scene,video,frame,video_length,phase,conditional_nn,conditional_soft,unconditional_nn,unconditional_soft,label,phase_error,phase_error_normalized,conditional_nn_normalized,conditional_soft_normalized,unconditional_nn_normalized,unconditional_soft_normalized,conditional_nn_with_phase,conditional_soft_with_phase,unconditional_nn_with_phase,unconditional_soft_with_phase
R03,01,46,720,11,0.039669714868068695,0.05278126522898674,0.03156239166855812,0.05673583969473839,1,1.2,0.02491797637250283,0.04218081483216585,0.08029953190039811,0.07462247441214656,0.041193177262898735,0.03354939560233434,0.05260875413645047,0.049770225392324695,0.033055576817700785
R03,01,47,720,11,0.03983709216117859,0.052896834909915924,0.031236806884407997,0.05687910318374634,1,0.7148600143575038,0.01170425349700283,0.04332863416320611,0.08107577784858343,0.07164495055496597,0.04223833400216625,0.027516443830104473,0.046390015672793126,0.0416746020259844,0.02697129374958454
R03,01,48,720,11,0.039130739867687225,0.05304556339979172,0.03100941888988018,0.05757186934351921,1,0.3445800430725058,0.0016189645665752501,0.03848469863330305,0.08207474130264494,0.0695654517223951,0.04729230292081317,0.02005183159993915,0.041846852934610095,0.035592208144485174,0.02445563374369421
R03,01,49,720,11,0.04004615917801857,0.053187716752290726,0.031133733689785004,0.057412005960941315,1,0.3445800430725058,0.0016189645665752501,0.04476234813332209,0.08302954158426837,0.07070233004268715,0.046126044212328715,0.02319065634994867,0.04232425307542181,0.0361606473046312,0.023872504389451984
R03,01,50,720,11,0.03993956744670868,0.05294353514909744,0.031007425859570503,0.05724463239312172,1,0.3445800430725058,0.0016189645665752501,0.04403137652150248,0.08138944897021741,0.06954722514798488,0.044904996103049516,0.022825170544038865,0.04150420676839633,0.03558309485728006,0.023261980334812384
R03,01,51,720,11,0.04148896038532257,0.05329325050115585,0.03140674903988838,0.057324185967445374,1,0.3445800430725058,0.0016189645665752501,0.05465661207929503,0.0837383792681204,0.07319909818998022,0.04548536696315451,0.02813778832293514,0.042678671917347824,0.03740903137827773,0.02355216576486488
R03,01,52,720,11,0.04017593711614609,0.052961185574531555,0.03160518407821655,0.05712555721402168,1,0.3445800430725058,0.0016189645665752501,0.04565232325095952,0.08150800144104557,0.07501381770233384,0.04403630145671863,0.023635643908767386,0.04156348300381041,0.03831639113445454,0.02282763301164694
R03,01,53,720,11,0.03892221301794052,0.05259381979703903,0.030881360173225403,0.05702296644449234,1,0.9148600143575039,0.017151639103860358,0.037054688954373374,0.07904051867231442,0.06839433469690254,0.04328786628385834,0.027103164029116868,0.04809607888808739,0.04277298690038145,0.030219752693859347
R03,01,54,720,11,0.038768209517002106,0.05201524496078491,0.030971059575676918,0.0558994896709919,1,1.6,0.035812747586217886,0.035998582763738955,0.07515440971403632,0.06921464978463429,0.03509171435872023,0.035905665174978424,0.055483578650127104,0.05251369868542609,0.03545223097246906
R03,01,55,720,15,0.038941171020269394,0.05234680697321892,0.03132620453834534,0.055995628237724304,1,1.6,0.035812747586217886,0.03718469680159492,0.07738140962140626,0.07246250610526364,0.03579307847891361,0.0364987221939064,0.05659707860381207,0.05413762684574076,0.03580291303256575
R03,01,56,720,15,0.03976958245038986,0.052729230374097824,0.0320868194103241,0.057362381368875504,1,0.9148600143575039,0.017151639103860358,0.04286567440542486,0.07995002980826478,0.07941844826747127,0.04576401563693847,0.030008656754642607,0.04855083445606257,0.048285043685665816,0.03145782737039941
R03,01,57,720,15,0.03998274356126785,0.05268566682934761,0.03189678490161896,0.05712437257170677,1,0.3445800430725058,0.0016189645665752501,0.044327464348049475,0.07965742689693837,0.07768055291454763,0.04402765908099803,0.022973214457312364,0.04063819573175681,0.03964975874056144,0.022823311823786642
R03,01,58,720,15,0.04059140384197235,0.0530427061021328,0.03204486891627312,0.058121610432863235,1,0.3445800430725058,0.0016189645665752501,0.04850145965678184,0.08205554971439563,0.07903480442740868,0.05130285444624956,0.025060212111678547,0.04183725714048544,0.04032688449699196,0.026460909506412406
R03,01,59,720,15,0.03907855227589607,0.05223268270492554,0.031329791992902756,0.056790780276060104,1,0.3445800430725058,0.0016189645665752501,0.038126813011034114,0.07661487206466909,0.07249531393920204,0.04159398781990311,0.019872888788804683,0.03911691831562217,0.03705713925288864,0.02160647619323918
R03,01,60,720,15,0.03978346288204193,0.0526326484978199,0.0314493253827095,0.056834809482097626,1,0.3445800430725058,0.0016189645665752501,0.042960861915495106,0.0793013190951599,0.07358846551509125,0.0419151961175187,0.02228991324103518,0.040460141830867574,0.03760371504083325,0.021767080342046975
R03,01,61,720,15,0.039455074816942215,0.05286011844873428,0.03142166882753372,0.056948915123939514,1,0.9148600143575039,0.017151639103860358,0.040708882795741475,0.0808291646884985,0.07333554198533149,0.04274763626947449,0.028930260949800918,0.04899040189617943,0.045243590544595924,0.029949637686667425
R03,01,62,720,15,0.04163212701678276,0.054310962557792664,0.03276544064283371,0.05841235816478729,1,1.6,0.035812747586217886,0.05563840252468137,0.0905740376694596,0.0856245457516061,0.05342395978544949,0.04572557505544963,0.06319339262783874,0.06071864666891199,0.04461835368583369
R03,01,63,720,19,0.041958265006542206,0.05537742003798485,0.033192601054906845,0.05999605357646942,1,1.6,0.035812747586217886,0.057874951355631345,0.09773710406589936,0.0895309946389853,0.06497756596891169,0.04684384947092461,0.06677492582605862,0.06267187111260158,0.05039515677756479
R03,01,64,720,19,0.04085633158683777,0.05403360351920128,0.03202471509575844,0.05841316282749176,1,0.9148600143575039,0.017151639103860358,0.050318248429233645,0.08871110244139523,0.07885049458150346,0.053429830078391784,0.033734943766547,0.052931370772627793,0.04800106684268191,0.03529073459112607
R03,01,65,720,19,0.04050035402178764,0.053538016974925995,0.03108510561287403,0.057717859745025635,1,0.3445800430725058,0.0016189645665752501,0.04787706944378484,0.08538240027768002,0.07025761866125947,0.04835735343060735,0.024748017005180045,0.04350068242212763,0.03593829161391736,0.0249881589985913
R03,01,66,720,19,0.04129686579108238,0.0542275570333004,0.031707096844911575,0.058269571512937546,1,0.3148600143575038,0.00080948228328778,0.05333928949293644,0.09001382845262303,0.07594582591941867,0.05238228173829593,0.02707438588811211,0.045411655367955404,0.03837765410135323,0.026595882010791855
R03,01,67,720,19,0.042048074305057526,0.05388936772942543,0.032206229865550995,0.05755143240094185,1,0.4,0.003128433945072731,0.05849083447231772,0.08774231507003079,0.08051047558736882,0.04714320835099177,0.030809634208695223,0.04543537450755176,0.04181945476622077,0.02513582114803225
R03,01,68,720,20,0.0465792641043663,0.05917258933186531,0.03162769600749016,0.057914938777685165,1,0.4,0.003128433945072731,0.08956426831524826,0.12322808719716888,0.07521969282226088,0.049795113187672886,0.046346351130160494,0.0631782605711208,0.0391740633836668,0.026461773566372807
R03,01,69,720,20,0.04597660154104233,0.05844791978597641,0.03286285325884819,0.058215972036123276,1,0.3148600143575038,0.00080948228328778,0.0854314034121018,0.11836070507543195,0.08651539938572356,0.05199125500286204,0.04312044284769479,0.059585093679359866,0.04366244083450567,0.02640036864307491
R03,01,70,720,20,0.04669608175754547,0.0593012310564518,0.03163834288716316,0.057645440101623535,1,0.3445800430725058,0.0016189645665752501,0.09036536599125006,0.12409213403605407,0.07531706020481116,0.04782902706580093,0.04599216527891265,0.06285554930131466,0.0384680123856932,0.02472399581618809
R03,01,71,720,20,0.04747246205806732,0.06096764653921127,0.0330229178071022,0.06008049473166466,1,0.3445800430725058,0.0016189645665752501,0.09568953093991331,0.13528493353229865,0.08797921475522621,0.06559359342318469,0.04865424775324428,0.06845194904943695,0.04479908966090073,0.033606278994879966
R03,01,72,720,20,0.04594116285443306,0.0601598359644413,0.0316799059510231,0.05811811238527298,1,0.5148600143575038,0.006256867890145306,0.0851883763634442,0.12985911872927364,0.07569716093508186,0.05127733497831986,0.04572262212679475,0.06805799330970948,0.04097701441261358,0.028767101434232584
R03,01,73,720,20,0.04539898782968521,0.0592268742620945,0.031317029148340225,0.05752627179026604,1,1.0,0.019470590765645307,0.081470315432657,0.12359270235227819,0.07237859572624987,0.046959652987416535,0.05047045309915115,0.07153164655896174,0.04592459324594759,0.03321512187653092
R03,01,74,720,22,0.04503140598535538,0.05811917409300804,0.03145161271095276,0.05813770741224289,1,0.8554199569274943,0.015532674537285261,0.07894955805379197,0.11615262151840944,0.07360938349020878,0.05142028748237757,0.04724111629553862,0.06584264802784735,0.044571029013747016,0.033476481009831416
R03,01,75,720,23,0.04496556892991066,0.05850797891616821,0.03229335695505142,0.059082843363285065,1,0.8,0.014023205158787782,0.0784980688252704,0.11876410375307897,0.0813072664701842,0.058315381379615595,0.04626063699202909,0.06639365445593337,0.04766523581448599,0.03616929326920169
R03,01,76,720,23,0.046483274549245834,0.059894878417253494,0.031793560832738876,0.05847124382853508,1,0.3148600143575038,0.00080948228328778,0.08890600299802337,0.12807948049896928,0.07673655263355178,0.05385355108424039,0.044857742640655576,0.06444448139112853,0.03877301745841978,0.027331516683764087
R03,01,77,720,23,0.04583863541483879,0.059070128947496414,0.032494302839040756,0.05883477255702019,1,0.3445800430725058,0.0016189645665752501,0.0844852763494471,0.12253989235595787,0.08314494805945835,0.05650561898461434,0.04305212045801117,0.06207942846126656,0.0423819563130168,0.029062291775594797
R03,01,78,720,23,0.04492650926113129,0.05761909484863281,0.0318746455013752,0.05732758715748787,1,0.3445800430725058,0.0016189645665752501,0.07823021025224665,0.11279374327199715,0.07747808463095897,0.045510179821748556,0.03992458740941095,0.0572063539192862,0.03954852459876711,0.023564572194161904
R03,01,79,720,23,0.04575506970286369,0.05836516246199608,0.032340019941329956,0.05708269402384758,1,0.9148600143575039,0.017151639103860358,0.08391220972950729,0.11780484962177058,0.08173400678992702,0.043723599648412936,0.050531924416683825,0.06747824436281546,0.04944282294689369,0.03043761937613665
R03,01,80,720,23,0.04505071043968201,0.0567781887948513,0.03139127418398857,0.05637171119451523,1,1.6,0.035812747586217886,0.07908194175673991,0.10714563633076249,0.0730575782084848,0.0385367338201002,0.0574473446714789,0.07147919195849019,0.05443516289735134,0.03717474070315904
R03,01,81,720,27,0.04452753812074661,0.05699283257126808,0.030778884887695312,0.05588716268539429,1,1.6,0.035812747586217886,0.07549419523520345,0.10858733246081251,0.06745718215694678,0.03500178473211815,0.05565347141071067,0.0722000400235152,0.05163496487158233,0.03540726615916802
R03,01,82,720,27,0.04427525773644447,0.05642182007431984,0.03134901076555252,0.05601184815168381,1,0.9148600143575039,0.017151639103860358,0.0737641379701828,0.10475201740624508,0.07267107262589798,0.03591140836535225,0.04545788853702158,0.06095182825505272,0.04491135586487917,0.0265315237346063
R03,01,83,720,27,0.04412490129470825,0.055482566356658936,0.031414974480867386,0.05507715418934822,1,0.3445800430725058,0.0016189645665752501,0.0727330421317649,0.09844333950049726,0.07327432113633119,0.02909249238995334,0.037176003349170074,0.05003115203353625,0.037446642851453216,0.015355728478264295
R03,01,84,720,27,0.04480748623609543,0.057240333408117294,0.031930241733789444,0.05715532600879669,1,0.3445800430725058,0.0016189645665752501,0.0774139888494704,0.11024971934491577,0.07798652088609564,0.04425347511830135,0.03951647670802282,0.05593434195574551,0.039802742726335445,0.0229362198424383
R03,01,85,720,27,0.04618092626333237,0.057926006615161896,0.03193999454379082,0.05727313458919525,1,0.3445800430725058,0.0016189645665752501,0.08683259626028557,0.11485517507057225,0.07807571186143389,0.04511292948870455,0.04422578041343041,0.058237069818573746,0.03984733821400457,0.023365947027639902
R03,01,86,720,27,0.04389791935682297,0.0553947314620018,0.0315554216504097,0.056019846349954605,1,0.3445800430725058,0.0016189645665752501,0.07117647342844233,0.09785337956863015,0.07455873250425586,0.03596975799010736,0.036397718997508786,0.049736172067602696,0.038088848535415554,0.018794361278341307
R03,01,87,720,27,0.04331638291478157,0.055113863199949265,0.03109940141439438,0.054898131638765335,1,0.3445800430725058,0.0016189645665752501,0.06718848463093419,0.09596687396751383,0.07038835600574399,0.027786460919421586,0.034403724598754716,0.048792919267044536,0.03600366028615962,0.014702712742998418
R03,01,88,720,27,0.04396966099739075,0.0553676001727581,0.03223404660820961,0.05627717077732086,1,0.3445800430725058,0.0016189645665752501,0.07166845439165563,0.09767114705595782,0.08076486405675408,0.03784702875394499,0.03664370947911544,0.049645055811266534,0.04119191431166466,0.01973299666026012
R03,01,89,720,27,0.044298432767391205,0.05557343363761902,0.031867872923612595,0.05572574585676193,1,0.3445800430725058,0.0016189645665752501,0.07392306483549332,0.09905366703710353,0.07741614834632761,0.03382419309698121,0.037771014701034285,0.050336315801839386,0.03951755645645143,0.01772157883177823
R03,01,90,720,27,0.04334307834506035,0.055213138461112976,0.03129415214061737,0.055564090609550476,1,0.3445800430725058,0.0016189645665752501,0.06737155325604513,0.09663367531726047,0.07216938190671125,0.032644862115787286,0.03449525891131019,0.04912631994191786,0.03689417323664325,0.01713191334118127
R03,01,91,720,27,0.04338691383600235,0.05527932569384575,0.03163979575037956,0.056080229580402374,1,0.3445800430725058,0.0016189645665752501,0.067672162872523,0.09707823457205235,0.07533034686653077,0.036410274556318636,0.034645563719549126,0.0493485995693138,0.03847465571655301,0.019014619561446944
R03,01,92,720,27,0.044794097542762756,0.05690153315663338,0.03230496495962143,0.056701142340898514,1,0.3445800430725058,0.0016189645665752501,0.0773221735217215,0.10797410241542277,0.08141342349048745,0.040940048057044466,0.03947056904414837,0.05479653349099901,0.04151619402853135,0.02127950631180986
R03,01,93,720,27,0.04456498473882675,0.0570574626326561,0.03188161179423332,0.05568486079573631,1,0.3445800430725058,0.0016189645665752501,0.07575099202833982,0.10902143267533293,0.07754179247048627,0.03352592242549199,0.03868497829745753,0.05532019862095409,0.03958037851853076,0.01757244349603362
R03,01,94,720,27,0.044107094407081604,0.05712451413273811,0.031578708440065384,0.0567745640873909,1,0.3445800430725058,0.0016189645665752501,0.07261092825679556,0.10947179694769174,0.07477169384376668,0.04147568511074661,0.037114946411685404,0.05554538075713349,0.038195329205170964,0.021547324838660932
R03,01,95,720,27,0.04493071883916855,0.05795302242040634,0.031904187053442,0.05690208449959755,1,0.3445800430725058,0.0016189645665752501,0.07825907817666408,0.11503663191279383,0.07774824675259083,0.04240599065568944,0.039939021371619664,0.058327798239684536,0.03968360565958304,0.022012477611132345
R03,01,96,720,27,0.04273862764239311,0.055912770330905914,0.031164346262812614,0.05626221001148224,1,0.3445800430725058,0.0016189645665752501,0.0632264258717302,0.10133288708094841,0.07098228681879179,0.037737884788869754,0.032422695219152725,0.05147592582376183,0.03630062569268352,0.019678424677722503
R03,01,97,720,27,0.04432301968336105,0.05718916654586792,0.032068993896245956,0.057025063782930374,1,0.3445800430725058,0.0016189645665752501,0.07409167395155977,0.10990604729197682,0.07925543114868079,0.0433031670937033,0.03785531925906751,0.055762505929276035,0.04043719785762802,0.022461065830139276
R03,01,98,720,27,0.04495448246598244,0.05770474299788475,0.032536234706640244,0.05665556713938713,1,0.3445800430725058,0.0016189645665752501,0.07842204144202589,0.11336901550855481,0.08352842155770403,0.04060756118734067,0.040020503004300566,0.05749399003756503,0.042573693062139636,0.021113262876957962
R03,01,99,720,27,0.044141799211502075,0.0568649098277092,0.03164413943886757,0.05588716268539429,1,0.3445800430725058,0.0016189645665752501,0.07284892257880694,0.10772811479602394,0.07537007057823603,0.03500178473211815,0.037233943572691094,0.05467353968129959,0.038494517572405636,0.018310374649346702
R03,01,100,720,27,0.04504767805337906,0.056854117661714554,0.03199734166264534,0.05593826621770859,1,0.3445800430725058,0.0016189645665752501,0.07906114663242506,0.1076556271413196,0.07860016024736084,0.035374602688518074,0.04034005559950015,0.05463729585394742,0.040109562406968044,0.018496783627546663
R03,01,101,720,27,0.04554985836148262,0.057478588074445724,0.03287423029541969,0.0564030185341835,1,0.3445800430725058,0.0016189645665752501,0.08250493673441082,0.11185000254970384,0.08661944416749703,0.03876513169920684,0.042061950650493035,0.056734483558139544,0.04411920436703614,0.020192048132891046
R03,01,102,720,27,0.046287599951028824,0.05860267952084541,0.031292855739593506,0.055480558425188065,1,0.3445800430725058,0.0016189645665752501,0.08756412990249207,0.11940017854432479,0.07215752611625376,0.03203546591835651,0.04459154723453366,0.06050957155545002,0.0368882453414145,0.01682721524246588
R03,01,103,720,27,0.04717467352747917,0.05910678580403328,0.03343599662184715,0.05743057280778885,1,0.3445800430725058,0.0016189645665752501,0.0936473935291551,0.1227861051700037,0.09175688522901546,0.046261495786515706,0.047633179047865175,0.06220253486828947,0.04668792489779535,0.02394023017654548
R03,01,104,720,27,0.04778873920440674,0.05956752225756645,0.03282136842608452,0.05683956667780876,1,0.3445800430725058,0.0016189645665752501,0.09785845729658632,0.12588073000898325,0.08613601409108392,0.0419499015068118,0.04973871093158078,0.06374984728777926,0.04387748932882958,0.021784433036693526
R03,01,105,720,27,0.047861889004707336,0.060057900846004486,0.032904308289289474,0.056440629065036774,1,0.3445800430725058,0.0016189645665752501,0.0983600949637198,0.12917445193753221,0.08689451213345614,0.03903951353969479,0.04998952976514752,0.06539670825205374,0.044256738350015694,0.02032923905313502
R03,01,106,720,27,0.04743483290076256,0.060327354818582535,0.032467130571603775,0.05697011575102806,1,0.3445800430725058,0.0016189645665752501,0.09543148235182433,0.1309842912721611,0.08289645341693846,0.042902302182134644,0.04852522345919979,0.06630162791936818,0.042257708991756855,0.022260633374354948
R03,01,107,720,27,0.046474557369947433,0.05877632647752762,0.03235059604048729,0.056429993361234665,1,0.3445800430725058,0.0016189645665752501,0.08884622340232708,0.12056651166435708,0.08183072687357304,0.038961922399184376,0.04523259398445116,0.061092738115466165,0.04172484572007414,0.020290443482879814
