scene,video,frame,video_length,phase,conditional_nn,conditional_soft,unconditional_nn,unconditional_soft
R03,01,49,720,11,0.04004615917801857,0.053187716752290726,0.031133733689785004,0.057412005960941315
R03,01,50,720,11,0.03993956744670868,0.05294353514909744,0.031007425859570503,0.05724463239312172
R03,01,51,720,11,0.04148896038532257,0.05329325050115585,0.03140674903988838,0.057324185967445374
R03,01,52,720,11,0.04017593711614609,0.052961185574531555,0.03160518407821655,0.05712555721402168
R03,01,53,720,11,0.03892221301794052,0.05259381979703903,0.030881360173225403,0.05702296644449234
R03,01,54,720,11,0.038768209517002106,0.05201524496078491,0.030971059575676918,0.0558994896709919
R03,01,55,720,15,0.038941171020269394,0.05234680697321892,0.03132620453834534,0.055995628237724304
R03,01,56,720,15,0.03976958245038986,0.052729230374097824,0.0320868194103241,0.057362381368875504
R03,01,57,720,15,0.03998274356126785,0.05268566682934761,0.03189678490161896,0.05712437257170677
R03,01,58,720,15,0.04059140384197235,0.0530427061021328,0.03204486891627312,0.058121610432863235
R03,01,59,720,15,0.03907855227589607,0.05223268270492554,0.031329791992902756,0.056790780276060104
R03,01,60,720,15,0.03978346288204193,0.0526326484978199,0.0314493253827095,0.056834809482097626
R03,01,61,720,15,0.039455074816942215,0.05286011844873428,0.03142166882753372,0.056948915123939514
R03,01,62,720,15,0.04163212701678276,0.054310962557792664,0.03276544064283371,0.05841235816478729
R03,01,63,720,19,0.041958265006542206,0.05537742003798485,0.033192601054906845,0.05999605357646942
R03,01,64,720,19,0.04085633158683777,0.05403360351920128,0.03202471509575844,0.05841316282749176
R03,01,65,720,19,0.04050035402178764,0.053538016974925995,0.03108510561287403,0.057717859745025635
R03,01,66,720,19,0.04129686579108238,0.0542275570333004,0.031707096844911575,0.058269571512937546
R03,01,67,720,19,0.042048074305057526,0.05388936772942543,0.032206229865550995,0.05755143240094185
R03,01,68,720,20,0.0465792641043663,0.05917258933186531,0.03162769600749016,0.057914938777685165
R03,01,69,720,20,0.04597660154104233,0.05844791978597641,0.03286285325884819,0.058215972036123276
R03,01,70,720,20,0.04669608175754547,0.0593012310564518,0.03163834288716316,0.057645440101623535
R03,01,71,720,20,0.04747246205806732,0.06096764653921127,0.0330229178071022,0.06008049473166466
R03,01,72,720,20,0.04594116285443306,0.0601598359644413,0.0316799059510231,0.05811811238527298
R03,01,73,720,20,0.04539898782968521,0.0592268742620945,0.031317029148340225,0.05752627179026604
R03,01,74,720,22,0.04503140598535538,0.05811917409300804,0.03145161271095276,0.05813770741224289
R03,01,75,720,23,0.04496556892991066,0.05850797891616821,0.03229335695505142,0.059082843363285065
R03,01,76,720,23,0.046483274549245834,0.059894878417253494,0.031793560832738876,0.05847124382853508
R03,01,77,720,23,0.04583863541483879,0.059070128947496414,0.032494302839040756,0.05883477255702019
R03,01,78,720,23,0.04492650926113129,0.05761909484863281,0.0318746455013752,0.05732758715748787
R03,01,79,720,23,0.04575506970286369,0.05836516246199608,0.032340019941329956,0.05708269402384758
R03,01,80,720,23,0.04505071043968201,0.0567781887948513,0.03139127418398857,0.05637171119451523
R03,01,81,720,27,0.04452753812074661,0.05699283257126808,0.030778884887695312,0.05588716268539429
R03,01,82,720,27,0.04427525773644447,0.05642182007431984,0.03134901076555252,0.05601184815168381
R03,01,83,720,27,0.04412490129470825,0.055482566356658936,0.031414974480867386,0.05507715418934822
R03,01,84,720,27,0.04480748623609543,0.057240333408117294,0.031930241733789444,0.05715532600879669
R03,01,85,720,27,0.04618092626333237,0.057926006615161896,0.03193999454379082,0.05727313458919525
R03,01,86,720,27,0.04389791935682297,0.0553947314620018,0.0315554216504097,0.056019846349954605
R03,01,87,720,27,0.04331638291478157,0.055113863199949265,0.03109940141439438,0.054898131638765335
R03,01,88,720,27,0.04396966099739075,0.0553676001727581,0.03223404660820961,0.05627717077732086
R03,01,89,720,27,0.044298432767391205,0.05557343363761902,0.031867872923612595,0.05572574585676193
R03,01,90,720,27,0.04334307834506035,0.055213138461112976,0.03129415214061737,0.055564090609550476
R03,01,91,720,27,0.04338691383600235,0.05527932569384575,0.03163979575037956,0.056080229580402374
R03,01,92,720,27,0.044794097542762756,0.05690153315663338,0.03230496495962143,0.056701142340898514
R03,01,93,720,27,0.04456498473882675,0.0570574626326561,0.03188161179423332,0.05568486079573631
R03,01,94,720,27,0.044107094407081604,0.05712451413273811,0.031578708440065384,0.0567745640873909
R03,01,95,720,27,0.04493071883916855,0.05795302242040634,0.031904187053442,0.05690208449959755
R03,01,96,720,27,0.04273862764239311,0.055912770330905914,0.031164346262812614,0.05626221001148224
R03,01,97,720,27,0.04432301968336105,0.05718916654586792,0.032068993896245956,0.057025063782930374
R03,01,98,720,27,0.04495448246598244,0.05770474299788475,0.032536234706640244,0.05665556713938713
R03,01,99,720,27,0.044141799211502075,0.0568649098277092,0.03164413943886757,0.05588716268539429
R03,01,100,720,27,0.04504767805337906,0.056854117661714554,0.03199734166264534,0.05593826621770859
R03,01,101,720,27,0.04554985836148262,0.057478588074445724,0.03287423029541969,0.0564030185341835
R03,01,102,720,27,0.046287599951028824,0.05860267952084541,0.031292855739593506,0.055480558425188065
R03,01,103,720,27,0.04717467352747917,0.05910678580403328,0.03343599662184715,0.05743057280778885
R03,01,104,720,27,0.04778873920440674,0.05956752225756645,0.03282136842608452,0.05683956667780876
R03,01,105,720,27,0.047861889004707336,0.060057900846004486,0.032904308289289474,0.056440629065036774
R03,01,106,720,27,0.04743483290076256,0.060327354818582535,0.032467130571603775,0.05697011575102806
R03,01,107,720,27,0.046474557369947433,0.05877632647752762,0.03235059604048729,0.056429993361234665
R03,01,108,720,27,0.048154108226299286,0.061002910137176514,0.032329149544239044,0.0577889084815979
R03,01,109,720,27,0.04674072936177254,0.05985771119594574,0.03180064633488655,0.056951723992824554
R03,01,110,720,27,0.047369588166475296,0.060737185180187225,0.032387979328632355,0.05729926750063896
R03,01,111,720,27,0.04727650433778763,0.0607704222202301,0.03126668184995651,0.05680536851286888
R03,01,112,720,27,0.047223132103681564,0.06036943197250366,0.031748633831739426,0.05685736984014511
R03,01,113,720,27,0.04662208631634712,0.060429736971855164,0.031192544847726822,0.05706357583403587
R03,01,114,720,27,0.04688785597681999,0.05982498079538345,0.03216172009706497,0.05797326937317848
R03,01,115,720,27,0.04832635074853897,0.06107473373413086,0.03283967822790146,0.05776490643620491
R03,01,116,720,30,0.046009261161088943,0.057174064218997955,0.03319282457232475,0.05831710994243622
R03,01,117,720,30,0.04510016366839409,0.05640575662255287,0.03292205557227135,0.057700615376234055
R03,01,118,720,30,0.0457252562046051,0.058080852031707764,0.03319869190454483,0.05931604653596878
R03,01,119,720,32,0.046441394835710526,0.05908705294132233,0.033761270344257355,0.06003459915518761
R03,01,120,720,32,0.04499730467796326,0.057516034692525864,0.03238943591713905,0.058999910950660706
R03,01,121,720,32,0.04635763168334961,0.058246832340955734,0.032046128064394,0.05779978632926941
R03,01,122,720,32,0.04513447359204292,0.05719740688800812,0.032713644206523895,0.05868808180093765
R03,01,123,720,32,0.04414643347263336,0.05656253173947334,0.03226702660322189,0.05805962160229683
R03,01,124,720,32,0.044263675808906555,0.0563814602792263,0.032591912895441055,0.05825027450919151
R03,01,125,720,32,0.0441390797495842,0.05615730583667755,0.032597701996564865,0.05857635289430618
R03,01,126,720,35,0.04597229138016701,0.058349139988422394,0.03312920406460762,0.05912672355771065
R03,01,127,720,35,0.045254018157720566,0.05754917860031128,0.03327681124210358,0.059187084436416626
R03,01,128,720,35,0.045186400413513184,0.05789788067340851,0.03272588923573494,0.058748845010995865
R03,01,129,720,35,0.04450787603855133,0.05674266815185547,0.031809523701667786,0.05801207944750786
R03,01,130,720,35,0.046960048377513885,0.060153502970933914,0.03173788636922836,0.05871089920401573
R03,01,131,720,35,0.04614199697971344,0.0587754063308239,0.0319598913192749,0.058316584676504135
R03,01,132,720,35,0.046143826097249985,0.058201517909765244,0.033493105322122574,0.059944283217191696
R03,01,133,720,35,0.04457443952560425,0.056996140629053116,0.03324504196643829,0.05934595316648483
R03,01,134,720,35,0.042877186089754105,0.05508311092853546,0.03208077326416969,0.058147214353084564
R03,01,135,720,35,0.04328306019306183,0.05553282052278519,0.03198732063174248,0.057710759341716766
R03,01,136,720,35,0.04350806027650833,0.05595000088214874,0.03255172073841095,0.05855122208595276
R03,01,137,720,38,0.04336145520210266,0.05549387261271477,0.031497593969106674,0.057821717113256454
R03,01,138,720,40,0.05374886840581894,0.07484801113605499,0.03277095779776573,0.05809658020734787
R03,01,139,720,40,0.05573441833257675,0.07639964669942856,0.03240073844790459,0.058849357068538666
R03,01,140,720,40,0.05536253750324249,0.0764784961938858,0.031698014587163925,0.058134302496910095
R03,01,141,720,40,0.05428146570920944,0.0747506394982338,0.03224023059010506,0.0569295659661293
R03,01,142,720,40,0.05408870056271553,0.07551298290491104,0.031009050086140633,0.05783187225461006
R03,01,143,720,40,0.053429387509822845,0.07467007637023926,0.031602952629327774,0.057036906480789185
R03,01,144,720,40,0.055035822093486786,0.0757698267698288,0.03188195079565048,0.057754576206207275
R03,01,145,720,40,0.05341961979866028,0.07443580031394958,0.03237023949623108,0.05797833576798439
R03,01,146,720,40,0.05464312434196472,0.07586333155632019,0.033395592123270035,0.059071388095617294
R03,01,147,720,40,0.05548360198736191,0.07671191543340683,0.033934660255908966,0.0595751516520977
R03,01,148,720,40,0.053966257721185684,0.07491204887628555,0.032652661204338074,0.05877014622092247
R03,01,149,720,40,0.0550113208591938,0.07560870051383972,0.03340449556708336,0.05927494540810585
R03,01,150,720,42,0.05545913055539131,0.07553563266992569,0.03392857685685158,0.05884844809770584
R03,01,151,720,42,0.05503902956843376,0.07524733245372772,0.03325285390019417,0.05849369615316391
R03,01,152,720,45,0.054626334458589554,0.07477676868438721,0.03387102857232094,0.05894327908754349
R03,01,153,720,45,0.05406554415822029,0.0752980187535286,0.0332409143447876,0.05916082113981247
R03,01,154,720,45,0.055434003472328186,0.07640086114406586,0.0343901701271534,0.05944221466779709
R03,01,155,720,46,0.05389776825904846,0.07476072758436203,0.03317016363143921,0.05740353465080261
R03,01,156,720,46,0.05638635531067848,0.07720676809549332,0.034357111901044846,0.05898852273821831
R03,01,157,720,46,0.0548652708530426,0.0755147784948349,0.032982274889945984,0.05739421769976616
R03,01,158,720,50,0.048640139400959015,0.06061980873346329,0.03475488722324371,0.06021781638264656
R03,01,159,720,50,0.04877498000860214,0.06013137474656105,0.034049682319164276,0.0594913586974144
R03,01,160,720,50,0.04824717342853546,0.06063447892665863,0.03369089961051941,0.05940250679850578
R03,01,161,720,50,0.04865605756640434,0.06052054837346077,0.034516699612140656,0.05949155241250992
R03,01,162,720,50,0.046750523149967194,0.05875004082918167,0.033784858882427216,0.05878245458006859
R03,01,163,720,50,0.04550544172525406,0.057793028652668,0.03274860605597496,0.05778900161385536
R03,01,164,720,50,0.045635100454092026,0.057076700031757355,0.03256596624851227,0.05664245784282684
R03,01,165,720,50,0.04518657922744751,0.05728732421994209,0.032719142735004425,0.057308927178382874
R03,01,166,720,50,0.04510071128606796,0.056792210787534714,0.03247872740030289,0.056944433599710464
R03,01,167,720,50,0.04589564725756645,0.057854581624269485,0.03278843313455582,0.05764326825737953
R03,01,168,720,50,0.046375613659620285,0.05804626643657684,0.03372448310256004,0.05782381817698479
R03,01,169,720,50,0.04713715612888336,0.05917569249868393,0.03348860517144203,0.05814923346042633
R03,01,170,720,50,0.046138063073158264,0.058307964354753494,0.03316698595881462,0.057838208973407745
R03,01,171,720,50,0.04807315766811371,0.06031181290745735,0.03433619812130928,0.059437546879053116
R03,01,172,720,50,0.046708524227142334,0.05945497751235962,0.03258184343576431,0.059749897569417953
R03,01,173,720,50,0.04664800316095352,0.058788154274225235,0.0332813560962677,0.05880913883447647
R03,01,174,720,50,0.04622817784547806,0.058731917291879654,0.032935384660959244,0.05926281958818436
R03,01,175,720,50,0.04697288200259209,0.058641429990530014,0.03367143124341965,0.05995822325348854
R03,01,176,720,50,0.04633219912648201,0.05818653106689453,0.0335640013217926,0.059071965515613556
R03,01,177,720,50,0.045741405338048935,0.05766264721751213,0.032965850085020065,0.05852336809039116
R03,01,178,720,50,0.045019544661045074,0.057790886610746384,0.032660190016031265,0.05872898921370506
R03,01,179,720,50,0.04537518694996834,0.05738081783056259,0.032979704439640045,0.05950278043746948
R03,01,180,720,50,0.044615570455789566,0.0557185523211956,0.03248706832528114,0.05679575726389885
R03,01,181,720,50,0.04404661804437637,0.055472031235694885,0.03170376643538475,0.056590486317873
R03,01,182,720,50,0.04599408805370331,0.057926662266254425,0.03334994614124298,0.05901627615094185
R03,01,183,720,50,0.04531164467334747,0.05729537457227707,0.033283479511737823,0.05977855622768402
R03,01,184,720,50,0.0464060977101326,0.058085326105356216,0.03382895886898041,0.05942773446440697
R03,01,185,720,50,0.04525824263691902,0.057718317955732346,0.03289856016635895,0.059161461889743805
R03,01,186,720,50,0.04591817781329155,0.05767681077122688,0.033687278628349304,0.05896040424704552
R03,01,187,720,50,0.046692267060279846,0.058891914784908295,0.0342789962887764,0.060256533324718475
R03,01,188,720,50,0.04539225995540619,0.05733681470155716,0.03352326527237892,0.058930378407239914
R03,01,189,720,50,0.04576553776860237,0.05795137584209442,0.03355887532234192,0.05877983570098877
R03,01,190,720,50,0.045495323836803436,0.057577721774578094,0.03258826956152916,0.05842483416199684
R03,01,191,720,50,0.046727076172828674,0.05886055529117584,0.03329576551914215,0.06022363901138306
R03,01,192,720,50,0.04553074762225151,0.057479966431856155,0.032971616834402084,0.059003524482250214
R03,01,193,720,50,0.043765269219875336,0.05589890107512474,0.03199458867311478,0.057506218552589417
R03,01,194,720,50,0.04775334522128105,0.05953195318579674,0.03333865478634834,0.05955955758690834
R03,01,195,720,50,0.04592576622962952,0.05756226181983948,0.03252187371253967,0.05840357393026352
R03,01,196,720,50,0.044371552765369415,0.056602731347084045,0.03287390619516373,0.058330994099378586
R03,01,197,720,50,0.04498331621289253,0.05714018642902374,0.033224157989025116,0.05843187868595123
R03,01,198,720,50,0.04471703618764877,0.0565786249935627,0.0327506847679615,0.058077696710824966
R03,01,199,720,50,0.045555852353572845,0.05794408172369003,0.033485617488622665,0.05862116068601608
R03,01,200,720,50,0.04513246938586235,0.05717368796467781,0.03319208696484566,0.05825291946530342
R03,01,201,720,50,0.04813889414072037,0.06033962219953537,0.03498374670743942,0.06126449629664421
R03,01,202,720,50,0.04606953635811806,0.05809773877263069,0.03307449817657471,0.05896874517202377
R03,01,203,720,50,0.04653212055563927,0.05783568695187569,0.03307219594717026,0.05868746340274811
R03,01,204,720,50,0.045872557908296585,0.05779869854450226,0.033379774540662766,0.059053387492895126
R03,01,205,720,50,0.04766598343849182,0.05942947417497635,0.03412429988384247,0.060573507100343704
R03,01,206,720,50,0.04524410888552666,0.057220764458179474,0.03326886519789696,0.058733727782964706
R03,01,207,720,50,0.044839438050985336,0.05788441747426987,0.03327212482690811,0.059381820261478424
R03,01,208,720,50,0.0452580526471138,0.0576348714530468,0.03302481770515442,0.058940570801496506
R03,01,209,720,50,0.044990140944719315,0.057607151567935944,0.033458225429058075,0.05920284986495972
R03,01,210,720,50,0.04636453092098236,0.05794275552034378,0.03392212465405464,0.058662597090005875
R03,01,211,720,50,0.0442318357527256,0.05584510788321495,0.032906610518693924,0.05780007690191269
R03,01,212,720,50,0.043006327003240585,0.05498669669032097,0.03253471106290817,0.058043792843818665
R03,01,213,720,54,0.04223398119211197,0.05382120609283447,0.03210648149251938,0.05718636140227318
R03,01,214,720,54,0.041365787386894226,0.053110405802726746,0.030877461656928062,0.05783349648118019
R03,01,215,720,54,0.04225417226552963,0.053215932101011276,0.032686419785022736,0.05810225382447243
R03,01,216,720,54,0.04492855444550514,0.05526401475071907,0.03463612124323845,0.060086119920015335
R03,01,217,720,55,0.046828076243400574,0.05624052882194519,0.03605421259999275,0.061620041728019714
R03,01,218,720,55,0.047496482729911804,0.056643158197402954,0.03599827364087105,0.061821348965168
R03,01,219,720,55,0.04980866238474846,0.0589037761092186,0.03756909444928169,0.06470955908298492
R03,01,220,720,55,0.05052173137664795,0.061005569994449615,0.04040785878896713,0.07245668768882751
R03,01,221,720,57,0.0506366565823555,0.060999080538749695,0.03959532827138901,0.07335193455219269
R03,01,222,720,57,0.05317891761660576,0.06458107382059097,0.041242264211177826,0.07952228933572769
R03,01,223,720,57,0.05147847533226013,0.06170238181948662,0.039193835109472275,0.07800838351249695
R03,01,224,720,57,0.051761284470558167,0.0609644316136837,0.0384838692843914,0.07691982388496399
R03,01,225,720,57,0.05044803395867348,0.06050005182623863,0.037225011736154556,0.07479560375213623
R03,01,226,720,59,0.05636411905288696,0.06714241951704025,0.036504682153463364,0.07587140053510666
R03,01,227,720,59,0.053466420620679855,0.06402630358934402,0.033849332481622696,0.07325498014688492
R03,01,228,720,59,0.05536628141999245,0.0660666674375534,0.03404862806200981,0.0712573304772377
R03,01,229,720,59,0.05689787492156029,0.06770466268062592,0.03441688418388367,0.07105298340320587
R03,01,230,720,59,0.05819333717226982,0.06826192140579224,0.03343480825424194,0.06914009153842926
R03,01,231,720,60,0.05320756882429123,0.06710071861743927,0.033514659851789474,0.06874556839466095
R03,01,232,720,60,0.05488438159227371,0.0689108669757843,0.03434959799051285,0.07043830305337906
R03,01,233,720,60,0.05335412174463272,0.06719022989273071,0.03315427154302597,0.0684884712100029
R03,01,234,720,60,0.05207405611872673,0.06639692932367325,0.03270796313881874,0.06869780272245407
R03,01,235,720,60,0.05213950574398041,0.06657522171735764,0.03278208523988724,0.06885464489459991
R03,01,236,720,60,0.05235926806926727,0.06667187064886093,0.03274305909872055,0.06858345121145248
R03,01,237,720,60,0.053806059062480927,0.0667983889579773,0.03289036080241203,0.06777257472276688
R03,01,238,720,62,0.052884336560964584,0.06748875230550766,0.035729795694351196,0.07107051461935043
R03,01,239,720,62,0.054242122918367386,0.06849154829978943,0.03606567159295082,0.07051938027143478
R03,01,240,720,62,0.05010557919740677,0.06416136026382446,0.03525451198220253,0.06885862350463867
R03,01,241,720,62,0.05185382813215256,0.066533662378788,0.03823753073811531,0.07149334996938705
R03,01,242,720,62,0.04796513170003891,0.06492796540260315,0.03370243310928345,0.06837167590856552
R03,01,243,720,62,0.05069379508495331,0.0662873238325119,0.0338076651096344,0.06868015229701996
R03,01,244,720,62,0.05033920332789421,0.06669574975967407,0.033908165991306305,0.0687284916639328
R03,01,245,720,62,0.051505912095308304,0.06828802824020386,0.03390917927026749,0.06845124065876007
R03,01,246,720,62,0.05015888810157776,0.06643258780241013,0.03439132869243622,0.06833194941282272
R03,01,247,720,62,0.049595244228839874,0.06661723554134369,0.0339915007352829,0.06917674094438553
R03,01,248,720,62,0.04926839843392372,0.06526851654052734,0.034320030361413956,0.0679420605301857
R03,01,249,720,62,0.049422454088926315,0.06508717685937881,0.03342385217547417,0.06712605059146881
R03,01,250,720,62,0.0492420569062233,0.06539595127105713,0.03386571630835533,0.06811802834272385
R03,01,251,720,62,0.0492108091711998,0.06489517539739609,0.033929482102394104,0.06737379729747772
R03,01,252,720,62,0.04907532408833504,0.06456723809242249,0.03393959626555443,0.06616237759590149
R03,01,253,720,62,0.04798204079270363,0.06294577568769455,0.031926654279232025,0.06357365101575851
R03,01,254,720,62,0.04890187829732895,0.06469447910785675,0.03303031995892525,0.06484828889369965
R03,01,255,720,62,0.04861955717206001,0.06343267112970352,0.03243141248822212,0.06342002004384995
R03,01,256,720,62,0.04925231635570526,0.06388618052005768,0.03176327794790268,0.06483107060194016
R03,01,257,720,64,0.047403186559677124,0.06199626624584198,0.030773604288697243,0.06257671862840652
R03,01,258,720,64,0.046000074595212936,0.061237405985593796,0.02945565991103649,0.06207999587059021
R03,01,259,720,64,0.04826447740197182,0.06401431560516357,0.031350839883089066,0.06515470147132874
R03,01,260,720,64,0.04951651394367218,0.06469082832336426,0.03340228274464607,0.06641553342342377
R03,01,261,720,64,0.05000739544630051,0.06516925245523453,0.03307820111513138,0.06624720990657806
R03,01,262,720,67,0.04789990186691284,0.06364927440881729,0.03246878832578659,0.06566166877746582
R03,01,263,720,64,0.05029142647981644,0.06498874723911285,0.033985767513513565,0.06667391210794449
R03,01,264,720,64,0.04719158634543419,0.061630427837371826,0.031137555837631226,0.06340920180082321
R03,01,265,720,64,0.046393025666475296,0.06117347627878189,0.03163071349263191,0.06339246034622192
R03,01,266,720,64,0.047039229422807693,0.06192268058657646,0.03146195039153099,0.06408841907978058
R03,01,267,720,67,0.0469980463385582,0.06204034015536308,0.03172428905963898,0.064012311398983
R03,01,268,720,67,0.048426270484924316,0.06294962763786316,0.03151623159646988,0.0641205757856369
R03,01,269,720,67,0.04851527512073517,0.06322845816612244,0.031475137919187546,0.06476126611232758
R03,01,270,720,67,0.04773484915494919,0.06244263797998428,0.03118230774998665,0.06453792005777359
R03,01,271,720,67,0.04800912365317345,0.06344249099493027,0.03198792785406113,0.06546670198440552
R03,01,272,720,67,0.04880565404891968,0.06364169716835022,0.03217242285609245,0.06498905271291733
R03,01,273,720,67,0.047189582139253616,0.06258530169725418,0.031093353405594826,0.06420139968395233
R03,01,274,720,67,0.0468495637178421,0.06246180459856987,0.030369864776730537,0.06465134024620056
R03,01,275,720,67,0.04722435027360916,0.06231514737010002,0.03045058622956276,0.0637458860874176
R03,01,276,720,67,0.048694297671318054,0.06319760531187057,0.031027818098664284,0.06396368891000748
R03,01,277,720,67,0.05013144388794899,0.06530314683914185,0.031849589198827744,0.06593357026576996
R03,01,278,720,67,0.04855144023895264,0.06342244893312454,0.032369520515203476,0.06437508016824722
R03,01,279,720,67,0.04945302754640579,0.06409004330635071,0.03298364579677582,0.0651869922876358
R03,01,280,720,64,0.04895572364330292,0.06394883245229721,0.033323660492897034,0.06508942693471909
R03,01,281,720,64,0.04961241036653519,0.06370274722576141,0.03329681232571602,0.06454865634441376
R03,01,282,720,64,0.05084945634007454,0.06563416123390198,0.03412117436528206,0.06478037685155869
R03,01,283,720,67,0.052081432193517685,0.06672684103250504,0.03462088108062744,0.06598573178052902
R03,01,284,720,67,0.05435926094651222,0.06877637654542923,0.035667385905981064,0.06717352569103241
R03,01,285,720,64,0.05271371081471443,0.06712279468774796,0.0351419672369957,0.06664874404668808
R03,01,286,720,64,0.04928198456764221,0.06503213196992874,0.03287636488676071,0.06480670720338821
R03,01,287,720,64,0.0531449131667614,0.0686856359243393,0.03603162616491318,0.0674494281411171
R03,01,288,720,64,0.050514597445726395,0.06605944037437439,0.03301721066236496,0.06468172371387482
R03,01,289,720,64,0.052299145609140396,0.06729742884635925,0.03406066074967384,0.06549853831529617
R03,01,290,720,64,0.054029323160648346,0.06933452188968658,0.034742869436740875,0.06825314462184906
R03,01,291,720,64,0.0568084716796875,0.07147996872663498,0.03720017895102501,0.07005135715007782
R03,01,292,720,64,0.054976847022771835,0.06987325847148895,0.03563081473112106,0.06876973807811737
R03,01,293,720,64,0.05376335605978966,0.0683746486902237,0.03512196987867355,0.0667855441570282
R03,01,294,720,64,0.054442670196294785,0.06881771981716156,0.035970065742731094,0.0674351379275322
R03,01,295,720,64,0.05218233913183212,0.06683805584907532,0.03366152569651604,0.06585348397493362
R03,01,296,720,67,0.052281927317380905,0.06688389927148819,0.034240152686834335,0.06481306254863739
R03,01,297,720,64,0.052231643348932266,0.06675682216882706,0.03442634642124176,0.06530199199914932
R03,01,298,720,64,0.05252736434340477,0.06744320690631866,0.034217216074466705,0.06578898429870605
R03,01,299,720,64,0.05432150140404701,0.06897915154695511,0.03486013412475586,0.06684064120054245
R03,01,300,720,64,0.055636513978242874,0.06953885406255722,0.03567647933959961,0.06654784083366394
R03,01,301,720,64,0.05420849844813347,0.06815836578607559,0.034270428121089935,0.0659399926662445
R03,01,302,720,64,0.053498584777116776,0.06741359084844589,0.03387041389942169,0.06498602032661438
R03,01,303,720,64,0.05264667421579361,0.06738061457872391,0.03284410014748573,0.06531767547130585
