layer,M,N,K,kind,regime,repeat,us,calls_per_event
qkv,16,2304,768,packed_int4,eviction_attempt,3,14.336000196635723,1
qkv,16,2304,768,predequant_gemm,eviction_attempt,3,10.239999741315842,1
qkv,16,2304,768,bf16,eviction_attempt,3,10.239999741315842,1
qkv,16,2304,768,fused_int4,eviction_attempt,3,18.432000651955605,1
qkv,16,2304,768,native_int4,eviction_attempt,3,12.28800043463707,1
qkv,16,2304,768,native_int4,eviction_attempt,4,11.90400030463934,1
qkv,16,2304,768,packed_int4,eviction_attempt,4,13.919999822974205,1
qkv,16,2304,768,dequant_only,eviction_attempt,4,8.191999979317188,1
qkv,16,2304,768,bf16,eviction_attempt,4,10.239999741315842,1
qkv,16,2304,768,fused_int4,eviction_attempt,4,19.45599913597107,1
qkv,16,2304,768,predequant_gemm,eviction_attempt,4,10.239999741315842,1
qkv,16,2304,768,bf16,eviction_attempt,5,10.239999741315842,1
qkv,16,2304,768,packed_int4,eviction_attempt,5,12.28800043463707,1
qkv,16,2304,768,predequant_gemm,eviction_attempt,5,10.239999741315842,1
qkv,16,2304,768,native_int4,eviction_attempt,5,12.28800043463707,1
qkv,16,2304,768,dequant_only,eviction_attempt,5,6.175999995321035,1
qkv,16,2304,768,fused_int4,eviction_attempt,5,18.432000651955605,1
qkv,16,2304,768,native_int4,eviction_attempt,6,12.28800043463707,1
qkv,16,2304,768,bf16,eviction_attempt,6,10.239999741315842,1
qkv,16,2304,768,fused_int4,eviction_attempt,6,18.432000651955605,1
qkv,16,2304,768,predequant_gemm,eviction_attempt,6,12.28800043463707,1
qkv,16,2304,768,packed_int4,eviction_attempt,6,12.28800043463707,1
qkv,16,2304,768,dequant_only,eviction_attempt,6,6.144000217318535,1
qkv,16,2304,768,bf16,eviction_attempt,7,10.239999741315842,1
qkv,16,2304,768,native_int4,eviction_attempt,7,12.28800043463707,1
qkv,16,2304,768,dequant_only,eviction_attempt,7,6.175999995321035,1
qkv,16,2304,768,fused_int4,eviction_attempt,7,18.432000651955605,1
qkv,16,2304,768,predequant_gemm,eviction_attempt,7,10.239999741315842,1
qkv,16,2304,768,packed_int4,eviction_attempt,7,12.28800043463707,1
qkv,16,2304,768,fused_int4,eviction_attempt,8,18.432000651955605,1
qkv,16,2304,768,packed_int4,eviction_attempt,8,12.28800043463707,1
qkv,16,2304,768,bf16,eviction_attempt,8,10.239999741315842,1
qkv,16,2304,768,predequant_gemm,eviction_attempt,8,10.239999741315842,1
qkv,16,2304,768,native_int4,eviction_attempt,8,12.28800043463707,1
qkv,16,2304,768,dequant_only,eviction_attempt,8,6.111999973654747,1
qkv,16,2304,768,packed_int4,eviction_attempt,9,12.28800043463707,1
qkv,16,2304,768,dequant_only,eviction_attempt,9,6.144000217318535,1
qkv,16,2304,768,fused_int4,eviction_attempt,9,18.432000651955605,1
qkv,16,2304,768,predequant_gemm,eviction_attempt,9,10.239999741315842,1
qkv,16,2304,768,bf16,eviction_attempt,9,10.239999741315842,1
qkv,16,2304,768,native_int4,eviction_attempt,9,12.28800043463707,1
qkv,16,2304,768,predequant_gemm,eviction_attempt,10,10.239999741315842,1
qkv,16,2304,768,fused_int4,eviction_attempt,10,18.432000651955605,1
qkv,16,2304,768,packed_int4,eviction_attempt,10,12.28800043463707,1
qkv,16,2304,768,bf16,eviction_attempt,10,8.191999979317188,1
qkv,16,2304,768,dequant_only,eviction_attempt,10,6.144000217318535,1
qkv,16,2304,768,native_int4,eviction_attempt,10,12.28800043463707,1
qkv,16,2304,768,predequant_gemm,eviction_attempt,11,10.239999741315842,1
qkv,16,2304,768,fused_int4,eviction_attempt,11,18.432000651955605,1
qkv,16,2304,768,packed_int4,eviction_attempt,11,12.28800043463707,1
qkv,16,2304,768,bf16,eviction_attempt,11,8.191999979317188,1
qkv,16,2304,768,dequant_only,eviction_attempt,11,6.175999995321035,1
qkv,16,2304,768,native_int4,eviction_attempt,11,12.28800043463707,1
qkv,16,2304,768,predequant_gemm,eviction_attempt,12,10.239999741315842,1
qkv,16,2304,768,bf16,eviction_attempt,12,8.191999979317188,1
qkv,16,2304,768,packed_int4,eviction_attempt,12,14.336000196635723,1
qkv,16,2304,768,native_int4,eviction_attempt,12,12.28800043463707,1
qkv,16,2304,768,fused_int4,eviction_attempt,12,18.432000651955605,1
qkv,16,2304,768,dequant_only,eviction_attempt,12,6.175999995321035,1
qkv,16,2304,768,predequant_gemm,eviction_attempt,13,10.239999741315842,1
qkv,16,2304,768,dequant_only,eviction_attempt,13,6.144000217318535,1
qkv,16,2304,768,bf16,eviction_attempt,13,10.239999741315842,1
qkv,16,2304,768,native_int4,eviction_attempt,13,12.28800043463707,1
qkv,16,2304,768,packed_int4,eviction_attempt,13,14.336000196635723,1
qkv,16,2304,768,fused_int4,eviction_attempt,13,18.432000651955605,1
qkv,16,2304,768,native_int4,eviction_attempt,14,12.28800043463707,1
qkv,16,2304,768,packed_int4,eviction_attempt,14,12.28800043463707,1
qkv,16,2304,768,dequant_only,eviction_attempt,14,6.144000217318535,1
qkv,16,2304,768,fused_int4,eviction_attempt,14,18.432000651955605,1
qkv,16,2304,768,bf16,eviction_attempt,14,10.239999741315842,1
qkv,16,2304,768,predequant_gemm,eviction_attempt,14,10.239999741315842,1
qkv,16,2304,768,fused_int4,eviction_attempt,15,18.432000651955605,1
qkv,16,2304,768,bf16,eviction_attempt,15,10.239999741315842,1
qkv,16,2304,768,dequant_only,eviction_attempt,15,8.191999979317188,1
qkv,16,2304,768,native_int4,eviction_attempt,15,12.28800043463707,1
qkv,16,2304,768,predequant_gemm,eviction_attempt,15,10.239999741315842,1
qkv,16,2304,768,packed_int4,eviction_attempt,15,12.28800043463707,1
qkv,16,2304,768,native_int4,eviction_attempt,16,12.28800043463707,1
qkv,16,2304,768,predequant_gemm,eviction_attempt,16,10.239999741315842,1
qkv,16,2304,768,packed_int4,eviction_attempt,16,12.28800043463707,1
qkv,16,2304,768,dequant_only,eviction_attempt,16,6.144000217318535,1
qkv,16,2304,768,bf16,eviction_attempt,16,10.239999741315842,1
qkv,16,2304,768,fused_int4,eviction_attempt,16,26.240000501275063,1
qkv,16,2304,768,predequant_gemm,eviction_attempt,17,9.855999611318111,1
qkv,16,2304,768,packed_int4,eviction_attempt,17,12.28800043463707,1
qkv,16,2304,768,fused_int4,eviction_attempt,17,18.432000651955605,1
qkv,16,2304,768,bf16,eviction_attempt,17,10.239999741315842,1
qkv,16,2304,768,native_int4,eviction_attempt,17,14.336000196635723,1
qkv,16,2304,768,dequant_only,eviction_attempt,17,8.191999979317188,1
qkv,16,2304,768,packed_int4,eviction_attempt,18,14.336000196635723,1
qkv,16,2304,768,fused_int4,eviction_attempt,18,18.432000651955605,1
qkv,16,2304,768,bf16,eviction_attempt,18,10.239999741315842,1
qkv,16,2304,768,dequant_only,eviction_attempt,18,6.175999995321035,1
qkv,16,2304,768,native_int4,eviction_attempt,18,12.256000190973282,1
qkv,16,2304,768,predequant_gemm,eviction_attempt,18,10.239999741315842,1
qkv,16,2304,768,bf16,eviction_attempt,19,10.239999741315842,1
qkv,16,2304,768,dequant_only,eviction_attempt,19,6.175999995321035,1
qkv,16,2304,768,native_int4,eviction_attempt,19,12.28800043463707,1
qkv,16,2304,768,packed_int4,eviction_attempt,19,12.28800043463707,1
qkv,16,2304,768,fused_int4,eviction_attempt,19,18.432000651955605,1
qkv,16,2304,768,predequant_gemm,eviction_attempt,19,10.208000428974628,1
qkv,16,2304,768,dequant_only,eviction_attempt,20,6.144000217318535,1
qkv,16,2304,768,packed_int4,eviction_attempt,20,12.28800043463707,1
qkv,16,2304,768,predequant_gemm,eviction_attempt,20,10.239999741315842,1
qkv,16,2304,768,fused_int4,eviction_attempt,20,18.432000651955605,1
qkv,16,2304,768,bf16,eviction_attempt,20,12.28800043463707,1
qkv,16,2304,768,native_int4,eviction_attempt,20,12.28800043463707,1
