layer,M,N,K,kind,regime,repeat,us,calls_per_event
proj,64,768,768,packed_int4,eviction_attempt,11,10.239999741315842,1
proj,64,768,768,bf16,eviction_attempt,11,8.191999979317188,1
proj,64,768,768,dequant_only,eviction_attempt,11,4.127999767661095,1
proj,64,768,768,native_int4,eviction_attempt,11,11.90400030463934,1
proj,64,768,768,predequant_gemm,eviction_attempt,12,7.807999849319458,1
proj,64,768,768,bf16,eviction_attempt,12,10.239999741315842,1
proj,64,768,768,packed_int4,eviction_attempt,12,12.28800043463707,1
proj,64,768,768,native_int4,eviction_attempt,12,14.336000196635723,1
proj,64,768,768,fused_int4,eviction_attempt,12,18.432000651955605,1
proj,64,768,768,dequant_only,eviction_attempt,12,4.095999989658594,1
proj,64,768,768,predequant_gemm,eviction_attempt,13,8.191999979317188,1
proj,64,768,768,dequant_only,eviction_attempt,13,4.127999767661095,1
proj,64,768,768,bf16,eviction_attempt,13,10.239999741315842,1
proj,64,768,768,native_int4,eviction_attempt,13,12.28800043463707,1
proj,64,768,768,packed_int4,eviction_attempt,13,10.239999741315842,1
proj,64,768,768,fused_int4,eviction_attempt,13,18.432000651955605,1
proj,64,768,768,native_int4,eviction_attempt,14,14.336000196635723,1
proj,64,768,768,packed_int4,eviction_attempt,14,10.239999741315842,1
proj,64,768,768,dequant_only,eviction_attempt,14,4.127999767661095,1
proj,64,768,768,fused_int4,eviction_attempt,14,18.432000651955605,1
proj,64,768,768,bf16,eviction_attempt,14,10.239999741315842,1
proj,64,768,768,predequant_gemm,eviction_attempt,14,8.191999979317188,1
proj,64,768,768,fused_int4,eviction_attempt,15,18.432000651955605,1
proj,64,768,768,bf16,eviction_attempt,15,8.191999979317188,1
proj,64,768,768,dequant_only,eviction_attempt,15,6.144000217318535,1
proj,64,768,768,native_int4,eviction_attempt,15,14.336000196635723,1
proj,64,768,768,predequant_gemm,eviction_attempt,15,8.191999979317188,1
proj,64,768,768,packed_int4,eviction_attempt,15,12.28800043463707,1
proj,64,768,768,native_int4,eviction_attempt,16,14.336000196635723,1
proj,64,768,768,predequant_gemm,eviction_attempt,16,8.191999979317188,1
proj,64,768,768,packed_int4,eviction_attempt,16,12.28800043463707,1
proj,64,768,768,dequant_only,eviction_attempt,16,6.144000217318535,1
proj,64,768,768,bf16,eviction_attempt,16,10.239999741315842,1
proj,64,768,768,fused_int4,eviction_attempt,16,18.432000651955605,1
proj,64,768,768,predequant_gemm,eviction_attempt,17,8.191999979317188,1
proj,64,768,768,packed_int4,eviction_attempt,17,10.208000428974628,1
proj,64,768,768,fused_int4,eviction_attempt,17,18.432000651955605,1
proj,64,768,768,bf16,eviction_attempt,17,8.191999979317188,1
proj,64,768,768,native_int4,eviction_attempt,17,12.28800043463707,1
proj,64,768,768,dequant_only,eviction_attempt,17,4.095999989658594,1
proj,64,768,768,packed_int4,eviction_attempt,18,10.239999741315842,1
proj,64,768,768,fused_int4,eviction_attempt,18,18.432000651955605,1
proj,64,768,768,bf16,eviction_attempt,18,8.191999979317188,1
proj,64,768,768,dequant_only,eviction_attempt,18,6.144000217318535,1
proj,64,768,768,native_int4,eviction_attempt,18,14.336000196635723,1
proj,64,768,768,predequant_gemm,eviction_attempt,18,8.191999979317188,1
proj,64,768,768,bf16,eviction_attempt,19,10.239999741315842,1
proj,64,768,768,dequant_only,eviction_attempt,19,6.144000217318535,1
proj,64,768,768,native_int4,eviction_attempt,19,14.336000196635723,1
proj,64,768,768,packed_int4,eviction_attempt,19,12.28800043463707,1
proj,64,768,768,fused_int4,eviction_attempt,19,18.432000651955605,1
proj,64,768,768,predequant_gemm,eviction_attempt,19,8.191999979317188,1
proj,64,768,768,dequant_only,eviction_attempt,20,6.144000217318535,1
proj,64,768,768,packed_int4,eviction_attempt,20,12.28800043463707,1
proj,64,768,768,predequant_gemm,eviction_attempt,20,10.239999741315842,1
proj,64,768,768,fused_int4,eviction_attempt,20,18.432000651955605,1
proj,64,768,768,bf16,eviction_attempt,20,10.239999741315842,1
proj,64,768,768,native_int4,eviction_attempt,20,12.28800043463707,1
