layer,M,N,K,kind,regime,repeat,us,calls_per_event
fc1,325,3072,768,dequant_only,warm,6,4.461000207811594,32
fc1,325,3072,768,native_int4,warm,6,57.17099830508232,32
fc1,325,3072,768,bf16,warm,6,10.091999545693398,32
fc1,325,3072,768,predequant_gemm,warm,6,11.524000205099583,32
fc1,325,3072,768,packed_int4,warm,6,15.800999477505684,32
fc1,325,3072,768,native_int4,eviction_attempt,0,61.43999844789505,1
fc1,325,3072,768,dequant_only,eviction_attempt,0,8.191999979317188,1
fc1,325,3072,768,bf16,eviction_attempt,0,16.383999958634377,1
fc1,325,3072,768,packed_int4,eviction_attempt,0,22.52800017595291,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,0,20.479999482631683,1
fc1,325,3072,768,fused_int4,eviction_attempt,0,34.81600061058998,1
fc1,325,3072,768,bf16,eviction_attempt,1,16.383999958634377,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,1,20.479999482631683,1
fc1,325,3072,768,dequant_only,eviction_attempt,1,8.191999979317188,1
fc1,325,3072,768,packed_int4,eviction_attempt,1,22.52800017595291,1
fc1,325,3072,768,native_int4,eviction_attempt,1,63.48799914121628,1
fc1,325,3072,768,fused_int4,eviction_attempt,1,34.81600061058998,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,2,22.52800017595291,1
fc1,325,3072,768,native_int4,eviction_attempt,2,61.43999844789505,1
fc1,325,3072,768,packed_int4,eviction_attempt,2,22.143999114632607,1
fc1,325,3072,768,bf16,eviction_attempt,2,16.00000075995922,1
fc1,325,3072,768,dequant_only,eviction_attempt,2,8.191999979317188,1
fc1,325,3072,768,fused_int4,eviction_attempt,2,34.81600061058998,1
fc1,325,3072,768,dequant_only,eviction_attempt,3,8.191999979317188,1
fc1,325,3072,768,packed_int4,eviction_attempt,3,22.52800017595291,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,3,22.52800017595291,1
fc1,325,3072,768,bf16,eviction_attempt,3,16.383999958634377,1
fc1,325,3072,768,fused_int4,eviction_attempt,3,32.80000016093254,1
fc1,325,3072,768,native_int4,eviction_attempt,3,63.48799914121628,1
fc1,325,3072,768,native_int4,eviction_attempt,4,63.48799914121628,1
fc1,325,3072,768,packed_int4,eviction_attempt,4,22.52800017595291,1
fc1,325,3072,768,dequant_only,eviction_attempt,4,6.175999995321035,1
fc1,325,3072,768,bf16,eviction_attempt,4,16.383999958634377,1
fc1,325,3072,768,fused_int4,eviction_attempt,4,34.81600061058998,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,4,22.495999932289124,1
fc1,325,3072,768,bf16,eviction_attempt,5,16.383999958634377,1
fc1,325,3072,768,packed_int4,eviction_attempt,5,24.57600086927414,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,5,22.52800017595291,1
fc1,325,3072,768,native_int4,eviction_attempt,5,61.43999844789505,1
fc1,325,3072,768,dequant_only,eviction_attempt,5,8.191999979317188,1
fc1,325,3072,768,fused_int4,eviction_attempt,5,32.76799991726875,1
fc1,325,3072,768,native_int4,eviction_attempt,6,63.48799914121628,1
fc1,325,3072,768,bf16,eviction_attempt,6,16.383999958634377,1
fc1,325,3072,768,fused_int4,eviction_attempt,6,34.81600061058998,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,6,22.52800017595291,1
fc1,325,3072,768,packed_int4,eviction_attempt,6,22.52800017595291,1
fc1,325,3072,768,dequant_only,eviction_attempt,6,8.191999979317188,1
fc1,325,3072,768,bf16,eviction_attempt,7,16.383999958634377,1
fc1,325,3072,768,native_int4,eviction_attempt,7,63.45599889755249,1
fc1,325,3072,768,dequant_only,eviction_attempt,7,8.191999979317188,1
fc1,325,3072,768,fused_int4,eviction_attempt,7,32.76799991726875,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,7,22.52800017595291,1
fc1,325,3072,768,packed_int4,eviction_attempt,7,24.57600086927414,1
fc1,325,3072,768,fused_int4,eviction_attempt,8,32.76799991726875,1
fc1,325,3072,768,packed_int4,eviction_attempt,8,22.52800017595291,1
fc1,325,3072,768,bf16,eviction_attempt,8,16.383999958634377,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,8,22.52800017595291,1
fc1,325,3072,768,native_int4,eviction_attempt,8,61.43999844789505,1
fc1,325,3072,768,dequant_only,eviction_attempt,8,8.191999979317188,1
fc1,325,3072,768,packed_int4,eviction_attempt,9,22.52800017595291,1
fc1,325,3072,768,dequant_only,eviction_attempt,9,8.191999979317188,1
fc1,325,3072,768,fused_int4,eviction_attempt,9,32.76799991726875,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,9,20.479999482631683,1
fc1,325,3072,768,bf16,eviction_attempt,9,16.383999958634377,1
fc1,325,3072,768,native_int4,eviction_attempt,9,63.48799914121628,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,10,22.52800017595291,1
fc1,325,3072,768,fused_int4,eviction_attempt,10,32.76799991726875,1
fc1,325,3072,768,packed_int4,eviction_attempt,10,22.52800017595291,1
fc1,325,3072,768,bf16,eviction_attempt,10,16.383999958634377,1
fc1,325,3072,768,dequant_only,eviction_attempt,10,8.191999979317188,1
fc1,325,3072,768,native_int4,eviction_attempt,10,61.43999844789505,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,11,22.52800017595291,1
fc1,325,3072,768,fused_int4,eviction_attempt,11,32.76799991726875,1
fc1,325,3072,768,packed_int4,eviction_attempt,11,22.52800017595291,1
fc1,325,3072,768,bf16,eviction_attempt,11,16.383999958634377,1
fc1,325,3072,768,dequant_only,eviction_attempt,11,8.191999979317188,1
fc1,325,3072,768,native_int4,eviction_attempt,11,63.48799914121628,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,12,22.52800017595291,1
fc1,325,3072,768,bf16,eviction_attempt,12,16.383999958634377,1
fc1,325,3072,768,packed_int4,eviction_attempt,12,22.52800017595291,1
fc1,325,3072,768,native_int4,eviction_attempt,12,63.48799914121628,1
fc1,325,3072,768,fused_int4,eviction_attempt,12,32.76799991726875,1
fc1,325,3072,768,dequant_only,eviction_attempt,12,8.191999979317188,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,13,22.52800017595291,1
fc1,325,3072,768,dequant_only,eviction_attempt,13,6.175999995321035,1
fc1,325,3072,768,bf16,eviction_attempt,13,16.383999958634377,1
fc1,325,3072,768,native_int4,eviction_attempt,13,63.48799914121628,1
fc1,325,3072,768,packed_int4,eviction_attempt,13,22.52800017595291,1
fc1,325,3072,768,fused_int4,eviction_attempt,13,34.81600061058998,1
fc1,325,3072,768,native_int4,eviction_attempt,14,63.48799914121628,1
fc1,325,3072,768,packed_int4,eviction_attempt,14,22.52800017595291,1
fc1,325,3072,768,dequant_only,eviction_attempt,14,7.807999849319458,1
fc1,325,3072,768,fused_int4,eviction_attempt,14,36.479998379945755,1
fc1,325,3072,768,bf16,eviction_attempt,14,16.383999958634377,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,14,24.57600086927414,1
fc1,325,3072,768,fused_int4,eviction_attempt,15,36.86400130391121,1
fc1,325,3072,768,bf16,eviction_attempt,15,16.383999958634377,1
fc1,325,3072,768,dequant_only,eviction_attempt,15,8.224000222980976,1
fc1,325,3072,768,native_int4,eviction_attempt,15,65.5359998345375,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,15,20.479999482631683,1
fc1,325,3072,768,packed_int4,eviction_attempt,15,22.52800017595291,1
fc1,325,3072,768,native_int4,eviction_attempt,16,63.48799914121628,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,16,22.52800017595291,1
fc1,325,3072,768,packed_int4,eviction_attempt,16,22.52800017595291,1
fc1,325,3072,768,dequant_only,eviction_attempt,16,8.191999979317188,1
fc1,325,3072,768,bf16,eviction_attempt,16,16.383999958634377,1
fc1,325,3072,768,fused_int4,eviction_attempt,16,34.81600061058998,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,17,22.52800017595291,1
fc1,325,3072,768,packed_int4,eviction_attempt,17,22.52800017595291,1
fc1,325,3072,768,fused_int4,eviction_attempt,17,32.76799991726875,1
fc1,325,3072,768,bf16,eviction_attempt,17,16.383999958634377,1
fc1,325,3072,768,native_int4,eviction_attempt,17,63.48799914121628,1
fc1,325,3072,768,dequant_only,eviction_attempt,17,8.191999979317188,1
fc1,325,3072,768,packed_int4,eviction_attempt,18,22.52800017595291,1
fc1,325,3072,768,fused_int4,eviction_attempt,18,34.81600061058998,1
fc1,325,3072,768,bf16,eviction_attempt,18,16.383999958634377,1
fc1,325,3072,768,dequant_only,eviction_attempt,18,8.191999979317188,1
fc1,325,3072,768,native_int4,eviction_attempt,18,63.48799914121628,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,18,20.479999482631683,1
fc1,325,3072,768,bf16,eviction_attempt,19,16.383999958634377,1
fc1,325,3072,768,dequant_only,eviction_attempt,19,6.144000217318535,1
fc1,325,3072,768,native_int4,eviction_attempt,19,63.48799914121628,1
fc1,325,3072,768,packed_int4,eviction_attempt,19,22.52800017595291,1
fc1,325,3072,768,fused_int4,eviction_attempt,19,34.81600061058998,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,19,22.52800017595291,1
fc1,325,3072,768,dequant_only,eviction_attempt,20,8.191999979317188,1
fc1,325,3072,768,packed_int4,eviction_attempt,20,22.52800017595291,1
fc1,325,3072,768,predequant_gemm,eviction_attempt,20,20.479999482631683,1
fc1,325,3072,768,fused_int4,eviction_attempt,20,32.76799991726875,1
fc1,325,3072,768,bf16,eviction_attempt,20,16.383999958634377,1
fc1,325,3072,768,native_int4,eviction_attempt,20,63.48799914121628,1
