layer,M,N,K,kind,regime,repeat,us,calls_per_event
fc2,16,768,3072,dequant_only,eviction_attempt,8,6.175999995321035,1
fc2,16,768,3072,packed_int4,eviction_attempt,9,16.383999958634377,1
fc2,16,768,3072,dequant_only,eviction_attempt,9,8.191999979317188,1
fc2,16,768,3072,fused_int4,eviction_attempt,9,49.15200173854828,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,9,14.336000196635723,1
fc2,16,768,3072,bf16,eviction_attempt,9,14.336000196635723,1
fc2,16,768,3072,native_int4,eviction_attempt,9,16.383999958634377,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,10,14.336000196635723,1
fc2,16,768,3072,fused_int4,eviction_attempt,10,49.15200173854828,1
fc2,16,768,3072,packed_int4,eviction_attempt,10,16.383999958634377,1
fc2,16,768,3072,bf16,eviction_attempt,10,12.28800043463707,1
fc2,16,768,3072,dequant_only,eviction_attempt,10,6.144000217318535,1
fc2,16,768,3072,native_int4,eviction_attempt,10,16.383999958634377,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,11,14.336000196635723,1
fc2,16,768,3072,fused_int4,eviction_attempt,11,49.15200173854828,1
fc2,16,768,3072,packed_int4,eviction_attempt,11,16.383999958634377,1
fc2,16,768,3072,bf16,eviction_attempt,11,14.336000196635723,1
fc2,16,768,3072,dequant_only,eviction_attempt,11,6.175999995321035,1
fc2,16,768,3072,native_int4,eviction_attempt,11,16.383999958634377,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,12,14.336000196635723,1
fc2,16,768,3072,bf16,eviction_attempt,12,14.336000196635723,1
fc2,16,768,3072,packed_int4,eviction_attempt,12,16.383999958634377,1
fc2,16,768,3072,native_int4,eviction_attempt,12,16.383999958634377,1
fc2,16,768,3072,fused_int4,eviction_attempt,12,49.15200173854828,1
fc2,16,768,3072,dequant_only,eviction_attempt,12,8.191999979317188,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,13,14.336000196635723,1
fc2,16,768,3072,dequant_only,eviction_attempt,13,8.191999979317188,1
fc2,16,768,3072,bf16,eviction_attempt,13,14.336000196635723,1
fc2,16,768,3072,native_int4,eviction_attempt,13,14.336000196635723,1
fc2,16,768,3072,packed_int4,eviction_attempt,13,16.383999958634377,1
fc2,16,768,3072,fused_int4,eviction_attempt,13,49.15200173854828,1
fc2,16,768,3072,native_int4,eviction_attempt,14,14.336000196635723,1
fc2,16,768,3072,packed_int4,eviction_attempt,14,16.383999958634377,1
fc2,16,768,3072,dequant_only,eviction_attempt,14,6.144000217318535,1
fc2,16,768,3072,fused_int4,eviction_attempt,14,49.15200173854828,1
fc2,16,768,3072,bf16,eviction_attempt,14,14.336000196635723,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,14,16.383999958634377,1
fc2,16,768,3072,fused_int4,eviction_attempt,15,49.15200173854828,1
fc2,16,768,3072,bf16,eviction_attempt,15,14.336000196635723,1
fc2,16,768,3072,dequant_only,eviction_attempt,15,6.175999995321035,1
fc2,16,768,3072,native_int4,eviction_attempt,15,16.383999958634377,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,15,14.336000196635723,1
fc2,16,768,3072,packed_int4,eviction_attempt,15,15.968000516295433,1
fc2,16,768,3072,native_int4,eviction_attempt,16,15.968000516295433,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,16,14.303999952971935,1
fc2,16,768,3072,packed_int4,eviction_attempt,16,16.383999958634377,1
fc2,16,768,3072,dequant_only,eviction_attempt,16,8.191999979317188,1
fc2,16,768,3072,bf16,eviction_attempt,16,14.336000196635723,1
fc2,16,768,3072,fused_int4,eviction_attempt,16,49.15200173854828,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,17,14.336000196635723,1
fc2,16,768,3072,packed_int4,eviction_attempt,17,16.383999958634377,1
fc2,16,768,3072,fused_int4,eviction_attempt,17,49.15200173854828,1
fc2,16,768,3072,bf16,eviction_attempt,17,14.336000196635723,1
fc2,16,768,3072,native_int4,eviction_attempt,17,14.336000196635723,1
fc2,16,768,3072,dequant_only,eviction_attempt,17,6.175999995321035,1
fc2,16,768,3072,packed_int4,eviction_attempt,18,16.383999958634377,1
fc2,16,768,3072,fused_int4,eviction_attempt,18,49.15200173854828,1
fc2,16,768,3072,bf16,eviction_attempt,18,14.336000196635723,1
fc2,16,768,3072,dequant_only,eviction_attempt,18,6.175999995321035,1
fc2,16,768,3072,native_int4,eviction_attempt,18,16.35199971497059,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,18,14.336000196635723,1
fc2,16,768,3072,bf16,eviction_attempt,19,14.336000196635723,1
fc2,16,768,3072,dequant_only,eviction_attempt,19,8.191999979317188,1
fc2,16,768,3072,native_int4,eviction_attempt,19,16.383999958634377,1
fc2,16,768,3072,packed_int4,eviction_attempt,19,16.383999958634377,1
fc2,16,768,3072,fused_int4,eviction_attempt,19,49.15200173854828,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,19,14.336000196635723,1
fc2,16,768,3072,dequant_only,eviction_attempt,20,8.191999979317188,1
fc2,16,768,3072,packed_int4,eviction_attempt,20,16.383999958634377,1
fc2,16,768,3072,predequant_gemm,eviction_attempt,20,14.336000196635723,1
fc2,16,768,3072,fused_int4,eviction_attempt,20,49.15200173854828,1
fc2,16,768,3072,bf16,eviction_attempt,20,14.336000196635723,1
fc2,16,768,3072,native_int4,eviction_attempt,20,16.383999958634377,1
