scene,video,frame,video_length,phase,conditional_nn,conditional_soft,unconditional_nn,unconditional_soft,label,phase_error,phase_error_normalized,conditional_nn_normalized,conditional_soft_normalized,unconditional_nn_normalized,unconditional_soft_normalized,conditional_nn_with_phase,conditional_soft_with_phase,unconditional_nn_with_phase,unconditional_soft_with_phase
R01,01,20,230,18,0.1302485466003418,0.1533629149198532,0.0931716039776802,0.14673839509487152,0,1.0367170626349889,0.014190788199327928,0.4352874150540508,0.45966227982840385,0.4066454006279163,0.43707979745753883,0.22473910162668936,0.2369265340138659,0.21041809441362214,0.2256352928284334
R01,01,21,230,18,0.13197119534015656,0.15443472564220428,0.09445998072624207,0.14820773899555206,0,1.0367170626349889,0.014190788199327928,0.44223200884352165,0.4637676429969842,0.4132454979387315,0.4430823767659772,0.2282113985214248,0.23897921559815608,0.21371814306902973,0.2286365824826526
R01,01,22,230,18,0.13223746418952942,0.1541382074356079,0.09521137923002243,0.14948298037052155,0,1.0367170626349889,0.014190788199327928,0.44330543080990764,0.46263188749576656,0.417094762720704,0.44829200637488703,0.2287481095046178,0.23841133784754726,0.21564277546001598,0.2312413972871075
R01,01,23,230,18,0.13070043921470642,0.1534259021282196,0.09426581859588623,0.14945976436138153,0,0.745572354211663,0.008514472919596758,0.43710915071651774,0.4599035401180489,0.4122508440412173,0.44819716408777927,0.22281181181805726,0.23420900651882284,0.21038265848040705,0.22835581850368802
R01,01,24,230,18,0.1323024034500122,0.15435242652893066,0.09444267302751541,0.14918532967567444,0,0.8,0.009575623847261638,0.44356722346363814,0.46345241219979716,0.41315683404756015,0.4470760405950556,0.22657142365544988,0.2365140180235294,0.2113662289474109,0.22832583222115863
R01,01,25,230,20,0.13165634870529175,0.15411846339702606,0.0949539989233017,0.1505638211965561,0,0.8,0.009575623847261638,0.44096275299664883,0.4625562617839663,0.41577625470498536,0.4527074687966288,0.22526918842195523,0.23606594281561397,0.2126759392761235,0.23114154632194522
R01,01,26,230,20,0.13145072758197784,0.15347260236740112,0.0950714647769928,0.1490003615617752,0,0.8544276457883371,0.01063677477492652,0.4401338230221589,0.46008241632995983,0.4163780088626296,0.446320406891674,0.22538529889854272,0.23535959555244318,0.21350739181877806,0.22847859083330027
R01,01,27,230,20,0.13183462619781494,0.15359623730182648,0.0947575643658638,0.14901752769947052,0,1.6,0.025172858117383505,0.44168145132368686,0.46055597597585174,0.414769959616422,0.4463905341797023,0.23342715472053518,0.24286441704661763,0.21997140886690275,0.2357816961485429
R01,01,28,230,24,0.13219720125198364,0.15378208458423615,0.09409927576780319,0.14900583028793335,0,1.6,0.025172858117383505,0.44314311696172504,0.4612678279589255,0.41139767832475016,0.44634274778985666,0.23415798753955427,0.2432203430381545,0.21828526822106684,0.2357578029536201
R01,01,29,230,24,0.1323452740907669,0.15473997592926025,0.09372073411941528,0.14893649518489838,0,1.145572354211663,0.01631309005465769,0.44374004986675486,0.4649368450394206,0.4094584849029926,0.4460594992905547,0.23002656996070628,0.24062496754703916,0.21288578747882514,0.2311862946726062
R01,01,30,230,24,0.13185355067253113,0.1535126268863678,0.09333200752735138,0.1483863741159439,0,1.0367170626349889,0.014190788199327928,0.44175774243663724,0.460235722489881,0.40746711604463093,0.443812138857022,0.2279742653179826,0.23721325534460447,0.21082895212197944,0.22900146352817496
R01,01,31,230,24,0.13448451459407806,0.15681879222393036,0.0953742042183876,0.14990612864494324,0,1.0367170626349889,0.014190788199327928,0.4523640693607562,0.47289934781384974,0.4179288826852579,0.45002065619966164,0.23327742878004207,0.24354506800658884,0.21605983544229293,0.2321057221994948
R01,01,32,230,24,0.1343761533498764,0.1567414551973343,0.0957334041595459,0.14997746050357819,0,1.0367170626349889,0.014190788199327928,0.45192722764943716,0.4726031233276283,0.4197689923956591,0.4503120618661474,0.23305900792438256,0.24339695576347814,0.21697989029749354,0.23225142503273769
R01,01,33,230,24,0.1332876831293106,0.15550892055034637,0.09464799612760544,0.14894156157970428,0,1.0367170626349889,0.014190788199327928,0.44753922714819855,0.46788213832698944,0.41420866336865364,0.4460801965804242,0.23086500767376325,0.2410364632631587,0.2141997257839908,0.23013549238987607
R01,01,34,230,24,0.13347341120243073,0.15650729835033417,0.09468787163496017,0.15117940306663513,0,1.545572354211663,0.024111707189718626,0.44828796134647686,0.47170623092368175,0.41441293764568726,0.4552222503901515,0.23619983426809774,0.24790896905670018,0.21926232241770294,0.23966697878993506
R01,01,35,230,24,0.13733221590518951,0.1597437709569931,0.09669545292854309,0.1524208039045334,0,2.4,0.04077009238750536,0.4638441397792556,0.48410291175399783,0.4246973765039715,0.46029363427760966,0.25230711608338047,0.2624365020707516,0.23273373444573842,0.2505318633325575
R01,01,36,230,30,0.13482633233070374,0.15637479722499847,0.0957520604133606,0.15067444741725922,0,2.508855291576674,0.04289239424283512,0.4537420550615189,0.4711987110524909,0.419864564665781,0.4531594002083669,0.248317224652177,0.257045552647663,0.23137847945430806,0.24802589722560103
R01,01,37,230,30,0.13244293630123138,0.15435177087783813,0.09469227492809296,0.15013045072555542,0,2.108855291576674,0.0350937771077742,0.4441337600669728,0.4634499008554053,0.414435494838835,0.45093705914582344,0.2396137685873735,0.24927183898158972,0.2247646359733046,0.24301541812679883
R01,01,38,230,34,0.132650688290596,0.1548113375902176,0.09602393954992294,0.15162119269371033,0,1.508855291576674,0.023395851405182796,0.44497128030063743,0.46521018204607073,0.42125734729717734,0.4570270540667694,0.2341835658529101,0.24430301672562676,0.22232659935118007,0.2402114527359761
R01,01,39,230,34,0.1305849850177765,0.15250170230865479,0.09495848417282104,0.1493529975414276,0,1.308855291576674,0.01949654283765233,0.43664371485577796,0.4563635718936899,0.41579923174436767,0.44776099914097117,0.22807012884671515,0.23793005736567113,0.21764788729101,0.23362877098931176
R01,01,40,230,37,0.1326541155576706,0.155162051320076,0.09580796211957932,0.15256156027317047,0,1.508855291576674,0.023395851405182796,0.44498509680140796,0.46655352299167896,0.420150937965591,0.4608686536896891,0.23419047410329538,0.24497468719843088,0.2217733946853869,0.24213225254743595
R01,01,41,230,37,0.13514429330825806,0.15756414830684662,0.09547507017850876,0.15217812359333038,0,1.908855291576674,0.03119446854024373,0.4550238659025701,0.4757542897793206,0.4184455988964838,0.45930223409286197,0.2431091672214069,0.25347437915978216,0.22482003371836376,0.24524835131655284
R01,01,42,230,42,0.1315160095691681,0.1516156792640686,0.09297148138284683,0.14732149243354797,0,2.508855291576674,0.04289239424283512,0.44039699732596643,0.4529698324041478,0.4056202124587977,0.439461872898369,0.2416446957844008,0.24793111332349146,0.22425630335081642,0.24117713357060208
R01,01,43,230,42,0.13263344764709473,0.15372100472450256,0.09513376653194427,0.15005537867546082,1,2.708855291576674,0.04679170281036559,0.44490177729458735,0.46103387339842045,0.41669716833657483,0.4506303740094635,0.24584674005247648,0.253912788104393,0.23174443557347021,0.24871103840991454
R01,01,44,230,48,0.1312093436717987,0.15227994322776794,0.09488213807344437,0.14906154572963715,1,2.4,0.04077009238750536,0.4391607208657155,0.455514166729153,0.4154081258929545,0.44657035710403886,0.23996540662661042,0.24814212955832918,0.22808910914022992,0.2436702247457721
R01,01,45,230,48,0.13490331172943115,0.15605464577674866,0.09505178034305573,0.15017443895339966,1,1.254427645788337,0.01843539190998745,0.4540523856831737,0.4699724330011486,0.41627716943065596,0.451116760321396,0.23624388879658056,0.24420391245556802,0.2173562806703217,0.23477607611569173
R01,01,46,230,48,0.13187472522258759,0.15225550532341003,0.09552914649248123,0.1491270661354065,1,0.8,0.009575623847261638,0.4418431043827022,0.4554205620745474,0.4187226210756149,0.4468380217615567,0.2257093641149819,0.2324980929609045,0.21414912246143827,0.22820682280440915
R01,01,47,230,50,0.12626488506793976,0.1456737518310547,0.09352129697799683,0.1462186723947525,1,2.108855291576674,0.0350937771077742,0.419227895491027,0.43021043139688464,0.40843680817510847,0.4349566207632229,0.2271608362994006,0.2326521042523294,0.22176529264144135,0.23502519893549856
R01,01,48,230,50,0.12482442706823349,0.1454765498638153,0.0930982381105423,0.14723624289035797,1,3.708855291576674,0.06628824564801793,0.4134209103247827,0.4294550874950246,0.40626956191230534,0.4391136105591242,0.2398545779864003,0.24787166657152127,0.23627890378016164,0.25270092810357103
R01,01,49,230,60,0.14785702526569366,0.16864146292209625,0.09347399324178696,0.1469269096851349,1,4.0,0.0719645609277491,0.50627329206725,0.5181837957358085,0.40819448056208785,0.43784991926382905,0.28911892649749954,0.2950741783317788,0.24007952074491848,0.2549072400957891
R01,01,50,230,60,0.14393240213394165,0.16509045660495758,0.09459632635116577,0.14801280200481415,1,2.345572354211663,0.03970894145984048,0.4904517767479345,0.5045823545095077,0.41394396940168277,0.44228601810105833,0.2650803591038875,0.2721456479846741,0.22682645543076163,0.24099747978044941
R01,01,51,230,60,0.14448730647563934,0.16527371108531952,0.09626560658216476,0.14988087117671967,1,1.545572354211663,0.024111707189718626,0.49268878836616997,0.5052842752670319,0.4224953593393788,0.44991747412222416,0.2584002477779443,0.2646979912283753,0.22330353326454871,0.23701459065597139
R01,01,52,230,60,0.14044010639190674,0.16125424206256866,0.09574282914400101,0.14759404957294464,1,2.4,0.04077009238750536,0.4763731228932089,0.48988847847274875,0.41981727471263364,0.4405753262189646,0.25857160764035714,0.26532928543012707,0.2302936835500695,0.24067270930323498
R01,01,53,230,66,0.1365383267402649,0.15761148929595947,0.09544850885868073,0.1486644446849823,1,2.4,0.04077009238750536,0.46064369755511614,0.4759356202596145,0.41830953054864656,0.4449481156989461,0.25070689497131077,0.2583528563235599,0.22953981146807595,0.24285910404322572
R01,01,54,230,66,0.12627269327640533,0.14779150485992432,0.09339495003223419,0.14724288880825043,1,1.545572354211663,0.024111707189718626,0.41925937308408684,0.4383220737825848,0.40778955795277366,0.4391407605334824,0.22168554013690273,0.2312168904861517,0.21595063257124614,0.2316262338616005
R01,01,55,230,66,0.12514974176883698,0.14631150662899017,0.09478725492954254,0.14983797073364258,1,1.0367170626349889,0.014190788199327928,0.41473236657074813,0.4326532275020464,0.41492205845685154,0.4497422167765353,0.21446157738503804,0.22342200785068717,0.21455642332808975,0.23196650248793163
R01,01,56,230,66,0.12355270236730576,0.14426949620246887,0.09265560656785965,0.1459227204322815,1,1.0367170626349889,0.014190788199327928,0.40829414753451754,0.4248317024696147,0.40400204873512113,0.43374759466293594,0.21124246786692275,0.21951124533447133,0.20909641846722454,0.22396919143113195
R01,01,57,230,66,0.12219057232141495,0.14319632947444916,0.09283211082220078,0.14604343473911285,1,1.0367170626349889,0.014190788199327928,0.40280292948262253,0.4207211453842239,0.4049062448530072,0.4342407380312671,0.20849685884097524,0.21745596679177592,0.20954851652616757,0.22421576311529753
R01,01,58,230,66,0.12126709520816803,0.14224471151828766,0.09263943135738373,0.14511404931545258,1,1.0367170626349889,0.014190788199327928,0.39908007335000045,0.4170761573034782,0.4039191863555546,0.43044400282785855,0.2066354307746642,0.21563347275140307,0.2090549872774413,0.22231739551359325
R01,01,59,230,66,0.12433446943759918,0.14487972855567932,0.0938565731048584,0.14749367535114288,1,1.0367170626349889,0.014190788199327928,0.411445721396149,0.4271690791863273,0.41015436095285746,0.4401652763820212,0.21281825479773847,0.22067993369282762,0.2121725745760927,0.22717803229067457
R01,01,60,230,66,0.123335100710392,0.14349539577960968,0.09371497482061386,0.1469087302684784,1,0.745572354211663,0.008514472919596758,0.4074169198790732,0.42186666088296443,0.4094289811630548,0.43777565251782685,0.207965696399335,0.2151905669012806,0.2089717270413258,0.22314506271871182
R01,01,61,230,66,0.12396499514579773,0.14396463334560394,0.09261920303106308,0.14634926617145538,1,1.2,0.01737424098232257,0.4099562425413423,0.4236639844034098,0.4038155606712971,0.4354901238467995,0.21366524176183244,0.22051911269286617,0.21059490082680982,0.22643218241456103
R01,01,62,230,68,0.12534786760807037,0.1463269144296646,0.09382078796625137,0.14907898008823395,1,0.9632829373650111,0.01275907663025628,0.4155310804587703,0.432712244095255,0.40997104081971236,0.44664158013094263,0.21414507854451328,0.22273566036275563,0.21136505872498432,0.22970032838059945
R01,01,63,230,70,0.13156792521476746,0.15242421627044678,0.09632804989814758,0.15164199471473694,1,0.9632829373650111,0.01275907663025628,0.4406062872767689,0.4560667766473795,0.4228152440022747,0.45711203470399814,0.2266826819535126,0.23441292663881788,0.2177871603162655,0.2349355556671272
R01,01,64,230,72,0.12707380950450897,0.14737296104431152,0.09257466346025467,0.14767594635486603,1,1.2,0.01737424098232257,0.42248895010332943,0.43671892284443714,0.40358739332673305,0.4409098918222664,0.21993159554282599,0.22704658191337984,0.21048081715452782,0.2291420664022945
R01,01,65,230,72,0.12891894578933716,0.14943012595176697,0.09454383701086044,0.1502000093460083,1,0.654427645788337,0.006737466207396051,0.4299273336159909,0.444598494177926,0.4136750769723663,0.4512212207608549,0.21833239991169348,0.22566798019266104,0.21020627158988117,0.2289793434841255
R01,01,66,230,72,0.12593695521354675,0.14538677036762238,0.094115249812603,0.14742256700992584,1,2.6,0.04466940095503583,0.41790589665425626,0.4291112045413668,0.41147951017265005,0.439874783831265,0.23128764880464606,0.23689030274820133,0.22807445556384295,0.24227209239315042
R01,01,67,230,75,0.12750926613807678,0.14724493026733398,0.09530141949653625,0.14963914453983307,1,2.963282937365011,0.051752162305560935,0.42424442663384027,0.43622852577591803,0.4175560210611283,0.4489299698979225,0.2379982944697006,0.2439903440407395,0.23465409168334464,0.2503410661017417
R01,01,68,230,82,0.13985675573349,0.16135472059249878,0.09929362684488297,0.15519669651985168,1,3.4,0.06026663522515769,0.474021434318578,0.4902733420008009,0.43800730366418034,0.4716337402714748,0.2671440347718679,0.2752699886129793,0.249136969444669,0.26595018774831625
R01,01,69,230,82,0.13122068345546722,0.15295551717281342,0.0930883064866066,0.14719553291797638,1,1.745572354211663,0.02801101575724909,0.43920643546174326,0.45810182174491776,0.40621868418224444,0.4389473017475848,0.23360872560949617,0.24305641875108341,0.21711484996974675,0.23347915875241693
R01,01,70,230,82,0.13111034035682678,0.1519613415002823,0.09554871171712875,0.15011677145957947,1,1.0367170626349889,0.014190788199327928,0.4387616042086743,0.4542938245827369,0.41882284982215645,0.4508811764631759,0.22647619620400114,0.23424230639103244,0.2165068190107422,0.23253598233125192
R01,01,71,230,82,0.12928785383701324,0.15081477165222168,0.09518278390169144,0.14921574294567108,1,1.0367170626349889,0.014190788199327928,0.4314145297445834,0.4499021110774759,0.41694827455268174,0.4472002852086544,0.22280265897195567,0.23204644963840193,0.21556953137600485,0.23069553670399118
R01,01,72,230,82,0.12771102786064148,0.14914962649345398,0.09510468691587448,0.14970692992210388,1,1.945572354211663,0.031910324324779554,0.4250577980270277,0.44352409538628224,0.41654819925898473,0.4492068874614996,0.22848406117590364,0.2377172098555309,0.22422926179188213,0.2405586058931396
R01,01,73,230,82,0.12986984848976135,0.15140220522880554,0.09559253603219986,0.15050426125526428,1,5.8,0.10705833803552328,0.43376075179064855,0.45215216150056253,0.419047353054128,0.4524641538918986,0.2704095449130859,0.2796052497680429,0.26305284554482566,0.27976124596371094
R01,01,74,230,90,0.13784010708332062,0.15709155797958374,0.09447747468948364,0.14765097200870514,1,7.363282937365011,0.13753695079123118,0.4658916250499647,0.4739441241568714,0.4133351160258905,0.44080786635808633,0.30171428792059796,0.3057405374740513,0.2754360334085608,0.28917240857465876
R01,01,75,230,103,0.15132015943527222,0.17386682331562042,0.09461192786693573,0.14982151985168457,1,6.8,0.12655488087317562,0.5202343855219411,0.5381985256268069,0.4140238928576073,0.4496750114588415,0.32339463319755835,0.33237670324999125,0.2702893868653915,0.2881149461660085
R01,01,76,230,103,0.1488359570503235,0.17078863084316254,0.0939289852976799,0.1465383917093277,1,2.945572354211663,0.05140686716243188,0.5102197051895138,0.5264081061630889,0.4105253141850117,0.43626274150275046,0.28081328617597284,0.2889074866627604,0.23096609067372179,0.24383480433259117
R01,01,77,230,103,0.14299622178077698,0.16591936349868774,0.09319818764925003,0.1469285935163498,1,1.0367170626349889,0.014190788199327928,0.48667770945484773,0.5077573216569137,0.40678158347927207,0.4378567980689916,0.2504342488270878,0.2609740549281208,0.2104861858393,0.22602379313415977
R01,01,78,230,103,0.1423734724521637,0.16412097215652466,0.09301216900348663,0.14708712697029114,1,1.0367170626349889,0.014190788199327928,0.4841671911930981,0.5008689322940838,0.4058286470303374,0.4385044406187601,0.24917898969621302,0.2575298602467059,0.21000971761483267,0.22634761440904402
R01,01,79,230,103,0.1407749503850937,0.16263116896152496,0.0931820198893547,0.14700450003147125,1,1.0367170626349889,0.014190788199327928,0.4777229950184907,0.49516252999968535,0.40669875926754506,0.4381668921707418,0.24595689160890932,0.25467665909950665,0.2104447737334365,0.22617884018503487
R01,01,80,230,103,0.13954098522663116,0.16228947043418884,0.09392162412405014,0.14919133484363556,1,1.0367170626349889,0.014190788199327928,0.4727484540236714,0.4938537200394652,0.41048760435958026,0.44710057297098915,0.24346962111149967,0.25402225411939655,0.2123391962794541,0.23064568058515855
R01,01,81,230,103,0.13603928685188293,0.15781694650650024,0.0933557003736496,0.14778243005275726,1,1.0367170626349889,0.014190788199327928,0.4586318948994405,0.4767225842704084,0.4075884897742585,0.4413449001558171,0.23641134154938423,0.2454566862348682,0.21088963898679322,0.22776784417757254
R01,01,82,230,103,0.1333281397819519,0.15552538633346558,0.09188903868198395,0.14622770249843597,1,1.0367170626349889,0.014190788199327928,0.4477023219290334,0.4679452073168304,0.4000750742319154,0.4349935106386961,0.2309465550641807,0.2410679977580792,0.20713293121562168,0.22459214941901204
R01,01,83,230,103,0.1345917284488678,0.15668080747127533,0.09339696168899536,0.14890383183956146,1,1.545572354211663,0.024111707189718626,0.45279628554790413,0.4723708239713815,0.4077998632694401,0.4459260626452786,0.23845399636881137,0.24824126558055007,0.21595578522957937,0.23501888491749862
R01,01,84,230,103,0.13406318426132202,0.15557841956615448,0.09445417672395706,0.1499413698911667,1,2.4,0.04077009238750536,0.4506655408421169,0.4681483408325264,0.4132157651917567,0.4501646241130184,0.24571781661481112,0.25445921661001586,0.226992928789631,0.24546735825026186
R01,01,85,230,109,0.13118885457515717,0.1532471477985382,0.09422089904546738,0.14955446124076843,1,2.2,0.036870783819974905,0.4390781222198047,0.45921885631521425,0.4120207301368385,0.4485840207851925,0.2379744530198898,0.24804482006759457,0.22444575697840669,0.2427274023025837
R01,01,86,230,109,0.12898290157318115,0.15065452456474304,0.0942843034863472,0.14940977096557617,1,1.2,0.01737424098232257,0.4301851615347177,0.44928831567770233,0.41234553845103056,0.44799293053627315,0.22377970125852015,0.23333127833001244,0.21485988971667658,0.23268358575929787
R01,01,87,230,110,0.14512109756469727,0.1678006798028946,0.09246506541967392,0.1461750715970993,1,0.691144708423326,0.0074533219919318775,0.4952438197890977,0.5149633390093046,0.40302594440760664,0.43477850232158155,0.25134857089051477,0.2612083305006182,0.20523963319976926,0.22111591215675672
R01,01,88,230,110,0.14079608023166656,0.16422227025032043,0.09128961712121964,0.14598841965198517,1,0.945572354211663,0.012413781487127224,0.4778081767493282,0.5012569350026258,0.3970043570401768,0.4340159898130374,0.2451109791182277,0.2568353582448765,0.204709069263652,0.22321488565008232
R01,01,89,230,110,0.13983573019504547,0.16288472712039948,0.09400292485952377,0.1484365612268448,1,1.6,0.025172858117383505,0.47393667308993787,0.4961337353672274,0.41090409182426463,0.4440171637754937,0.2495547656036607,0.2606532967423054,0.21803847497082407,0.23459501094643861
R01,01,90,230,114,0.13978008925914764,0.16234202682971954,0.09339465945959091,0.1477881669998169,1,1.6,0.025172858117383505,0.47371236520351523,0.49405502712287613,0.40778806940703294,0.4413683367928752,0.24944261166044937,0.2596139426201298,0.21648046376220823,0.23327059745512935
R01,01,91,230,114,0.1338966339826584,0.15743324160575867,0.0930308848619461,0.14732913672924042,1,0.945572354211663,0.012413781487127224,0.4499941189764112,0.47525287704108266,0.4059245246431753,0.43949310145631915,0.2312039502317692,0.24383332926410495,0.20916915306515127,0.2259534414717232
R01,01,92,230,114,0.13719181716442108,0.16067370772361755,0.0954742580652237,0.15092140436172485,1,0.691144708423326,0.0074533219919318775,0.46327814382160326,0.4876648542417855,0.4184414386019777,0.45416827134073967,0.23536573290676757,0.2475590881168587,0.21294738029695479,0.23081079666633578
R01,01,93,230,115,0.13261397182941437,0.1557871252298355,0.09316569566726685,0.14697055518627167,1,1.0,0.013474932414792104,0.4448232635271652,0.4689477474132618,0.4066151335311884,0.4380282203286163,0.22914909797097865,0.24121133991402693,0.21004503297299024,0.2257515763717042
R01,01,94,230,115,0.1321215033531189,0.1541484296321869,0.09446448087692261,0.1478465348482132,1,1.8,0.02907216668491397,0.4428379525099235,0.462671041637876,0.41326855131379286,0.44160678174704787,0.23595505959741875,0.24587160416139497,0.22117035899935342,0.23533947421598092
R01,01,95,230,120,0.14302237331867218,0.1655140221118927,0.09419779479503632,0.14789199829101562,1,2.0,0.032971475252444434,0.4867831353629012,0.5062047400626566,0.4119023716665318,0.4417925094864354,0.25987730530767283,0.26958810765755054,0.22243692345948812,0.2373819923694399
R01,01,96,230,120,0.14472363889217377,0.16718155145645142,0.09461326897144318,0.1493043601512909,1,1.3455723542116629,0.020212398622188155,0.49364152620191243,0.5125918879152752,0.41403076306871833,0.44756230515822426,0.25692696241205026,0.2664021432687317,0.21712158084545324,0.2338873518902062
R01,01,97,230,120,0.14083924889564514,0.16332000494003296,0.09209675341844559,0.14710089564323425,1,1.0367170626349889,0.014190788199327928,0.4779822045872945,0.49780098266337636,0.40113915542949014,0.4385606885476995,0.24608649639331123,0.25599588543135215,0.20766497181440904,0.2263757383735137
R01,01,98,230,120,0.1431521624326706,0.16494807600975037,0.09549140185117722,0.14962925016880035,1,0.8367170626349889,0.010291479631797463,0.4873063602399073,0.5040369932444122,0.4185292628006799,0.44888954930829505,0.24879891993585238,0.2571642364381048,0.21441037121623868,0.22959051447004625
R01,01,99,230,120,0.1395208090543747,0.16166847944259644,0.09332853555679321,0.14860188961029053,1,1.0,0.013474932414792104,0.47266711688435264,0.4914751344443226,0.40744932983142135,0.4446925650434401,0.24307102464957236,0.25247503342955735,0.21046213112310672,0.2290837487291161
R01,01,100,230,121,0.13739925622940063,0.15963830053806305,0.09232503920793533,0.14537416398525238,1,0.8544276457883371,0.01063677477492652,0.4641144025486758,0.4836989277629622,0.4023086180319397,0.43150662603950996,0.23737558866180117,0.24716785126894436,0.2064726964034331,0.22107170040721824
R01,01,101,230,124,0.1382756382226944,0.16129863262176514,0.09525211900472641,0.15073394775390625,1,1.4,0.021273549549853034,0.4676474019391879,0.49005850790327926,0.41730346446712024,0.4534024716155693,0.24446047574452048,0.25566602872656613,0.21928850700848665,0.23733801058271117
R01,01,102,230,124,0.13544102013111115,0.1575072705745697,0.09394442290067673,0.14677798748016357,1,0.945572354211663,0.012413781487127224,0.4562200745105865,0.47553643065332696,0.4106043979484672,0.43724154069043053,0.23431692799885687,0.2439751060702271,0.21150908971779722,0.22482766108877889
R01,01,103,230,124,0.13685469329357147,0.15894871950149536,0.09611805528402328,0.15021944046020508,1,0.945572354211663,0.012413781487127224,0.46191908071972193,0.48105762129882595,0.42173948344581125,0.4513006009549425,0.23716643110342459,0.2467357013929766,0.21707663246646924,0.23185719122103488
R01,01,104,230,124,0.13080695271492004,0.15245920419692993,0.09398958832025528,0.14661282300949097,1,1.2,0.01737424098232257,0.43753854353176913,0.4562007911162904,0.4108357713915497,0.4365668090406858,0.22745639225704584,0.23678751604930648,0.21410500618693612,0.22697052501150417
R01,01,105,230,127,0.13238002359867096,0.15371257066726685,0.09505951404571533,0.14819441735744476,1,1.2,0.01737424098232257,0.4438801371702196,0.4610015683773797,0.41631678764806274,0.4430279550684969,0.2306271890762711,0.23918790467985113,0.21684551431519267,0.23020109802540972
R01,01,106,230,127,0.1314704567193985,0.1523541659116745,0.09338486939668655,0.1445970982313156,1,0.945572354211663,0.012413781487127224,0.44021335800920325,0.45579846232951304,0.40773791686592264,0.4283321487685889,0.22631356974816524,0.23410612190832014,0.21007584917652494,0.22037296512785806
R01,01,107,230,127,0.12935848534107208,0.1508207619190216,0.09422338753938675,0.1475662887096405,1,1.0367170626349889,0.014190788199327928,0.43169926980394147,0.44992505563305607,0.41203347819523334,0.44046191724535627,0.2229450290016347,0.232057921916192,0.21311213319728065,0.2273263527223421
R01,01,108,230,127,0.1295921951532364,0.15140849351882935,0.09421996027231216,0.14656396210193634,1,1.0367170626349889,0.014190788199327928,0.43264143501300734,0.4521762475763208,0.41201592098906076,0.43636720194220935,0.22341611160616764,0.23318351788782438,0.21310335459419436,0.22527899507076865
R01,01,109,230,127,0.12652575969696045,0.148226797580719,0.09036733210086823,0.1426522135734558,1,1.0367170626349889,0.014190788199327928,0.4202795714866351,0.4399893781547426,0.3922796746913054,0.4203868853083727,0.21723517984298152,0.22709008317703527,0.2032352314453167,0.21728883675385033
