scene,video,frame,video_length,phase,conditional_nn,conditional_soft,unconditional_nn,unconditional_soft
R02,01,45,583,15,0.00845156330615282,0.016739480197429657,0.00849420391023159,0.03249466419219971
R02,01,46,583,15,0.009529458358883858,0.017319703474640846,0.008942434564232826,0.032713811844587326
R02,01,47,583,15,0.008611155673861504,0.015983572229743004,0.008328864350914955,0.03143809363245964
R02,01,48,583,15,0.0093431631103158,0.017487935721874237,0.008764672093093395,0.031977634876966476
R02,01,49,583,15,0.009337044321000576,0.01796109601855278,0.008607035502791405,0.03164377808570862
R02,01,50,583,15,0.010244847275316715,0.0195478443056345,0.009506960399448872,0.03380363807082176
R02,01,51,583,18,0.01114688254892826,0.02037113904953003,0.009338674135506153,0.03324931859970093
R02,01,52,583,18,0.011674584820866585,0.021418403834104538,0.009237469173967838,0.033743783831596375
R02,01,53,583,18,0.010437809862196445,0.02026372216641903,0.008919472806155682,0.032366037368774414
R02,01,54,583,18,0.009777999483048916,0.01971306838095188,0.008249225094914436,0.03178492560982704
R02,01,55,583,19,0.010543733835220337,0.02053738757967949,0.009070091880857944,0.03146957606077194
R02,01,56,583,19,0.01169341430068016,0.021244550123810768,0.008934637531638145,0.030843405053019524
R02,01,57,583,21,0.014093408361077309,0.024637999013066292,0.009064799174666405,0.030887389555573463
R02,01,58,583,21,0.012785414233803749,0.02239479310810566,0.008830712176859379,0.02870728075504303
R02,01,59,583,21,0.011681953445076942,0.020746862515807152,0.008738175965845585,0.02830192819237709
R02,01,60,583,21,0.013426118530333042,0.022389577701687813,0.00899029802531004,0.0286374744027853
R02,01,61,583,21,0.01177570316940546,0.021153362467885017,0.009288526140153408,0.030164506286382675
R02,01,62,583,21,0.01212206482887268,0.021214066073298454,0.009368124417960644,0.030361196026206017
R02,01,63,583,21,0.012984655797481537,0.021809374913573265,0.009278791956603527,0.030285920947790146
R02,01,64,583,21,0.012682505883276463,0.02120397426187992,0.008922270499169827,0.02957986854016781
R02,01,65,583,21,0.011036790907382965,0.019429177045822144,0.008721105754375458,0.02977870963513851
R02,01,66,583,25,0.012049292214214802,0.02069254219532013,0.010403084568679333,0.03153839334845543
R02,01,67,583,25,0.012232333421707153,0.020578689873218536,0.010325418785214424,0.03138122335076332
R02,01,68,583,25,0.012539904564619064,0.01980445720255375,0.010684032924473286,0.03103894181549549
R02,01,69,583,25,0.011949584819376469,0.020156297832727432,0.009590961039066315,0.03121694177389145
R02,01,70,583,25,0.011136158369481564,0.01856621354818344,0.008912058547139168,0.02985156700015068
R02,01,71,583,25,0.0109145138412714,0.018046515062451363,0.009506936185061932,0.029246263206005096
R02,01,72,583,25,0.009488675743341446,0.016885338351130486,0.008673868142068386,0.02833493798971176
R02,01,73,583,25,0.01095646433532238,0.019068699330091476,0.009903836995363235,0.031367745250463486
R02,01,74,583,25,0.010944200679659843,0.018969565629959106,0.009491821750998497,0.030748285353183746
R02,01,75,583,25,0.011589108034968376,0.018837962299585342,0.009782548062503338,0.03073102980852127
R02,01,76,583,25,0.019747208803892136,0.029377372935414314,0.015795091167092323,0.03943236544728279
R02,01,77,583,25,0.012803716585040092,0.021275965496897697,0.011376941576600075,0.03280435502529144
R02,01,78,583,26,0.008615011349320412,0.015695737674832344,0.007715945597738028,0.0275141391903162
R02,01,79,583,26,0.010482112877070904,0.01895245723426342,0.009867053478956223,0.031046446412801743
R02,01,80,583,26,0.014973769895732403,0.02292163483798504,0.013198258355259895,0.03515927493572235
R02,01,81,583,26,0.01025841198861599,0.019023727625608444,0.00960566382855177,0.030579740181565285
R02,01,82,583,26,0.011242950335144997,0.020746495574712753,0.00992152001708746,0.0330372154712677
R02,01,83,583,27,0.015906227752566338,0.02507028542459011,0.012682258151471615,0.03630739822983742
R02,01,84,583,28,0.009759698063135147,0.019831234589219093,0.008725487627089024,0.030696295201778412
R02,01,85,583,28,0.009772884659469128,0.01999622769653797,0.00897761806845665,0.030597656965255737
R02,01,86,583,29,0.01627441681921482,0.02586423046886921,0.014228472486138344,0.03640633448958397
R02,01,87,583,29,0.01640140824019909,0.0280718095600605,0.01030770968645811,0.03273424878716469
R02,01,88,583,29,0.013377026654779911,0.025735769420862198,0.010964479297399521,0.03553318977355957
R02,01,89,583,29,0.014223228208720684,0.02497035451233387,0.011954465880990028,0.03492652624845505
R02,01,90,583,31,0.014261494390666485,0.02390439249575138,0.01022404246032238,0.03321020305156708
R02,01,91,583,31,0.014440836384892464,0.02383098192512989,0.010032549500465393,0.03256591036915779
R02,01,92,583,31,0.013227569870650768,0.02296324446797371,0.01024056039750576,0.033232659101486206
R02,01,93,583,31,0.01697259210050106,0.026454348117113113,0.013684960082173347,0.036484792828559875
R02,01,94,583,31,0.01845051348209381,0.02867349609732628,0.014539380557835102,0.03860756382346153
R02,01,95,583,31,0.01173897460103035,0.02076685056090355,0.009669498540461063,0.03145529329776764
R02,01,96,583,32,0.014304889366030693,0.021889032796025276,0.011290092952549458,0.032652948051691055
R02,01,97,583,32,0.01227940246462822,0.019967524334788322,0.009979874826967716,0.03081132471561432
R02,01,98,583,32,0.013986305333673954,0.021681375801563263,0.011073632165789604,0.03207104280591011
R02,01,99,583,32,0.01132574025541544,0.019432753324508667,0.010156366974115372,0.03044799529016018
R02,01,100,583,32,0.012372720055282116,0.0196574404835701,0.01067851297557354,0.030504027381539345
R02,01,101,583,34,0.012349724769592285,0.020091097801923752,0.010826271027326584,0.03021823614835739
R02,01,102,583,34,0.011762099340558052,0.018992546945810318,0.010261503048241138,0.02962948940694332
R02,01,103,583,34,0.009932221844792366,0.01663263328373432,0.009052792564034462,0.02698894776403904
R02,01,104,583,34,0.0098558459430933,0.016556115821003914,0.00884152203798294,0.026867372915148735
R02,01,105,583,34,0.010226050391793251,0.017730284482240677,0.009365667589008808,0.029034903272986412
R02,01,106,583,35,0.011639552190899849,0.01894056424498558,0.009771818295121193,0.029376313090324402
R02,01,107,583,35,0.009949020110070705,0.016648929566144943,0.009094725362956524,0.02760973758995533
R02,01,108,583,35,0.01017545722424984,0.017468120902776718,0.008961857296526432,0.026902075856924057
R02,01,109,583,37,0.010692654177546501,0.018609492108225822,0.009496193379163742,0.028208544477820396
R02,01,110,583,37,0.012031394988298416,0.019829627126455307,0.010146848857402802,0.029268167912960052
R02,01,111,583,37,0.012155086733400822,0.01984190009534359,0.01020335778594017,0.02752372995018959
R02,01,112,583,37,0.010815117508172989,0.018827220425009727,0.009389553219079971,0.026069873943924904
R02,01,113,583,37,0.011529429815709591,0.01884610205888748,0.009783941321074963,0.026481451466679573
R02,01,114,583,37,0.015623416751623154,0.02403130754828453,0.012912813574075699,0.030172934755682945
R02,01,115,583,37,0.01367652416229248,0.022339196875691414,0.010846138931810856,0.02790556475520134
R02,01,116,583,40,0.013185392133891582,0.02150651626288891,0.009497683495283127,0.025561271235346794
R02,01,117,583,40,0.019635723903775215,0.028394164517521858,0.014894591644406319,0.032132308930158615
R02,01,118,583,40,0.01598905213177204,0.024911288172006607,0.011665764264762402,0.028793249279260635
R02,01,119,583,40,0.010620943270623684,0.01853904314339161,0.00900635402649641,0.02415565773844719
R02,01,120,583,40,0.018972842022776604,0.02699892409145832,0.01212237123399973,0.03037995472550392
R02,01,121,583,40,0.012657645158469677,0.0199970081448555,0.010169798508286476,0.027274876832962036
R02,01,122,583,40,0.011447957716882229,0.01838027685880661,0.009297744370996952,0.025828892365098
R02,01,123,583,42,0.009850176982581615,0.01647324115037918,0.008290233090519905,0.02327716164290905
R02,01,124,583,42,0.009012546390295029,0.01511610858142376,0.007655010093003511,0.022773748263716698
R02,01,125,583,42,0.009154971688985825,0.016045883297920227,0.00799681805074215,0.023497041314840317
R02,01,126,583,42,0.01026137825101614,0.016297638416290283,0.008699467405676842,0.023428011685609818
R02,01,127,583,42,0.008088141679763794,0.013612528331577778,0.0071639553643763065,0.0218991506844759
R02,01,128,583,42,0.009284756146371365,0.01567378081381321,0.008167405612766743,0.023247050121426582
R02,01,129,583,42,0.008374341763556004,0.014371068216860294,0.007462944369763136,0.0224672369658947
R02,01,130,583,42,0.007815977558493614,0.013051314279437065,0.006751628592610359,0.021283358335494995
R02,01,131,583,45,0.009104291908442974,0.01388497743755579,0.00843550730496645,0.02153499610722065
R02,01,132,583,45,0.009296189062297344,0.015543587505817413,0.008320899680256844,0.023326685652136803
R02,01,133,583,45,0.008265690878033638,0.014863329008221626,0.007466067560017109,0.02261684276163578
R02,01,134,583,45,0.007865176536142826,0.014261055737733841,0.0071802823804318905,0.021997814998030663
R02,01,135,583,45,0.009138940833508968,0.016371455043554306,0.008514808490872383,0.024816351011395454
R02,01,136,583,46,0.012033924460411072,0.01899295672774315,0.009832260198891163,0.02681158296763897
R02,01,137,583,46,0.011681272648274899,0.017939720302820206,0.010068584233522415,0.02600243128836155
R02,01,138,583,46,0.017906688153743744,0.02612888626754284,0.011861702427268028,0.030075078830122948
R02,01,139,583,47,0.010962939821183681,0.01844043843448162,0.009429908357560635,0.02567877061665058
R02,01,140,583,47,0.012322289869189262,0.019342515617609024,0.01053875032812357,0.027356894686818123
R02,01,141,583,47,0.01810087449848652,0.026439225301146507,0.011954390443861485,0.02942512370646
R02,01,142,583,48,0.01087427418678999,0.0188742782920599,0.008719684556126595,0.025144601240754128
R02,01,143,583,49,0.017672983929514885,0.026285484433174133,0.013644836843013763,0.03336261212825775
R02,01,144,583,49,0.013418056070804596,0.023526504635810852,0.01010452676564455,0.028454359620809555
R02,01,145,583,49,0.013835498131811619,0.023558109998703003,0.010371604934334755,0.027881605550646782
R02,01,146,583,49,0.019504116848111153,0.028529776260256767,0.015127367340028286,0.034427132457494736
R02,01,147,583,49,0.020897625014185905,0.0316995270550251,0.015136134810745716,0.033968426287174225
R02,01,148,583,51,0.013529229909181595,0.022600630298256874,0.010386372916400433,0.028512390330433846
R02,01,149,583,51,0.014715024270117283,0.02425185963511467,0.011230590753257275,0.029903264716267586
R02,01,150,583,51,0.020596913993358612,0.02905486524105072,0.017199870198965073,0.035608962178230286
R02,01,151,583,51,0.015189079567790031,0.02354145422577858,0.012575649656355381,0.030047954991459846
R02,01,152,583,51,0.012164770625531673,0.01910642720758915,0.010117213241755962,0.026855533942580223
R02,01,153,583,51,0.010783018544316292,0.017895834520459175,0.009429378435015678,0.02660342864692211
R02,01,154,583,53,0.01206277683377266,0.018483228981494904,0.01074566412717104,0.027889102697372437
R02,01,155,583,53,0.010566926561295986,0.01645541377365589,0.00919516570866108,0.026057790964841843
R02,01,156,583,53,0.010599024593830109,0.016702095046639442,0.009222697466611862,0.026619423180818558
R02,01,157,583,53,0.017342889681458473,0.024627553299069405,0.012473303824663162,0.03060290776193142
R02,01,158,583,54,0.013563485816121101,0.019864236935973167,0.011083356104791164,0.028706969693303108
R02,01,159,583,54,0.011410203762352467,0.017804840579628944,0.010136383585631847,0.0275845006108284
R02,01,160,583,54,0.019513363018631935,0.025812596082687378,0.013672060333192348,0.032954856753349304
R02,01,161,583,54,0.015162903815507889,0.02265937812626362,0.012771829031407833,0.03266187012195587
R02,01,162,583,54,0.018382113426923752,0.02475784532725811,0.013618136756122112,0.032497234642505646
R02,01,163,583,55,0.013583624735474586,0.019797425717115402,0.012151657603681087,0.030759016051888466
R02,01,164,583,56,0.010698397643864155,0.016511211171746254,0.009772688150405884,0.028312398120760918
R02,01,165,583,56,0.01936463452875614,0.027206288650631905,0.015530839562416077,0.03561524301767349
R02,01,166,583,57,0.015180620364844799,0.021662618964910507,0.01336206030100584,0.03265263885259628
R02,01,167,583,57,0.012131492607295513,0.019217271357774734,0.011084187775850296,0.03007047064602375
R02,01,168,583,57,0.019115939736366272,0.027413317933678627,0.013522977940738201,0.033352065831422806
R02,01,169,583,57,0.014683806337416172,0.02143535576760769,0.012677790597081184,0.031121518462896347
R02,01,170,583,57,0.020768901333212852,0.029665440320968628,0.01647733338177204,0.038183484226465225
R02,01,171,583,57,0.013065008446574211,0.020617946982383728,0.011563719250261784,0.030613010749220848
R02,01,172,583,57,0.010949373245239258,0.017392057925462723,0.009919513016939163,0.02857649140059948
R02,01,173,583,57,0.01960558257997036,0.02849001996219158,0.013458319939672947,0.03454825282096863
R02,01,174,583,57,0.012347333133220673,0.02057802863419056,0.011645491234958172,0.03137614578008652
R02,01,175,583,60,0.014687438495457172,0.02385631389915943,0.01002268772572279,0.02999553643167019
R02,01,176,583,60,0.013217829167842865,0.021709537133574486,0.010357897728681564,0.02917642332613468
R02,01,177,583,60,0.011715677566826344,0.01997620239853859,0.009686974808573723,0.028125209733843803
R02,01,178,583,60,0.010468155145645142,0.018192538991570473,0.008796489797532558,0.02607475034892559
R02,01,179,583,60,0.010714976117014885,0.018010975793004036,0.009232023730874062,0.026067201048135757
R02,01,180,583,62,0.012345539405941963,0.019311869516968727,0.009923228994011879,0.028032686561346054
R02,01,181,583,62,0.011575477197766304,0.018299974501132965,0.009776330552995205,0.027743780985474586
R02,01,182,583,62,0.010320314206182957,0.017284993082284927,0.009306114166975021,0.027165431529283524
R02,01,183,583,62,0.010779880918562412,0.017352363094687462,0.009532772935926914,0.02762063406407833
R02,01,184,583,62,0.009365306235849857,0.015184513293206692,0.008598580956459045,0.025819094851613045
R02,01,185,583,62,0.011977658607065678,0.018569961190223694,0.010586407966911793,0.028504960238933563
R02,01,186,583,62,0.011202710680663586,0.01673211343586445,0.009756803512573242,0.028207039460539818
R02,01,187,583,62,0.009239251725375652,0.015344660729169846,0.008446771651506424,0.02588970586657524
R02,01,188,583,62,0.011869353242218494,0.018328528851270676,0.010723466984927654,0.02929825894534588
R02,01,189,583,64,0.011146354489028454,0.017301809042692184,0.009901842102408409,0.02773716114461422
R02,01,190,583,64,0.009448054246604443,0.015766972675919533,0.00888811331242323,0.0274845939129591
R02,01,191,583,64,0.013204124756157398,0.020307986065745354,0.01102658174932003,0.02888035587966442
R02,01,192,583,65,0.01124838087707758,0.01768326386809349,0.010031405836343765,0.0285283662378788
R02,01,193,583,67,0.010589184239506721,0.01727495901286602,0.009591535665094852,0.027919337153434753
R02,01,194,583,67,0.010965307243168354,0.017837585881352425,0.009909495711326599,0.027557997032999992
R02,01,195,583,67,0.01047251746058464,0.0167552437633276,0.009193029254674911,0.027107015252113342
R02,01,196,583,67,0.011909077875316143,0.019645586609840393,0.01022246852517128,0.028646042570471764
R02,01,197,583,67,0.010920209810137749,0.017711466178297997,0.009038248099386692,0.02611444890499115
R02,01,198,583,67,0.010430142283439636,0.01768522523343563,0.00919087789952755,0.02507179230451584
R02,01,199,583,67,0.011117055080831051,0.018891604617238045,0.009378078393638134,0.026492595672607422
R02,01,200,583,69,0.01205232460051775,0.019527288153767586,0.009261992760002613,0.025991007685661316
R02,01,201,583,69,0.019631650298833847,0.029040036723017693,0.013592883944511414,0.03182609751820564
R02,01,202,583,69,0.0142118064686656,0.02280448190867901,0.011265492998063564,0.030743755400180817
R02,01,203,583,69,0.01211472973227501,0.02014377899467945,0.00987229309976101,0.026547499001026154
R02,01,204,583,69,0.01478695310652256,0.023717569187283516,0.010663735680282116,0.02864380180835724
R02,01,205,583,69,0.010935352183878422,0.01906432956457138,0.009066474623978138,0.026355896145105362
R02,01,206,583,69,0.0217006653547287,0.030300093814730644,0.013028065674006939,0.03093765489757061
R02,01,207,583,70,0.015030021779239178,0.0242884773761034,0.011425331234931946,0.030547786504030228
R02,01,208,583,70,0.014195914380252361,0.021699625998735428,0.010916901752352715,0.029214035719633102
R02,01,209,583,71,0.013350719586014748,0.01981734298169613,0.010781830176711082,0.028419731184840202
R02,01,210,583,72,0.012206926010549068,0.019248565658926964,0.009813402779400349,0.027427352964878082
R02,01,211,583,72,0.02119346708059311,0.0278492271900177,0.014923328533768654,0.032705750316381454
R02,01,212,583,72,0.013978339731693268,0.020786043256521225,0.011255263350903988,0.02980642579495907
R02,01,213,583,72,0.010376843623816967,0.01576421968638897,0.008984550833702087,0.025463255122303963
R02,01,214,583,73,0.018894195556640625,0.025145312771201134,0.014682781882584095,0.034726355224847794
R02,01,215,583,73,0.014201205223798752,0.020238108932971954,0.011766953393816948,0.03132455796003342
R02,01,216,583,73,0.0104368282482028,0.016153061762452126,0.009128657169640064,0.028518088161945343
R02,01,217,583,73,0.017520509660243988,0.02362924814224243,0.011971727944910526,0.031445715576410294
R02,01,218,583,74,0.013624467886984348,0.019568132236599922,0.011944915167987347,0.03155521675944328
R02,01,219,583,75,0.011725028045475483,0.017512857913970947,0.009845895692706108,0.029898738488554955
R02,01,220,583,76,0.011993042193353176,0.0188768208026886,0.010700748302042484,0.03073616325855255
R02,01,221,583,76,0.011863114312291145,0.01792953908443451,0.010465570725500584,0.03095351718366146
R02,01,222,583,76,0.018624361604452133,0.02562929317355156,0.013346891850233078,0.033983100205659866
R02,01,223,583,76,0.012548018246889114,0.018840793520212173,0.011069688946008682,0.03341437131166458
R02,01,224,583,76,0.0110229616984725,0.01737603172659874,0.009782754816114902,0.032275326550006866
R02,01,225,583,78,0.01798619143664837,0.026451202109456062,0.0156254842877388,0.03846510872244835
R02,01,226,583,78,0.010233495384454727,0.016652075573801994,0.009275496006011963,0.030412591993808746
R02,01,227,583,78,0.00910656712949276,0.015219077467918396,0.008244935423135757,0.029225191101431847
R02,01,228,583,78,0.01630820892751217,0.024509770795702934,0.013596382923424244,0.034839458763599396
R02,01,229,583,78,0.015050273388624191,0.022698599845170975,0.012904979288578033,0.03632500022649765
R02,01,230,583,78,0.009863427840173244,0.017206743359565735,0.008487243205308914,0.030612168833613396
R02,01,231,583,78,0.015519687905907631,0.02605857327580452,0.012611648067831993,0.035594627261161804
R02,01,232,583,78,0.010180879384279251,0.01819310523569584,0.008604914881289005,0.030386753380298615
R02,01,233,583,78,0.0107535719871521,0.019684264436364174,0.008419754914939404,0.02864561602473259
R02,01,234,583,80,0.009796462953090668,0.017672767862677574,0.007687265519052744,0.02754957228899002
R02,01,235,583,80,0.009579692035913467,0.017685644328594208,0.007911445572972298,0.02822582796216011
R02,01,236,583,80,0.009494121186435223,0.0179850235581398,0.007562043610960245,0.02896740660071373
R02,01,237,583,80,0.012239622883498669,0.02137712948024273,0.009877846576273441,0.03161857649683952
R02,01,238,583,80,0.017607904970645905,0.025571182370185852,0.013291067443788052,0.034251619130373
R02,01,239,583,80,0.012740330770611763,0.02107272855937481,0.01021743007004261,0.03241847828030586
R02,01,240,583,80,0.00897810235619545,0.015730034559965134,0.00739546911790967,0.027859169989824295
R02,01,241,583,80,0.012310621328651905,0.019602444022893906,0.009854808449745178,0.03143373504281044
R02,01,242,583,80,0.010704259388148785,0.018653003498911858,0.00883527472615242,0.031193718314170837
R02,01,243,583,82,0.009212627075612545,0.015245812013745308,0.007892915047705173,0.028747573494911194
R02,01,244,583,82,0.010502747260034084,0.017035774886608124,0.009446539916098118,0.0307636596262455
R02,01,245,583,82,0.008034211583435535,0.013531667180359364,0.007505591958761215,0.02852618880569935
R02,01,246,583,83,0.008896361105144024,0.01389472745358944,0.007927486672997475,0.028758151456713676
R02,01,247,583,83,0.0074601019732654095,0.012210843153297901,0.007265165448188782,0.028248701244592667
R02,01,248,583,83,0.007395608816295862,0.012785843573510647,0.006966081913560629,0.028447560966014862
R02,01,249,583,84,0.007476821541786194,0.01250709593296051,0.007463526446372271,0.02883649431169033
R02,01,250,583,86,0.011950944550335407,0.0178051944822073,0.01030690036714077,0.03236449882388115
R02,01,251,583,86,0.00923632550984621,0.014921989291906357,0.008246627636253834,0.03168773651123047
R02,01,252,583,86,0.01186413411051035,0.01819719187915325,0.009843801148235798,0.03349325433373451
R02,01,253,583,86,0.018838416785001755,0.025311099365353584,0.013609576970338821,0.036399587988853455
R02,01,254,583,86,0.01091143861413002,0.016541862860322,0.009933648630976677,0.033553581684827805
R02,01,255,583,86,0.013697963207960129,0.02137833833694458,0.012707358226180077,0.0364542156457901
R02,01,256,583,86,0.010518941096961498,0.016593413427472115,0.009887953288853168,0.03169964253902435
R02,01,257,583,88,0.008997281081974506,0.014962867833673954,0.008190452121198177,0.03011087141931057
R02,01,258,583,88,0.015983643010258675,0.02267824299633503,0.01189194805920124,0.03466774895787239
R02,01,259,583,88,0.01161615177989006,0.01716252975165844,0.010342191904783249,0.03389660641551018
R02,01,260,583,88,0.012288221158087254,0.019627774134278297,0.01050155982375145,0.034817829728126526
R02,01,261,583,88,0.012173756025731564,0.018475741147994995,0.010798455215990543,0.034424033015966415
R02,01,262,583,88,0.012479840777814388,0.019982296973466873,0.010417540557682514,0.034562792629003525
R02,01,263,583,90,0.012593946419656277,0.021431319415569305,0.010239455848932266,0.03430590033531189
R02,01,264,583,90,0.012100321240723133,0.02068672701716423,0.009223324246704578,0.03515215218067169
R02,01,265,583,90,0.012892319820821285,0.02055594138801098,0.011290477588772774,0.03563078120350838
R02,01,266,583,90,0.011365383863449097,0.019086306914687157,0.009436420165002346,0.03404564410448074
R02,01,267,583,90,0.0114339804276824,0.01838655024766922,0.009904913604259491,0.033779326826334
R02,01,268,583,90,0.011587078683078289,0.018724918365478516,0.010219147428870201,0.034834884107112885
R02,01,269,583,90,0.010338902473449707,0.016854094341397285,0.009584944695234299,0.03512335568666458
R02,01,270,583,91,0.012368202209472656,0.019413912668824196,0.011046876199543476,0.03762746602296829
R02,01,271,583,91,0.009905020706355572,0.016147587448358536,0.009016990661621094,0.03635874018073082
R02,01,272,583,91,0.010662762448191643,0.017110183835029602,0.010030311532318592,0.037082720547914505
R02,01,273,583,93,0.011762905865907669,0.019051535055041313,0.011021090671420097,0.0397062785923481
R02,01,274,583,93,0.01105125155299902,0.018319200724363327,0.010343262925744057,0.03908941522240639
R02,01,275,583,93,0.010625111870467663,0.017357008531689644,0.009313678368926048,0.036912351846694946
R02,01,276,583,93,0.008781320415437222,0.013750418089330196,0.0084670539945364,0.034937068819999695
R02,01,277,583,94,0.008565880358219147,0.014328815042972565,0.008221025578677654,0.03670033439993858
R02,01,278,583,94,0.010401526466012001,0.015574724413454533,0.008670462295413017,0.03646848723292351
R02,01,279,583,94,0.008539276197552681,0.015035474672913551,0.008454086259007454,0.036840301007032394
R02,01,280,583,94,0.009304417297244072,0.015903078019618988,0.008745923638343811,0.036953914910554886
R02,01,281,583,94,0.008456618525087833,0.014575718902051449,0.008118195459246635,0.037199966609478
R02,01,282,583,94,0.00798430573195219,0.014912422746419907,0.008123595267534256,0.03761820122599602
R02,01,283,583,95,0.009401420131325722,0.0167336855083704,0.009219122119247913,0.038321997970342636
R02,01,284,583,95,0.008509366773068905,0.015352675691246986,0.008367554284632206,0.03839913010597229
R02,01,285,583,95,0.009479811415076256,0.015976278111338615,0.008739668875932693,0.037349600344896317
R02,01,286,583,95,0.008301208727061749,0.014397946186363697,0.008447179570794106,0.03792808577418327
R02,01,287,583,96,0.008808021433651447,0.01617228053510189,0.008771801367402077,0.03854244202375412
R02,01,288,583,98,0.007919298484921455,0.014465455897152424,0.007673777174204588,0.03653435781598091
R02,01,289,583,98,0.008155236020684242,0.014309793710708618,0.00788592267781496,0.037842728197574615
R02,01,290,583,99,0.00872467365115881,0.015271328389644623,0.008424649946391582,0.037354521453380585
R02,01,291,583,99,0.008567416109144688,0.01501395646482706,0.008235208690166473,0.037400323897600174
R02,01,292,583,99,0.008709990419447422,0.016032321378588676,0.008686918765306473,0.04014364629983902
R02,01,293,583,100,0.022316019982099533,0.030146421864628792,0.008665910921990871,0.03957562893629074
R02,01,294,583,100,0.02928406000137329,0.036774251610040665,0.01833725906908512,0.050712697207927704
R02,01,295,583,100,0.031492929905653,0.03945166990160942,0.025156686082482338,0.06050124019384384
R02,01,296,583,100,0.026448654010891914,0.0368613600730896,0.02238967828452587,0.05822141095995903
R02,01,297,583,100,0.02477496862411499,0.03756154701113701,0.019376296550035477,0.06138996034860611
R02,01,298,583,102,0.022938353940844536,0.038039203733205795,0.017913850024342537,0.06331638246774673
R02,01,299,583,102,0.024712786078453064,0.03883921355009079,0.01833401806652546,0.06470996141433716
R02,01,300,583,102,0.025470038875937462,0.04040246829390526,0.019101321697235107,0.06597712635993958
R02,01,301,583,102,0.02547176368534565,0.03946322575211525,0.020280787721276283,0.06516256183385849
R02,01,302,583,103,0.0427977554500103,0.05125291272997856,0.040281232446432114,0.0842520073056221
R02,01,303,583,103,0.04702816531062126,0.055231329053640366,0.045650728046894073,0.09021005779504776
