scene,video,frame,video_length,phase,conditional_nn,conditional_soft,unconditional_nn,unconditional_soft,label,phase_error,phase_error_normalized,conditional_nn_normalized,conditional_soft_normalized,unconditional_nn_normalized,unconditional_soft_normalized,conditional_nn_with_phase,conditional_soft_with_phase,unconditional_nn_with_phase,unconditional_soft_with_phase
R02,01,20,583,4,0.03798495978116989,0.048791591078042984,0.03063785843551159,0.0757908895611763,0,0.4,0.008834312469632457,0.240934745124515,0.2696708760090812,0.2168419822811012,0.3408356259436062,0.12488452879707372,0.13925259423935682,0.11283814737536682,0.17483496920661934
R02,01,21,583,5,0.03553516045212746,0.04662344977259636,0.028630828484892845,0.07501525431871414,0,0.4,0.008834312469632457,0.22275056843353,0.2545841994743955,0.1997095139719306,0.33613153488819336,0.11579244045158123,0.13170925597201397,0.10427191322078153,0.1724829236789129
R02,01,22,583,5,0.033462680876255035,0.044422488659620285,0.027773359790444374,0.07183807343244553,0,0.33547840812870505,0.0046269711559702295,0.20736713096199946,0.23926915137606505,0.19238996439111075,0.31686249272723954,0.10599705105898484,0.12194806126601763,0.09850846777354048,0.16074473194160488
R02,01,23,583,5,0.036163389682769775,0.0455729179084301,0.03149425610899925,0.0739445686340332,0,0.33547840812870505,0.0046269711559702295,0.2274137386765012,0.24727423568917437,0.22415238938118034,0.32963801489743305,0.1160203549162357,0.1259506034225723,0.11438968026857528,0.16713249302670163
R02,01,24,583,5,0.041807886213064194,0.04961339384317398,0.03615235909819603,0.07167386263608932,0,0.4,0.008834312469632457,0.26931126106607794,0.27538926367214345,0.2639150256182049,0.31586658318619115,0.1390727867678552,0.14211178807088795,0.13637466904391868,0.1623504478279118
R02,01,25,583,6,0.04094076156616211,0.04795415326952934,0.035529330372810364,0.07225730270147324,0,0.3290431837425899,0.004207341313662597,0.26287483682289764,0.26384369431053467,0.25859670942163687,0.31940504436316103,0.1335410890682801,0.13402551781209862,0.13140202536764972,0.1618061928384118
R02,01,26,583,6,0.03492762893438339,0.04061692953109741,0.03210783377289772,0.06828868389129639,0,0.3290431837425899,0.004207341313662597,0.21824103153675953,0.21278875572038689,0.22939002914769935,0.29533607066872886,0.11122418642521106,0.10849804851702474,0.11679868523068097,0.1497717059911957
R02,01,27,583,7,0.028327420353889465,0.03452024236321449,0.023286685347557068,0.05242183431982994,0,0.4,0.008834312469632457,0.16924952533369048,0.17036589933000423,0.15409068157142247,0.1991064242310756,0.08904191890166147,0.08960010589981834,0.08146249702052746,0.10397036835035403
R02,01,28,583,7,0.01738325133919716,0.0278220996260643,0.011331736110150814,0.03757097199559212,0,0.33547840812870505,0.0046269711559702295,0.08801401320831309,0.12375790721958074,0.052040490997802676,0.10903856140053439,0.04632049218214166,0.06419243918777548,0.028333731076886453,0.05683276627825231
R02,01,29,583,7,0.01619296707212925,0.027310501784086227,0.011201503686606884,0.03676425293087959,0,0.33547840812870505,0.0046269711559702295,0.07917886529710737,0.12019803262175027,0.05092879713966916,0.10414595244107189,0.0419029182265388,0.06241250188886025,0.027777884147819697,0.05438646179852106
R02,01,30,583,7,0.015306870453059673,0.02589084580540657,0.010369543917477131,0.035235777497291565,0,0.4,0.008834312469632457,0.07260161739952396,0.11031957567474757,0.04382699760014253,0.09487601829943114,0.04071796493457821,0.05957694407219001,0.026330655034887494,0.0518551653845318
R02,01,31,583,8,0.015070626512169838,0.026062654331326485,0.009849561378359795,0.03582850843667984,0,0.4,0.008834312469632457,0.07084804456097048,0.11151507877684864,0.03938830730057655,0.0984708269899077,0.039841178515301466,0.06017469562324055,0.0241113098851045,0.053652569729770075
R02,01,32,583,8,0.014030160382390022,0.025040853768587112,0.008968592621386051,0.03331973776221275,0,0.33547840812870505,0.0046269711559702295,0.06312495486925403,0.10440503731678188,0.03186815579233971,0.08325557496966633,0.03387596301261213,0.05451600423637606,0.01824756347415497,0.04394127306281828
R02,01,33,583,8,0.014216789975762367,0.024867894127964973,0.008934300392866135,0.033586155623197556,0,0.5354784081287051,0.017668624939264542,0.06451025425333701,0.10320152436074594,0.03157542945898969,0.08487135234574654,0.04108943959630078,0.060435074650005235,0.024622027199127115,0.05126998864250554
R02,01,34,583,8,0.013861293904483318,0.025009524077177048,0.008606032468378544,0.032855235040187836,0,1.0,0.04795927381951538,0.061871506133663066,0.10418703449609497,0.028773259111971688,0.08043844781985279,0.05491538997658922,0.07607315415780518,0.03836626646574354,0.0641988608196841
R02,01,35,583,10,0.011032107286155224,0.018836747854948044,0.008997663855552673,0.03294748812913895,0,0.9935647756138849,0.04753964397720776,0.04087124347967763,0.061234724168431676,0.032116314519574744,0.08099794654658878,0.04420544372844269,0.054387184072819714,0.03982797924839125,0.06426879526189827
R02,01,36,583,11,0.011346246115863323,0.019208379089832306,0.008984553627669811,0.033070992678403854,0,0.7935647756138848,0.03449799019391344,0.04320300833779936,0.06382066274023973,0.03200440260532558,0.08174697987268625,0.0388504992658564,0.04915932646707659,0.033251196399619515,0.05812248503329985
R02,01,37,583,12,0.008805099874734879,0.01611364260315895,0.007970400154590607,0.030939696356654167,0,0.6,0.021875966252926763,0.02434078901293171,0.04228641669398722,0.023347355792043972,0.06882104327940902,0.023108377632929236,0.03208119147345699,0.022611661022485366,0.04534850476616789
R02,01,38,583,12,0.009682976640760899,0.017295263707637787,0.00808623805642128,0.03185500204563141,0,0.33547840812870505,0.0046269711559702295,0.03085702323549857,0.050508544719059884,0.024336174709022763,0.07437221097882725,0.0177419971957344,0.027567757937515057,0.014481572932496497,0.03949959106739874
R02,01,39,583,12,0.010075553320348263,0.01748891919851303,0.008722605183720589,0.03298262506723404,0,0.33547840812870505,0.0046269711559702295,0.03377101036160623,0.05185606655385042,0.029768350565736908,0.08121104588395647,0.01919899075878823,0.028241518854910327,0.01719766086085357,0.04291900851996335
R02,01,40,583,12,0.009644776582717896,0.016893552616238594,0.008692750707268715,0.03231508284807205,0,0.8,0.03491762003622108,0.030573474866117896,0.04771330010972074,0.029513505902586303,0.0771625199656366,0.03274554745116949,0.041315460072970905,0.03221556296940369,0.05604007000092884
R02,01,41,583,13,0.01006264053285122,0.017686890438199043,0.009375163353979588,0.03339151293039322,0,0.7935647756138848,0.03449799019391344,0.03367516234391934,0.053233618860432375,0.035338736881300355,0.08369087871575025,0.03408657626891639,0.04386580452717291,0.0349183635376069,0.05909443445483184
R02,01,42,583,15,0.010247611440718174,0.018333684653043747,0.009729543700814247,0.03464609757065773,0,1.0,0.04795927381951538,0.035048149768427836,0.057734236545891764,0.038363808858759355,0.0912997134636306,0.04150371179397161,0.05284675518270357,0.04316154133913737,0.06962949364157299
R02,01,43,583,15,0.00954390037804842,0.017948992550373077,0.009388492442667484,0.03457752242684364,0,0.5354784081287051,0.017668624939264542,0.029824698952972916,0.05505741594205894,0.03545251704161391,0.0908838173013888,0.023746661946118727,0.03636302044066174,0.026560570990439226,0.054276221120326665
R02,01,44,583,15,0.010135971009731293,0.017605070024728775,0.009006334468722343,0.033265210688114166,0,0.4064352243861151,0.009253942311940086,0.0342194740075782,0.05266428414555045,0.032190328863657976,0.08292487787455914,0.021736708159759144,0.03095911322874527,0.02072213558779903,0.046089410093249614
R02,01,45,583,15,0.00845156330615282,0.016739480197429657,0.00849420391023159,0.03249466419219971,0,0.4064352243861151,0.009253942311940086,0.021716585734888716,0.04664121097067441,0.027818664872896047,0.07825164917016877,0.015485264023414401,0.02794757664130725,0.018536303592418066,0.04375279574105443
R02,01,46,583,15,0.009529458358883858,0.017319703474640846,0.008942434564232826,0.032713811844587326,0,0.4064352243861151,0.009253942311940086,0.029717499875420043,0.05067860506449585,0.03164486461271933,0.07958074106153112,0.019485721093680065,0.029966273688217967,0.020449403462329707,0.044417341686735605
R02,01,47,583,15,0.008611155673861504,0.015983572229743004,0.008328864350914955,0.03143809363245964,0,0.4064352243861151,0.009253942311940086,0.02290119533884419,0.04138134208213302,0.02640728844606634,0.07184373492466785,0.016077568825392137,0.02531764219703655,0.017830615379003212,0.04054883861830397
R02,01,48,583,15,0.0093431631103158,0.017487935721874237,0.008764672093093395,0.031977634876966476,0,0.4064352243861151,0.009253942311940086,0.028334682239505075,0.0518492231834983,0.030127443359281005,0.07511595748930301,0.01879431227572258,0.030551582747719193,0.019690692835610545,0.04218494990062155
R02,01,49,583,15,0.009337044321000576,0.01796109601855278,0.008607035502791405,0.03164377808570862,0,0.735478408128705,0.03071027872255885,0.028289264174146053,0.055141636056733355,0.028781821243934913,0.07309117488587256,0.029499771448352453,0.0429259573896461,0.029746049983246883,0.05190072680421571
R02,01,50,583,15,0.010244847275316715,0.0195478443056345,0.009506960399448872,0.03380363807082176,0,1.2,0.061000927602809694,0.03502763214011953,0.06618277903437582,0.03646378671129851,0.08619034506367766,0.048014279871464616,0.06359185331859275,0.0487323571570541,0.07359563633324367
R02,01,51,583,18,0.01114688254892826,0.02037113904953003,0.009338674135506153,0.03324931859970093,0,1.2,0.061000927602809694,0.04172318822195778,0.07191154840132453,0.03502725653745706,0.08282849515899397,0.05136205791238374,0.06645623800206711,0.04801409207013338,0.07191471138090183
R02,01,52,583,18,0.011674584820866585,0.021418403834104538,0.009237469173967838,0.033743783831596375,0,0.735478408128705,0.03071027872255885,0.04564017490711271,0.07919877871761072,0.0341633477573457,0.0858273396508822,0.03817522681483578,0.054954528720084786,0.032436813239952275,0.058268809186720526
R02,01,53,583,18,0.010437809862196445,0.02026372216641903,0.008919472806155682,0.032366037368774414,0,0.33547840812870505,0.0046269711559702295,0.036459939567496484,0.07116410460428567,0.03144885777562243,0.07747155015398641,0.020543455361733357,0.03789553788012795,0.01803791446579633,0.04104926065497832
R02,01,54,583,18,0.009777999483048916,0.01971306838095188,0.008249225094914436,0.03178492560982704,0,0.4,0.008834312469632457,0.03156235127333435,0.06733246525353229,0.025727469478155983,0.07394720974523694,0.020198331871483403,0.03808338886158237,0.01728089097389422,0.0413907611074347
R02,01,55,583,19,0.010543733835220337,0.02053738757967949,0.009070091880857944,0.03146957606077194,0,0.52904318374259,0.01724899509695691,0.037246183656325774,0.07306836313126447,0.03273457676715895,0.07203467030423681,0.027247589376641342,0.045158679114110686,0.02499178593205793,0.044641832700596865
R02,01,56,583,19,0.01169341430068016,0.021244550123810768,0.008934637531638145,0.030843405053019524,0,0.7290431837425899,0.03029064888025122,0.04577994088054174,0.07798904451580012,0.03157830735292719,0.06823705349227158,0.03803529488039648,0.05413984669802567,0.030934478116589205,0.0492638511862614
R02,01,57,583,21,0.014093408361077309,0.024637999013066292,0.009064799174666405,0.030887389555573463,0,0.8,0.03491762003622108,0.06359442696280987,0.10160183469722266,0.03268939701233349,0.0685038117488768,0.049256023499515474,0.06825972736672187,0.033803508524277284,0.05171071589254894
R02,01,58,583,21,0.012785414233803749,0.02239479310810566,0.008830712176859379,0.02870728075504303,0,0.5354784081287051,0.017668624939264542,0.05388555161161529,0.08599283273603973,0.030691176671734502,0.055281836074012526,0.03577708827543992,0.051830728837652135,0.024179900805499522,0.036475230506638534
R02,01,59,583,21,0.011681953445076942,0.020746862515807152,0.008738175965845585,0.02830192819237709,0,0.4064352243861151,0.009253942311940086,0.045694870148074745,0.07452596213348033,0.02990126633573987,0.05282344421668461,0.027474406230007416,0.041889952222710206,0.019577604323839978,0.03103869326431235
R02,01,60,583,21,0.013426118530333042,0.022389577701687813,0.00899029802531004,0.0286374744027853,0,0.4064352243861151,0.009253942311940086,0.058641320786928054,0.08595654213568757,0.03205343810202863,0.05485847284953578,0.033947631549434074,0.04760524222381383,0.02065369020698436,0.03205620758073793
R02,01,61,583,21,0.01177570316940546,0.021153362467885017,0.009288526140153408,0.030164506286382675,0,0.4064352243861151,0.009253942311940086,0.04639074818661893,0.07735452929049998,0.034599181739228727,0.06411965211487988,0.02782234524927951,0.04330423580122003,0.021926562025584406,0.036686797213409984
R02,01,62,583,21,0.01212206482887268,0.021214066073298454,0.009368124417960644,0.030361196026206017,0,0.4064352243861151,0.009253942311940086,0.04896169411678888,0.07777692595674174,0.035278650907875964,0.06531254072429554,0.02910781821436448,0.04351543413434091,0.022266296609908025,0.037283241518117814
R02,01,63,583,21,0.012984655797481537,0.021809374913573265,0.009278791956603527,0.030285920947790146,0,0.4064352243861151,0.009253942311940086,0.0553644661313287,0.08191929061208181,0.03451608851427084,0.06485601063942273,0.03230920422163439,0.04558661646201095,0.021885015413105464,0.03705497647568141
R02,01,64,583,21,0.012682505883276463,0.02120397426187992,0.008922270499169827,0.02957986854016781,0,0.9354784081287051,0.04375193250585316,0.05312169164693098,0.0777067036450603,0.031472739525313737,0.060573927214737436,0.04843681207639207,0.06072931807545673,0.03761233601558345,0.0521629298602953
R02,01,65,583,21,0.011036790907382965,0.019429177045822144,0.008721105754375458,0.02977870963513851,0,1.6,0.08708423516939832,0.04090600869287254,0.06535705122800588,0.029755551092699957,0.06177986341398875,0.06399512193113543,0.0762206431987021,0.058419893131049144,0.07443204929169353
R02,01,66,583,25,0.012049292214214802,0.02069254219532013,0.010403084568679333,0.03153839334845543,0,1.6,0.08708423516939832,0.048421523308708414,0.07414798256988386,0.044113308297007575,0.07245203502637353,0.06775287923905338,0.0806161088696411,0.06559877173320294,0.07976813509788593
R02,01,67,583,25,0.012232333421707153,0.020578689873218536,0.010325418785214424,0.03138122335076332,0,0.9354784081287051,0.04375193250585316,0.049780187105907335,0.07335575876419619,0.04345033534360982,0.07149882668842364,0.04676605980588025,0.05855384563502467,0.043601133924731486,0.0576253795971384
R02,01,68,583,25,0.012539904564619064,0.01980445720255375,0.010684032924473286,0.03103894181549549,0,0.4064352243861151,0.009253942311940086,0.0520632018579542,0.06796838025913174,0.04651154794493589,0.0694229494972645,0.03065857208494714,0.03861116128553591,0.027882745128437986,0.039338445904602296
R02,01,69,583,25,0.011949584819376469,0.020156297832727432,0.009590961039066315,0.03121694177389145,0,0.4064352243861151,0.009253942311940086,0.04768142314473019,0.07041660896353202,0.03718083545078156,0.07050248787602137,0.028467682728335136,0.039835275637736055,0.023217388881360823,0.03987821509398073
R02,01,70,583,25,0.011136158369481564,0.01856621354818344,0.008912058547139168,0.02985156700015068,0,0.4064352243861151,0.009253942311940086,0.04164358563099749,0.05935225296259288,0.031385567958947175,0.06222173049314151,0.025448763971468787,0.03430309763726648,0.02031975513544363,0.0357378364025408
R02,01,71,583,25,0.0109145138412714,0.018046515062451363,0.009506936185061932,0.029246263206005096,0,0.4064352243861151,0.009253942311940086,0.03999838015813167,0.05573601128585827,0.036463580011733936,0.058550669654274794,0.024626161235035877,0.03249497679889918,0.02285876116183701,0.033902305983107436
R02,01,72,583,25,0.009488675743341446,0.016885338351130486,0.008673868142068386,0.02833493798971176,0,0.4064352243861151,0.009253942311940086,0.029414781902501994,0.04765614241416609,0.029352319992136514,0.053023642820206156,0.01933436210722104,0.028455042363053087,0.0193031311520383,0.03113879256607312
R02,01,73,583,25,0.01095646433532238,0.019068699330091476,0.009903836995363235,0.031367745250463486,0,0.4064352243861151,0.009253942311940086,0.040309766967268935,0.06284872269723665,0.039851616424581134,0.0714170843853494,0.02478185463960451,0.03605133250458837,0.02455277936826061,0.04033551334864474
R02,01,74,583,25,0.010944200679659843,0.018969565629959106,0.009491821750998497,0.030748285353183746,0,0.4064352243861151,0.009253942311940086,0.04021873727401968,0.062158916150114256,0.03633455973352483,0.06766016927570265,0.024736339792979883,0.03570642923102717,0.022794251022732456,0.03845705579382137
R02,01,75,583,25,0.011589108034968376,0.018837962299585342,0.009782548062503338,0.03073102980852127,0,0.4064352243861151,0.009253942311940086,0.045005704581595044,0.06124317469394225,0.03881626625562391,0.06755551743826761,0.027129823446767565,0.03524855850294117,0.024035104283782,0.03840472987510385
R02,01,76,583,25,0.019747208803892136,0.029377372935414314,0.015795091167092323,0.03943236544728279,0,0.33547840812870505,0.0046269711559702295,0.10556100969834348,0.1345800364240979,0.09014071418682501,0.12032758465185912,0.055093990427156854,0.06960350379003406,0.04738384267139762,0.06247727790391468
R02,01,77,583,25,0.012803716585040092,0.021275965496897697,0.011376941576600075,0.03280435502529144,0,0.4,0.008834312469632457,0.054021404856734845,0.0782076435392071,0.05242637523490859,0.08012986949608604,0.03142785866318365,0.04352097800441978,0.030630343852270522,0.04448209098285925
R02,01,78,583,26,0.008615011349320412,0.015695737674832344,0.007715945597738028,0.0275141391903162,0,0.4,0.008834312469632457,0.022929814941673163,0.03937848977055462,0.021175273292698662,0.048045642751161244,0.01588206370565281,0.02410640112009354,0.01500479288116556,0.02843997761039685
R02,01,79,583,26,0.010482112877070904,0.01895245723426342,0.009867053478956223,0.031046446412801743,0,0.33547840812870505,0.0046269711559702295,0.036788788482127945,0.06203987002003047,0.039537623886029966,0.0694684635573925,0.020707879819049087,0.033333420588000345,0.022082297521000098,0.037047717356681366
R02,01,80,583,26,0.014973769895732403,0.02292163483798504,0.013198258355259895,0.03515927493572235,0,0.4064352243861151,0.009253942311940086,0.07012910492942208,0.0896587795743281,0.06797355328361199,0.09441204374555252,0.03969152362068108,0.049456360943134096,0.03861374779777604,0.051832993028746305
R02,01,81,583,26,0.01025841198861599,0.019023727625608444,0.00960566382855177,0.030579740181565285,0,0.33547840812870505,0.0046269711559702295,0.035128319221086675,0.06253579403477146,0.03730634183639295,0.06663797251253517,0.019877645188528453,0.03358138259537084,0.02096665649618159,0.0356324718342527
R02,01,82,583,26,0.011242950335144997,0.020746495574712753,0.00992152001708746,0.0330372154712677,0,0.6,0.021875966252926763,0.042436272586937065,0.07452340883052698,0.04000256275660136,0.08154212706395926,0.03215611941993191,0.04819968754172687,0.030939264504764065,0.05170904665844301
R02,01,83,583,27,0.015906227752566338,0.02507028542459011,0.012682258151471615,0.03630739822983742,0,0.39356477561388487,0.008414682627324824,0.07705047935570748,0.10460983295112634,0.06356885711243483,0.10137520919070872,0.04273258099151615,0.056512257789225584,0.03599176986987983,0.05489494590901677
R02,01,84,583,28,0.009759698063135147,0.019831234589219093,0.008725487627089024,0.030696295201778412,0,0.52904318374259,0.01724899509695691,0.03142650494116233,0.06815470657008268,0.02979295576390421,0.0673448581696484,0.02433775001905962,0.042701850833519794,0.02352097543043056,0.04229692663330266
R02,01,85,583,28,0.009772884659469128,0.01999622769653797,0.00897761806845665,0.030597656965255737,0,0.3290431837425899,0.004207341313662597,0.03152438536542693,0.06930278563408071,0.03194519908004225,0.0667466346481448,0.017865863339544763,0.036755063473871655,0.018076270196852425,0.0354769879809037
R02,01,86,583,29,0.01627441681921482,0.02586423046886921,0.014228472486138344,0.03640633448958397,0,0.4,0.008834312469632457,0.07978344403744811,0.11013437696459327,0.07676769755808752,0.10197524017054453,0.04430887825354028,0.059484344717112864,0.042801005013859986,0.05540477632008849
R02,01,87,583,29,0.01640140824019909,0.0280718095600605,0.01030770968645811,0.03273424878716469,0,0.33547840812870505,0.0046269711559702295,0.08072606591265281,0.12549547524258484,0.04329916641205851,0.0797046875166625,0.04267651853431152,0.06506122319927753,0.02396306878401437,0.042165829336316366
R02,01,88,583,29,0.013377026654779911,0.025735769420862198,0.010964479297399521,0.03553318977355957,0,0.5354784081287051,0.017668624939264542,0.05827692549602931,0.10924050059513345,0.04890550255189096,0.09667977134206131,0.03797277521764693,0.06345456276719899,0.03328706374557775,0.05717419814066292
R02,01,89,583,29,0.014223228208720684,0.02497035451233387,0.011954465880990028,0.03492652624845505,0,0.8,0.03491762003622108,0.06455804345970337,0.10391447912652153,0.0573562552497466,0.09300046397455387,0.04973783174796222,0.0694160495813713,0.046136937642983836,0.06395904200538748
R02,01,90,583,31,0.014261494390666485,0.02390439249575138,0.01022404246032238,0.03321020305156708,0,0.8,0.03491762003622108,0.06484208264835961,0.09649714700797285,0.042584963766579956,0.08259126625289126,0.049879851342290345,0.06570738352209696,0.03875129190140052,0.05875444314455617
R02,01,91,583,31,0.014440836384892464,0.02383098192512989,0.010032549500465393,0.03256591036915779,0,0.5354784081287051,0.017668624939264542,0.06617328821791682,0.09598633088615878,0.04095033591004613,0.07868374467771301,0.041920956578590685,0.05682747791271166,0.029309480424655338,0.04817618480848877
R02,01,92,583,31,0.013227569870650768,0.02296324446797371,0.01024056039750576,0.033232659101486206,0,0.4064352243861151,0.009253942311940086,0.05716754950018681,0.08994831376049486,0.042725964669550975,0.08272745823822338,0.033210745906063446,0.049601128036217475,0.02598995349074553,0.04599070027508173
R02,01,93,583,31,0.01697259210050106,0.026454348117113113,0.013684960082173347,0.036484792828559875,0,0.4064352243861151,0.009253942311940086,0.08496580429270607,0.11424061951165423,0.07212815093164045,0.10245107616972829,0.04710987330232308,0.06174728091179716,0.04069104662179027,0.05585250924083419
R02,01,94,583,31,0.01845051348209381,0.02867349609732628,0.014539380557835102,0.03860756382346153,0,0.33547840812870505,0.0046269711559702295,0.09593600222674335,0.12968221811778413,0.079421680217274,0.11532530815808971,0.05028148669135679,0.06715459463687717,0.042024325686622115,0.05997613965702997
R02,01,95,583,31,0.01173897460103035,0.02076685056090355,0.009669498540461063,0.03145529329776764,0,0.4,0.008834312469632457,0.04611812227435656,0.07466504585932998,0.037851249588503895,0.07194804786366558,0.02747621737199451,0.04174967916448122,0.023342781029068175,0.04039118016664902
R02,01,96,583,32,0.014304889366030693,0.021889032796025276,0.011290092952549458,0.032652948051691055,0,0.4,0.008834312469632457,0.06516419143913642,0.08247357768874627,0.05168501544663859,0.07921161288363529,0.036999251954384436,0.045653945079189365,0.03025966395813552,0.04402296267663387
R02,01,97,583,32,0.01227940246462822,0.019967524334788322,0.009979874826967716,0.03081132471561432,0,0.33547840812870505,0.0046269711559702295,0.05012956747474219,0.06910305772285685,0.04050069280725305,0.06804249189942362,0.02737826931535621,0.03686501443941354,0.02256383198161164,0.03633473152769692
R02,01,98,583,32,0.013986305333673954,0.021681375801563263,0.011073632165789604,0.03207104280591011,0,0.4064352243861151,0.009253942311940086,0.06279943108239086,0.08102862855293888,0.04983725648908141,0.0756824601170763,0.03602668669716547,0.04514128543243948,0.02954559940051075,0.04246820121450819
R02,01,99,583,32,0.01132574025541544,0.019432753324508667,0.010156366974115372,0.03044799529016018,0,0.5354784081287051,0.017668624939264542,0.04305079905879251,0.0653819362111045,0.042007270283534605,0.06583896296355206,0.030359711999028528,0.04152528057518452,0.029837947611399573,0.0417537939514083
R02,01,100,583,32,0.012372720055282116,0.0196574404835701,0.01067851297557354,0.030504027381539345,0,0.8,0.03491762003622108,0.050822237905626316,0.0669453871179904,0.046464428394196754,0.06617878772323692,0.0428699289709237,0.05093150357710574,0.04069102421520891,0.050548203879729
R02,01,101,583,34,0.012349724769592285,0.020091097801923752,0.010826271027326584,0.03021823614835739,0,0.8,0.03491762003622108,0.050651550317836413,0.06996292461541523,0.04772572503718078,0.06444551425894841,0.042784585177028746,0.05244027232581815,0.04132167253670093,0.049681567147584746
R02,01,102,583,34,0.011762099340558052,0.018992546945810318,0.010261503048241138,0.02962948940694332,0,0.5354784081287051,0.017668624939264542,0.04628977076185497,0.06231882808838032,0.04290473594295588,0.0608748690270506,0.031979197850559755,0.03999372651382243,0.03028668044111021,0.03927174698315757
R02,01,103,583,34,0.009932221844792366,0.01663263328373432,0.009052792564034462,0.02698894776403904,0,0.4064352243861151,0.009253942311940086,0.032707100821755555,0.0458977332178169,0.03258690582823885,0.04486044930522205,0.02098052156684782,0.027575837764878493,0.02092042407008947,0.02705719580858107
R02,01,104,583,34,0.0098558459430933,0.016556115821003914,0.00884152203798294,0.026867372915148735,0,0.33547840812870505,0.0046269711559702295,0.03214018381963033,0.0453652982669359,0.030783452127349335,0.04412311927182565,0.01838357748780028,0.024996134711453066,0.017705211641659783,0.02437504521389794
R02,01,105,583,34,0.010226050391793251,0.017730284482240677,0.009365667589008808,0.029034903272986412,0,0.4,0.008834312469632457,0.034888108119854516,0.05353556961629106,0.03525767885205517,0.05726880890845603,0.021861210294743486,0.031184941042961756,0.022045995660843812,0.033051560689044246
R02,01,106,583,35,0.011639552190899849,0.01894056424498558,0.009771818295121193,0.029376313090324402,0,0.4,0.008834312469632457,0.04538013747232656,0.061957114490298844,0.03872467449856882,0.059339399283993455,0.027107224970979508,0.03539571347996565,0.023779493484100637,0.034086855876812955
R02,01,107,583,35,0.009949020110070705,0.016648929566144943,0.009094725362956524,0.02760973758995533,0,0.46452159187129494,0.013041653783294681,0.0328317896565928,0.0460111283829887,0.032944853824194556,0.048625430197676296,0.02293672171994374,0.02952639108314169,0.022993253803744618,0.030833541990485488
R02,01,108,583,35,0.01017545722424984,0.017468120902776718,0.008961857296526432,0.026902075856924057,0,0.8,0.03491762003622108,0.034512569157516076,0.051711344824017486,0.03181066151345572,0.04433358649799707,0.03471509459686858,0.04331448243011928,0.0333641407748384,0.03962560326710907
