scene,video,frame,video_length,phase,conditional_nn,conditional_soft,unconditional_nn,unconditional_soft
R04,01,73,411,20,0.059124406427145004,0.06708424538373947,0.03806285932660103,0.06263528764247894
R04,01,74,411,20,0.059610284864902496,0.06648633629083633,0.040533099323511124,0.06348883360624313
R04,01,75,411,20,0.05652688071131706,0.06306253373622894,0.03946777805685997,0.06319555640220642
R04,01,76,411,21,0.058064401149749756,0.06258071213960648,0.04189485311508179,0.06289750337600708
R04,01,77,411,21,0.06031150743365288,0.06258402019739151,0.04925084859132767,0.07002256065607071
R04,01,78,411,23,0.06257237493991852,0.06611641496419907,0.05023152008652687,0.07510118186473846
R04,01,79,411,23,0.06715450435876846,0.07049743831157684,0.05380445718765259,0.0789942592382431
R04,01,80,411,25,0.07317978888750076,0.07786261290311813,0.05809483677148819,0.08461280912160873
R04,01,81,411,25,0.07479511201381683,0.0793675035238266,0.05773824080824852,0.08283030241727829
R04,01,82,411,25,0.067869171500206,0.07137101143598557,0.05130116641521454,0.07434748113155365
R04,01,83,411,27,0.06580039858818054,0.0709410160779953,0.05162720009684563,0.07502336800098419
R04,01,84,411,27,0.07120499014854431,0.07694004476070404,0.054039306938648224,0.07699283212423325
R04,01,85,411,27,0.06966307014226913,0.07478191703557968,0.052562419325113297,0.07576995342969894
R04,01,86,411,27,0.07257746160030365,0.0782868042588234,0.052389733493328094,0.07628537714481354
R04,01,87,411,27,0.07109317183494568,0.07670468837022781,0.05237762629985809,0.07809359580278397
R04,01,88,411,27,0.06959813088178635,0.07425838708877563,0.05082298815250397,0.07598758488893509
R04,01,89,411,27,0.07219818234443665,0.07761699706315994,0.052607160061597824,0.07952360808849335
R04,01,90,411,29,0.0732359066605568,0.0794530063867569,0.05481621250510216,0.08048602938652039
R04,01,91,411,37,0.08034681528806686,0.0840509757399559,0.05776193365454674,0.08318385481834412
R04,01,92,411,37,0.0795016959309578,0.08364538103342056,0.05690918490290642,0.08042797446250916
R04,01,93,411,37,0.07820562273263931,0.08215102553367615,0.056950803846120834,0.0804264098405838
R04,01,94,411,37,0.07840685546398163,0.0829148218035698,0.0563884861767292,0.08071894943714142
R04,01,95,411,37,0.07471412420272827,0.07962478697299957,0.053341202437877655,0.07795251160860062
R04,01,96,411,37,0.0739467516541481,0.07849406450986862,0.052650075405836105,0.07704966515302658
R04,01,97,411,37,0.07423824816942215,0.07851079106330872,0.05323431268334389,0.07698921114206314
R04,01,98,411,37,0.074724480509758,0.07888846844434738,0.0537530817091465,0.07843472063541412
R04,01,99,411,37,0.07359239459037781,0.07776226103305817,0.053859710693359375,0.07716125249862671
R04,01,100,411,37,0.07220086455345154,0.07667196542024612,0.05352648347616196,0.07653861492872238
R04,01,101,411,37,0.07624974846839905,0.0800308883190155,0.05441524460911751,0.07699130475521088
R04,01,102,411,37,0.07578688114881516,0.07993263751268387,0.054538775235414505,0.07733014225959778
R04,01,103,411,37,0.07747595757246017,0.08149851858615875,0.055752649903297424,0.07874453067779541
R04,01,104,411,37,0.0808250680565834,0.08482689410448074,0.057142116129398346,0.08080857992172241
R04,01,105,411,37,0.08023423701524734,0.0843038409948349,0.0571119599044323,0.08087030053138733
R04,01,106,411,37,0.08162317425012589,0.08572857081890106,0.05788293480873108,0.08038318902254105
R04,01,107,411,37,0.08112718164920807,0.08507076650857925,0.05677422881126404,0.077754907310009
R04,01,108,411,37,0.08373178541660309,0.08727359026670456,0.05891954153776169,0.08007452636957169
R04,01,109,411,37,0.08020682632923126,0.0838998407125473,0.05655797943472862,0.07796487957239151
R04,01,110,411,37,0.08089456707239151,0.08488930761814117,0.05557107552886009,0.07701300084590912
R04,01,111,411,37,0.07666154950857162,0.0800447016954422,0.053369488567113876,0.07415121793746948
R04,01,112,411,37,0.0780244916677475,0.08196189999580383,0.05287390202283859,0.0749264508485794
R04,01,113,411,42,0.0837213471531868,0.08848419040441513,0.05482994019985199,0.07661177963018417
R04,01,114,411,42,0.0841117724776268,0.08886232227087021,0.055678561329841614,0.07776710391044617
R04,01,115,411,42,0.0845579132437706,0.08861104398965836,0.056296948343515396,0.07615281641483307
R04,01,116,411,42,0.08676180243492126,0.09118370711803436,0.058502234518527985,0.07980616390705109
R04,01,117,411,42,0.08668240159749985,0.09076414257287979,0.05862654000520706,0.0805671289563179
R04,01,118,411,47,0.09154465794563293,0.09567438811063766,0.06380339711904526,0.0865718275308609
R04,01,119,411,47,0.09354007244110107,0.09911803156137466,0.0682583749294281,0.09351874142885208
R04,01,120,411,47,0.09424817562103271,0.09983188658952713,0.06502392888069153,0.08938924968242645
R04,01,121,411,48,0.08985018730163574,0.0949893444776535,0.06253807991743088,0.08629104495048523
R04,01,122,411,48,0.0906401127576828,0.09755691885948181,0.062168821692466736,0.09054732322692871
R04,01,123,411,48,0.09386896342039108,0.09983698278665543,0.06587949395179749,0.09316840022802353
R04,01,124,411,50,0.09452395886182785,0.10056673735380173,0.06931652128696442,0.09627826511859894
R04,01,125,411,50,0.10283936560153961,0.10845344513654709,0.07893501967191696,0.10607457906007767
R04,01,126,411,50,0.08769171684980392,0.09308131039142609,0.06226111575961113,0.08930972218513489
R04,01,127,411,50,0.08041094988584518,0.08515412360429764,0.05481083691120148,0.08133479952812195
R04,01,128,411,50,0.07356949150562286,0.07785044610500336,0.048834025859832764,0.07552845031023026
R04,01,129,411,50,0.0748913362622261,0.07959351688623428,0.05130869150161743,0.07791921496391296
R04,01,130,411,50,0.07813870161771774,0.08325136452913284,0.053383372724056244,0.08060521632432938
R04,01,131,411,50,0.0765046551823616,0.08170770853757858,0.05261535570025444,0.0795472264289856
R04,01,132,411,53,0.06685285270214081,0.07187719643115997,0.043979108333587646,0.07100317627191544
R04,01,133,411,53,0.07614582031965256,0.07802845537662506,0.052647415548563004,0.07914704829454422
R04,01,134,411,53,0.07605984807014465,0.08021827787160873,0.054589614272117615,0.08398528397083282
R04,01,135,411,53,0.07770887762308121,0.0812695324420929,0.057479992508888245,0.08675522357225418
R04,01,136,411,53,0.07666102796792984,0.08012694865465164,0.05782182887196541,0.08654705435037613
R04,01,137,411,53,0.06614676862955093,0.07018403708934784,0.048911202698946,0.07556166499853134
R04,01,138,411,53,0.064247265458107,0.06807781755924225,0.04462459310889244,0.07139232754707336
R04,01,139,411,53,0.06706506013870239,0.07211502641439438,0.04712073132395744,0.0757923275232315
R04,01,140,411,57,0.07572531700134277,0.07953818887472153,0.05421197786927223,0.08402688801288605
R04,01,141,411,57,0.08262746036052704,0.08749943226575851,0.05880309268832207,0.08646908402442932
R04,01,142,411,107,0.10643386095762253,0.10872587561607361,0.06567934155464172,0.08893393725156784
R04,01,143,411,107,0.10634943842887878,0.10853718221187592,0.061403945088386536,0.08534598350524902
R04,01,144,411,107,0.09884081035852432,0.10348434001207352,0.05574408173561096,0.08141403645277023
R04,01,145,411,107,0.10186628997325897,0.10613889247179031,0.05666700005531311,0.08327832818031311
R04,01,146,411,58,0.08316512405872345,0.08920230716466904,0.058566540479660034,0.08187900483608246
R04,01,147,411,58,0.08473508805036545,0.08869771659374237,0.059452008455991745,0.08120585232973099
R04,01,148,411,61,0.08967052400112152,0.09245412796735764,0.062458544969558716,0.08587559312582016
R04,01,149,411,61,0.095088891685009,0.09578689187765121,0.059642769396305084,0.08764012902975082
R04,01,150,411,61,0.10033893585205078,0.10169302672147751,0.06560961157083511,0.09739793837070465
R04,01,151,411,61,0.09641781449317932,0.09970749914646149,0.06643827259540558,0.09597999602556229
R04,01,152,411,112,0.11051522195339203,0.11068549007177353,0.07108473032712936,0.09870565682649612
R04,01,153,411,61,0.09607075154781342,0.0970156267285347,0.0663471445441246,0.09501567482948303
R04,01,154,411,61,0.10423416644334793,0.10711856186389923,0.0718003585934639,0.1081964448094368
R04,01,155,411,62,0.09613357484340668,0.09764710813760757,0.06695760041475296,0.09606276452541351
R04,01,156,411,64,0.08517194539308548,0.08705560863018036,0.05770108848810196,0.08569373935461044
R04,01,157,411,66,0.08672888576984406,0.08914247900247574,0.06273820996284485,0.08765427768230438
R04,01,158,411,66,0.0959540382027626,0.09678104519844055,0.06990768760442734,0.09656902402639389
R04,01,159,411,66,0.09528256207704544,0.0964132621884346,0.06849473714828491,0.09373331815004349
R04,01,160,411,66,0.11236649751663208,0.1163020208477974,0.08063127100467682,0.10958903282880783
R04,01,161,411,66,0.11477772146463394,0.11828602850437164,0.0821969136595726,0.10949642211198807
R04,01,162,411,66,0.10691028088331223,0.11150786280632019,0.07286185026168823,0.09945864975452423
R04,01,163,411,68,0.10703185945749283,0.11238623410463333,0.0711006224155426,0.09806255251169205
R04,01,164,411,68,0.1114492192864418,0.11674953997135162,0.07467630505561829,0.10172919183969498
R04,01,165,411,72,0.10693440586328506,0.11151405423879623,0.07232523709535599,0.09896866232156754
R04,01,166,411,72,0.1092497780919075,0.11355647444725037,0.07427789270877838,0.09982682764530182
R04,01,167,411,72,0.11011519283056259,0.11464573442935944,0.07653534412384033,0.10277581214904785
R04,01,168,411,75,0.10691983997821808,0.11087323725223541,0.07364121824502945,0.09923819452524185
R04,01,169,411,79,0.10435370355844498,0.10809499025344849,0.06971119344234467,0.09420637786388397
R04,01,170,411,79,0.10536035895347595,0.1099410131573677,0.07204624265432358,0.0972815603017807
R04,01,171,411,79,0.09567540138959885,0.10021994262933731,0.06470021605491638,0.08784099668264389
R04,01,172,411,79,0.09042876213788986,0.0939704179763794,0.06108716130256653,0.08242763578891754
R04,01,173,411,79,0.08793986588716507,0.09167543798685074,0.05865667387843132,0.0801859200000763
R04,01,174,411,79,0.0866091251373291,0.09058927744626999,0.05876482278108597,0.07991054654121399
R04,01,175,411,79,0.08752793818712234,0.09097060561180115,0.06211226060986519,0.08343563973903656
R04,01,176,411,81,0.09493380784988403,0.10076624155044556,0.06082650274038315,0.0831911563873291
R04,01,177,411,81,0.09446568042039871,0.09944228082895279,0.06058317422866821,0.0821855440735817
R04,01,178,411,81,0.08986533433198929,0.09414280205965042,0.060292840003967285,0.08123540133237839
R04,01,179,411,81,0.09494132548570633,0.09829585999250412,0.06410406529903412,0.08612775057554245
R04,01,180,411,83,0.08742030709981918,0.0925048291683197,0.05915053188800812,0.08199381083250046
R04,01,181,411,83,0.09041702747344971,0.09582551568746567,0.061081670224666595,0.08427488058805466
R04,01,182,411,83,0.08963190764188766,0.09403758496046066,0.06010221689939499,0.08211194723844528
R04,01,183,411,83,0.09287210553884506,0.09745986759662628,0.06009965017437935,0.08289258927106857
R04,01,184,411,83,0.08840709179639816,0.09300936013460159,0.05954131484031677,0.08240794390439987
R04,01,185,411,87,0.0917058065533638,0.09558870643377304,0.06097171828150749,0.08294665813446045
R04,01,186,411,87,0.09225273877382278,0.09653710573911667,0.059707216918468475,0.08251694589853287
R04,01,187,411,87,0.09309954196214676,0.09752825647592545,0.06074749305844307,0.08335777372121811
R04,01,188,411,87,0.08797326683998108,0.09241240471601486,0.05734806880354881,0.08004631102085114
R04,01,189,411,87,0.08483117073774338,0.0894387811422348,0.05467744544148445,0.07679449766874313
R04,01,190,411,87,0.08535879850387573,0.08966769278049469,0.05426465719938278,0.07653196156024933
R04,01,191,411,87,0.08600714802742004,0.09057001769542694,0.05520715191960335,0.07836225628852844
R04,01,192,411,87,0.08673020452260971,0.09107556939125061,0.055051885545253754,0.07731392979621887
R04,01,193,411,87,0.08759566396474838,0.0917000025510788,0.055262647569179535,0.07830391824245453
R04,01,194,411,87,0.09111106395721436,0.09518405795097351,0.05525799095630646,0.07878417521715164
R04,01,195,411,87,0.0905384048819542,0.09488769620656967,0.055370673537254333,0.07840873301029205
R04,01,196,411,87,0.08502197265625,0.08916138857603073,0.05310903862118721,0.07516004145145416
R04,01,197,411,87,0.08300144970417023,0.08772394806146622,0.05325060710310936,0.0755292996764183
R04,01,198,411,87,0.08315840363502502,0.08730275183916092,0.052376676350831985,0.07465103268623352
R04,01,199,411,87,0.08175015449523926,0.08615692704916,0.05236469581723213,0.07394614070653915
R04,01,200,411,87,0.08158417046070099,0.0867244154214859,0.05200035870075226,0.07472270727157593
R04,01,201,411,87,0.08143439888954163,0.08572287857532501,0.0518365204334259,0.0735911950469017
R04,01,202,411,87,0.08342797309160233,0.08809778094291687,0.053731776773929596,0.0756487101316452
R04,01,203,411,87,0.08438748866319656,0.08900579810142517,0.05287090316414833,0.07452747970819473
R04,01,204,411,87,0.08307170122861862,0.088142029941082,0.05425840988755226,0.07733652740716934
R04,01,205,411,87,0.07915233075618744,0.08369714021682739,0.05380796641111374,0.07554802298545837
R04,01,206,411,87,0.08046627044677734,0.08424153923988342,0.05349992215633392,0.07468150556087494
R04,01,207,411,87,0.08117619156837463,0.08523661643266678,0.05432336777448654,0.0753302201628685
R04,01,208,411,87,0.08279560506343842,0.08681444823741913,0.055459629744291306,0.07692156732082367
R04,01,209,411,87,0.08263072371482849,0.08654976636171341,0.05479828640818596,0.07574021071195602
R04,01,210,411,87,0.0831613689661026,0.08673527836799622,0.05467454344034195,0.07509463280439377
R04,01,211,411,87,0.08309256285429001,0.08684777468442917,0.05548267811536789,0.07587160915136337
R04,01,212,411,87,0.08427128195762634,0.08778133243322372,0.05605541542172432,0.07726742327213287
R04,01,213,411,87,0.0840131938457489,0.08787578344345093,0.056782063096761703,0.0779157355427742
R04,01,214,411,87,0.08812534809112549,0.09247566759586334,0.0578768327832222,0.07897946983575821
R04,01,215,411,92,0.08538059145212173,0.08782203495502472,0.0578518845140934,0.0788259282708168
R04,01,216,411,92,0.08745872229337692,0.09056531637907028,0.05846909061074257,0.08078110963106155
R04,01,217,411,92,0.0870690643787384,0.08936621248722076,0.05681076645851135,0.07881002128124237
R04,01,218,411,95,0.08591964840888977,0.08801722526550293,0.05651441216468811,0.07851041853427887
R04,01,219,411,98,0.085078664124012,0.08776561170816422,0.05619700253009796,0.07754484564065933
R04,01,220,411,98,0.0854264497756958,0.08835136890411377,0.05571082979440689,0.07811588793992996
R04,01,221,411,98,0.09154874086380005,0.09495710581541061,0.05860193818807602,0.08062703162431717
R04,01,222,411,100,0.09692937135696411,0.10462527722120285,0.05917038768529892,0.08258181810379028
R04,01,223,411,100,0.09771529585123062,0.10403693467378616,0.0584598071873188,0.08266086131334305
R04,01,224,411,100,0.09627127647399902,0.10266871750354767,0.060662489384412766,0.08763682842254639
R04,01,225,411,100,0.09647294133901596,0.10227962583303452,0.06112819164991379,0.08776471763849258
R04,01,226,411,100,0.09386084973812103,0.09961792081594467,0.061375878751277924,0.0864098072052002
R04,01,227,411,100,0.09906571358442307,0.10370460897684097,0.06099515035748482,0.08701632916927338
R04,01,228,411,102,0.09422449767589569,0.09815609455108643,0.05761194974184036,0.08194970339536667
R04,01,229,411,102,0.09191959351301193,0.09564641118049622,0.056641001254320145,0.0810975581407547
R04,01,230,411,102,0.09286613762378693,0.09658204764127731,0.06252317130565643,0.08770235627889633
R04,01,231,411,105,0.0870855450630188,0.09012897312641144,0.05604206398129463,0.08367445319890976
R04,01,232,411,105,0.08428400009870529,0.08756908774375916,0.058347247540950775,0.0864192396402359
R04,01,233,411,105,0.08234477043151855,0.0854157954454422,0.05480695515871048,0.08634103089570999
R04,01,234,411,105,0.07153773307800293,0.07497361302375793,0.04816150292754173,0.0760655328631401
R04,01,235,411,107,0.08097002655267715,0.08385655283927917,0.05867006629705429,0.08654538542032242
R04,01,236,411,107,0.0770111083984375,0.08133972436189651,0.055258579552173615,0.08559133112430573
R04,01,237,411,108,0.07137688994407654,0.07688193768262863,0.0512344092130661,0.08140125870704651
R04,01,238,411,108,0.07377048581838608,0.07740513235330582,0.05159531161189079,0.07984684407711029
R04,01,239,411,108,0.08338183164596558,0.086918905377388,0.056074365973472595,0.08498524129390717
R04,01,240,411,108,0.09758496284484863,0.10362584888935089,0.060939494520425797,0.0930035337805748
R04,01,241,411,111,0.09049772471189499,0.09125102311372757,0.061453141272068024,0.09100710600614548
R04,01,242,411,111,0.09353682398796082,0.09362096339464188,0.061682697385549545,0.08891985565423965
R04,01,243,411,111,0.09566786140203476,0.0968676432967186,0.06327992677688599,0.089878149330616
R04,01,244,411,112,0.09859532862901688,0.09956183284521103,0.06559368222951889,0.09107796102762222
R04,01,245,411,112,0.09786781668663025,0.10050550103187561,0.06548105925321579,0.09206564724445343
R04,01,246,411,112,0.09262603521347046,0.09357863664627075,0.06321781128644943,0.08873599022626877
R04,01,247,411,112,0.08861669898033142,0.08917970955371857,0.05994724854826927,0.08599573373794556
R04,01,248,411,115,0.09349292516708374,0.09530273824930191,0.06522653251886368,0.09389185905456543
R04,01,249,411,115,0.08749732375144958,0.08832229673862457,0.062148477882146835,0.09025343507528305
R04,01,250,411,115,0.08219866454601288,0.083978570997715,0.061184100806713104,0.09100598096847534
R04,01,251,411,115,0.08884722739458084,0.08820737153291702,0.0631704181432724,0.08961782604455948
R04,01,252,411,115,0.09172558039426804,0.09150584787130356,0.0635182335972786,0.09011665731668472
R04,01,253,411,115,0.08877550810575485,0.0886635109782219,0.05983051285147667,0.08499469608068466
R04,01,254,411,115,0.09385106712579727,0.09336727112531662,0.06475963443517685,0.08674182742834091
R04,01,255,411,120,0.10823091864585876,0.11085616052150726,0.06470970064401627,0.0871187075972557
R04,01,256,411,120,0.10918956249952316,0.1114048883318901,0.06637938320636749,0.08860762417316437
R04,01,257,411,120,0.09648071974515915,0.09822216629981995,0.059722770005464554,0.0799582451581955
R04,01,258,411,120,0.09462487697601318,0.09664282202720642,0.058835241943597794,0.07912549376487732
R04,01,259,411,120,0.09533035755157471,0.09744824469089508,0.05925702676177025,0.07916027307510376
R04,01,260,411,120,0.09331944584846497,0.09458008408546448,0.056487347930669785,0.07634785026311874
R04,01,261,411,120,0.0946495309472084,0.09667786955833435,0.05701107531785965,0.07753024995326996
R04,01,262,411,120,0.09156579524278641,0.09350285679101944,0.05537508800625801,0.07508444041013718
R04,01,263,411,120,0.0911523699760437,0.09314391762018204,0.05667896196246147,0.07581061124801636
R04,01,264,411,85,0.08747396618127823,0.09161573648452759,0.055515337735414505,0.07471244782209396
R04,01,265,411,92,0.09269766509532928,0.09500737488269806,0.055946316570043564,0.0745328962802887
R04,01,266,411,85,0.08910023421049118,0.09306322038173676,0.056518007069826126,0.07567354291677475
R04,01,267,411,85,0.09381918609142303,0.09759092330932617,0.0578618124127388,0.0781431645154953
R04,01,268,411,85,0.09236839413642883,0.09704983979463577,0.05932050943374634,0.08084382116794586
R04,01,269,411,85,0.09111126512289047,0.09541604667901993,0.05938525125384331,0.07978878915309906
R04,01,270,411,85,0.09432335942983627,0.09783682227134705,0.05871591344475746,0.08024384081363678
R04,01,271,411,85,0.09648758918046951,0.10113625228404999,0.06188379228115082,0.08329222351312637
R04,01,272,411,85,0.10043437778949738,0.10485757142305374,0.06224445253610611,0.08478718996047974
R04,01,273,411,83,0.09825079143047333,0.10261838138103485,0.06246769428253174,0.08448675274848938
R04,01,274,411,83,0.09416855126619339,0.09943857043981552,0.060408011078834534,0.08297774195671082
R04,01,275,411,83,0.09303569048643112,0.09804962575435638,0.06111253425478935,0.08242428302764893
R04,01,276,411,83,0.09913363307714462,0.10302334278821945,0.06190551444888115,0.08304283022880554
R04,01,277,411,83,0.09854768961668015,0.10289853811264038,0.06296480447053909,0.08476780354976654
R04,01,278,411,83,0.1000286191701889,0.10448339581489563,0.0638737827539444,0.08525072783231735
R04,01,279,411,83,0.09974897652864456,0.10386434197425842,0.06388556212186813,0.0847349464893341
R04,01,280,411,83,0.09616027772426605,0.10037469118833542,0.061121128499507904,0.08154252171516418
R04,01,281,411,83,0.09590647369623184,0.10018789023160934,0.060427844524383545,0.08125651627779007
R04,01,282,411,83,0.09564821422100067,0.0996284931898117,0.05954405665397644,0.07989136129617691
R04,01,283,411,85,0.09770897030830383,0.10241016745567322,0.06081816554069519,0.08238460123538971
R04,01,284,411,85,0.1035831943154335,0.10788503289222717,0.06436557322740555,0.08540817350149155
R04,01,285,411,85,0.10297990590333939,0.10729625076055527,0.06376469880342484,0.08477016538381577
R04,01,286,411,133,0.09213002771139145,0.09718681871891022,0.06064268946647644,0.0807550922036171
R04,01,287,411,133,0.09064081311225891,0.09447871148586273,0.05824756622314453,0.0780021920800209
R04,01,288,411,137,0.09147913753986359,0.09615135192871094,0.0600489117205143,0.08019310235977173
R04,01,289,411,137,0.0872311219573021,0.09169945865869522,0.05653776973485947,0.07826725393533707
R04,01,290,411,137,0.0864798054099083,0.09112971276044846,0.05651821941137314,0.07775764912366867
R04,01,291,411,137,0.08810058981180191,0.09315764904022217,0.05794406682252884,0.08039122819900513
R04,01,292,411,137,0.08902119845151901,0.09405035525560379,0.059008341282606125,0.0828523263335228
R04,01,293,411,137,0.09029600769281387,0.09459348767995834,0.058854926377534866,0.08185575157403946
R04,01,294,411,137,0.08753009885549545,0.09221221506595612,0.05645567178726196,0.08055576682090759
R04,01,295,411,137,0.08593939989805222,0.08995663374662399,0.05689505115151405,0.08148662000894547
R04,01,296,411,137,0.0855901837348938,0.08947034925222397,0.056373242288827896,0.07977022975683212
R04,01,297,411,137,0.08493275195360184,0.08941611647605896,0.056208983063697815,0.08068004995584488
R04,01,298,411,137,0.08862198889255524,0.09340619295835495,0.05854681879281998,0.08393031358718872
R04,01,299,411,137,0.08912865817546844,0.09395909309387207,0.057430218905210495,0.08283189684152603
R04,01,300,411,137,0.08407460898160934,0.08841532468795776,0.05547555163502693,0.07958295196294785
R04,01,301,411,137,0.0845501571893692,0.08953645825386047,0.05568217858672142,0.0786481574177742
R04,01,302,411,137,0.08589650690555573,0.09043076634407043,0.056314609944820404,0.07910003513097763
R04,01,303,411,137,0.08953306823968887,0.09436586499214172,0.05720867961645126,0.08105478435754776
