scene,video,variant,frame,source_frame,phase,label,unconditional,top3_weighted,time5,time21,appearance_time_max
R03,03,normal,66,66,13,0,0.029841240495443344,0.040313541889190674,0.3443328550932563,1.6057935369269658,0.44117394777069363
R03,03,normal,67,67,13,0,0.02970184199512005,0.04027974605560303,0.9147776183644168,1.7416137186581946,0.44218138421923114
R03,03,normal,68,68,13,0,0.03061923384666443,0.0419967919588089,1.6,1.9047619047619047,0.4836033654492455
R03,03,normal,69,69,17,0,0.032256413251161575,0.043663010001182556,1.6,1.9047619047619047,0.4836033654492455
R03,03,normal,70,70,17,0,0.03150932863354683,0.04313617944717407,0.9147776183644168,1.7416137186581946,0.4720636710801522
R03,03,normal,71,71,17,0,0.031999748200178146,0.0435020849108696,0.3443328550932563,1.6057935369269658,0.47606798204774553
R03,03,normal,72,72,17,0,0.03190673515200615,0.043815191835165024,0.3443328550932563,1.4973013595682172,0.4794944886604724
R03,03,normal,73,73,17,0,0.03176657855510712,0.04303264617919922,0.3443328550932563,1.4161371865819503,0.47093064782251787
R03,03,normal,74,74,17,0,0.03219395875930786,0.04419770836830139,0.3443328550932563,1.3623010179681636,0.4836805839798861
R03,03,normal,75,75,17,0,0.030451541766524315,0.04193514958024025,0.3443328550932563,1.25298900047824,0.4589201202296183
R03,03,normal,76,76,17,0,0.03135938569903374,0.044486433267593384,0.3443328550932563,1.1983329917332783,0.48684026426772753
R03,03,normal,77,77,17,0,0.02984590269625187,0.042395707219839096,0.3443328550932563,1.1983329917332783,0.46396026362848586
R03,03,normal,78,78,17,0,0.030594175681471825,0.04466380923986435,0.3443328550932563,1.25298900047824,0.4887813901093006
R03,03,normal,79,79,17,0,0.03158765286207199,0.04486479237675667,0.3443328550932563,1.6003962560634017,0.49098086253923107
R03,03,normal,80,80,17,0,0.03066115267574787,0.04283474385738373,0.3443328550932563,1.8923276627724266,0.4804464137809615
R03,03,normal,81,81,17,0,0.030875885859131813,0.04323840141296387,0.3443328550932563,2.2115870738539316,0.5615037497474005
R03,03,normal,82,82,17,0,0.029954256489872932,0.04296968877315521,0.3443328550932563,2.5581744893079184,0.64949944102875
R03,03,normal,83,83,17,0,0.029809413477778435,0.042840585112571716,0.9147776183644168,2.932089909134385,0.7444334876250096
R03,03,normal,84,84,17,0,0.03059370070695877,0.04346396401524544,1.6,3.3333333333333335,0.8463058895361797
R03,03,normal,85,85,21,0,0.030787086114287376,0.04305456578731537,1.6,2.232356357177017,0.5667768997867323
R03,03,normal,86,86,21,0,0.0303221195936203,0.041799526661634445,0.9147776183644168,2.225319396051103,0.5649902732931428
R03,03,normal,87,87,21,0,0.030223414301872253,0.041877273470163345,1.114777618364417,2.2729384436701503,0.5770803574293739
R03,03,normal,88,88,21,0,0.02941589057445526,0.04119346663355827,2.0,2.37521350003416,0.6030471521954257
R03,03,normal,89,89,26,0,0.029551779851317406,0.040693484246730804,2.0,3.5238095238095237,0.8946662260811041
R03,03,normal,90,90,26,0,0.02796705812215805,0.03830670565366745,1.114777618364417,3.1225660996105753,0.792793824169934
R03,03,normal,91,91,26,0,0.02900691144168377,0.03957761079072952,0.3443328550932563,2.7486506797841086,0.6978597775736745
R03,03,normal,92,92,26,0,0.02943723089993,0.04065307229757309,0.3443328550932563,2.402063264330122,0.6098640862923249
R03,03,normal,93,93,26,0,0.029576219618320465,0.041206926107406616,0.3443328550932563,2.082803853248617,0.528806750325886
R03,03,normal,94,94,26,0,0.029662203043699265,0.04087858647108078,0.3443328550932563,1.7908724465395922,0.45468776967435715
R03,03,normal,95,95,26,0,0.030693262815475464,0.042660463601350784,0.3443328550932563,1.5262690442030475,0.4668576428354544
R03,03,normal,96,96,26,0,0.030611392110586166,0.04295940324664116,0.3443328550932563,1.4794698367151735,0.4701291088807955
R03,03,normal,97,97,26,0,0.030239591374993324,0.04190344363451004,0.3443328550932563,1.4599986335997812,0.458573144087357
R03,03,normal,98,98,26,0,0.030914464965462685,0.04358522221446037,0.3443328550932563,1.467855434856869,0.47697780070205703
R03,03,normal,99,99,26,0,0.03161326050758362,0.04427824541926384,0.3443328550932563,1.5030402404864385,0.4845619465952717
R03,03,normal,100,100,26,0,0.03136170282959938,0.043856918811798096,0.3443328550932563,1.5030402404864385,0.4799511306261014
R03,03,normal,101,101,26,0,0.030477376654744148,0.042953990399837494,0.3443328550932563,1.3726173396187737,0.47006987302899134
R03,03,normal,102,102,26,0,0.03115984797477722,0.043867018073797226,0.3443328550932563,1.2695224431235907,0.4800616525767148
R03,03,normal,103,103,26,0,0.03180227056145668,0.04497291147708893,0.3443328550932563,1.288993646238983,0.4921640711606444
R03,03,normal,104,104,26,0,0.031257759779691696,0.04446838051080704,0.3443328550932563,1.335792853726857,0.48664270271380927
R03,03,normal,105,105,26,0,0.03160440921783447,0.04469158500432968,0.3443328550932563,1.4099200655872113,0.4890853560494604
R03,03,normal,106,106,26,0,0.03187950700521469,0.04495934396982193,0.3443328550932563,1.5113752818200457,0.4920155942354752
R03,03,normal,107,107,26,0,0.03162488713860512,0.04465409740805626,0.3443328550932563,1.6401585024253602,0.4886751080269513
R03,03,normal,108,108,26,0,0.0317009836435318,0.045891907066106796,0.3443328550932563,1.7962697274031563,0.5022211609868197
R03,03,normal,109,109,26,0,0.03188278526067734,0.044286493211984634,0.7147776183644169,1.9797089567534325,0.5026318049003867
R03,03,normal,110,110,26,0,0.03095710091292858,0.04445931687951088,1.2,2.1904761904761907,0.5561438702666324
R03,03,normal,111,111,29,0,0.031182490289211273,0.044061172753572464,1.3704447632711605,0.9772494363599089,0.48218639732849167
R03,03,normal,112,112,29,0,0.031013522297143936,0.04449509456753731,1.1704447632711605,0.9296303887408612,0.4869350497842071
R03,03,normal,113,113,31,0,0.02958109602332115,0.04246785491704941,0.8,2.095238095238096,0.5319637019941702
R03,03,normal,114,114,31,0,0.029865263029932976,0.043005943298339844,0.5147776183644168,1.884470861515338,0.47845163662792467
R03,03,normal,115,115,31,0,0.030283525586128235,0.043585799634456635,0.3443328550932563,1.7010316321650616,0.476984119736489
R03,03,normal,116,116,31,0,0.028955653309822083,0.04238712042570114,0.3443328550932563,1.5449204071872655,0.4638662934712878
R03,03,normal,117,117,31,0,0.029287798330187798,0.0425940603017807,0.3443328550932563,1.416137186581951,0.4661309538757778
R03,03,normal,118,118,31,0,0.029395833611488342,0.04235536977648735,0.3443328550932563,1.3155018104802902,0.4635188281134576
R03,03,normal,119,119,31,0,0.029113728553056717,0.04191005975008011,0.3443328550932563,1.2695224431235914,0.45864554799155816
R03,03,normal,120,120,31,0,0.030677758157253265,0.044077351689338684,0.3443328550932563,1.2773792443806793,0.4823634525964791
R03,03,normal,121,121,31,0,0.032047249376773834,0.04603829234838486,0.3443328550932563,1.3125640500102487,0.5038231381352343
R03,03,normal,122,122,31,0,0.03065316192805767,0.04426897317171097,0.3443328550932563,1.4078021452483438,0.4844604751326835
R03,03,normal,123,123,31,0,0.03157743811607361,0.04573832079768181,0.3443328550932563,1.5030402404864391,0.5005403793638438
R03,03,normal,124,124,31,0,0.030513310804963112,0.044578589498996735,0.3443328550932563,1.5030402404864391,0.48784878216307
R03,03,normal,125,125,31,0,0.0310747679322958,0.0451044961810112,0.3443328550932563,1.5030402404864391,0.49360407718778027
R03,03,normal,126,126,31,0,0.030506419017910957,0.045810844749212265,0.3443328550932563,1.5030402404864391,0.5013340500884992
R03,03,normal,127,127,31,0,0.030711544677615166,0.04592631012201309,0.3443328550932563,1.5030402404864391,0.5025976531350729
R03,03,normal,128,128,31,0,0.030144264921545982,0.04547497257590294,0.3443328550932563,1.5030402404864391,0.4976584104472964
R03,03,normal,129,129,31,0,0.029694484546780586,0.04510807991027832,0.3443328550932563,1.5030402404864391,0.4936432959692225
R03,03,normal,130,130,31,0,0.030075639486312866,0.04503961279988289,0.3443328550932563,1.5030402404864391,0.4928940215574472
R03,03,normal,131,131,31,0,0.03054160065948963,0.04577631503343582,0.3443328550932563,1.5030402404864391,0.5009561718294674
R03,03,normal,132,132,31,0,0.031115993857383728,0.0462941937148571,0.3443328550932563,1.5030402404864391,0.5066236118915912
R03,03,normal,133,133,31,0,0.03088528662919998,0.04593781381845474,0.3443328550932563,1.5030402404864391,0.5027235446081433
R03,03,normal,134,134,31,0,0.031705547124147415,0.04700887203216553,0.3443328550932563,1.5030402404864391,0.5144447419599868
R03,03,normal,135,135,31,0,0.030867524445056915,0.045511648058891296,0.3443328550932563,1.420236387237822,0.4980597710536367
R03,03,normal,136,136,31,0,0.03198825195431709,0.04700333625078201,0.3443328550932563,1.3647605383616852,0.5143841607653681
R03,03,normal,137,137,31,0,0.031164752319455147,0.046320706605911255,0.3443328550932563,1.33661269385803,0.5069137574919288
R03,03,normal,138,138,31,0,0.03115495666861534,0.046232447028160095,0.3443328550932563,1.3357928537268564,0.5059478828870112
R03,03,normal,139,139,31,0,0.032285597175359726,0.047986626625061035,0.3443328550932563,1.5527772084443534,0.525144864883552
R03,03,normal,140,140,31,0,0.030443202704191208,0.045201703906059265,0.3443328550932563,1.7970895675343306,0.4946678764424114
R03,03,normal,141,141,31,0,0.031363509595394135,0.04607309028506279,0.3443328550932563,2.068729930996788,0.5252334973387068
R03,03,normal,142,142,31,0,0.03223247453570366,0.04769562929868698,0.3443328550932563,2.367698298831727,0.6011391044838252
R03,03,normal,143,143,31,0,0.03044387511909008,0.0451061837375164,0.9147776183644168,2.693994671039146,0.6839830669438536
R03,03,normal,144,144,31,0,0.030949754640460014,0.04477066174149513,1.6,3.047619047619047,0.7737653847187926
R03,03,normal,145,145,35,0,0.030911404639482498,0.04549942538142204,1.6,1.8990230238436823,0.4979260113634993
R03,03,normal,146,146,35,0,0.03086691163480282,0.045479487627744675,0.9147776183644168,1.8443670150987206,0.497707821219758
R03,03,normal,147,147,35,0,0.03150476515293121,0.046329986304044724,0.9147776183644168,1.8443670150987206,0.5070153104904452
R03,03,normal,148,148,35,0,0.02935742773115635,0.04324765503406525,1.6,1.8990230238436823,0.48214631083311393
R03,03,normal,149,149,39,0,0.03057553805410862,0.043944716453552246,1.6,3.0476190476190474,0.7737653847187927
R03,03,normal,150,150,39,0,0.030398434028029442,0.044322364032268524,0.9147776183644168,2.693994671039147,0.6839830669438539
R03,03,normal,151,151,39,0,0.03023909404873848,0.04394640773534775,0.3443328550932506,2.4277515884402523,0.6163861402883403
R03,03,normal,152,152,39,0,0.029246583580970764,0.04286538064479828,0.3443328550932506,2.2161645145863194,0.5626659242626473
R03,03,normal,153,153,39,0,0.03037281706929207,0.04552224278450012,0.3443328550932506,2.0592334494773494,0.5228224188667752
R03,03,normal,154,154,39,0,0.029558205977082253,0.043723754584789276,0.3443328550932506,1.9569583931133414,0.49685562410072376
R03,03,normal,155,155,39,0,0.03093065693974495,0.04510314762592316,0.3443328550932506,1.9093393454942937,0.49358931918478427
R03,03,normal,156,156,39,0,0.02944174036383629,0.043042927980422974,0.3443328550932506,2.106852497096397,0.5349125030030062
R03,03,normal,157,157,39,0,0.029874680563807487,0.043926455080509186,0.3443328550932506,2.359021657443462,0.5989361766713406
R03,03,normal,158,158,39,0,0.029341058805584908,0.042783938348293304,0.3443328550932506,2.6658468265354904,0.676836560969496
R03,03,normal,159,159,39,0,0.029646366834640503,0.043227843940258026,1.5147776183644168,3.0273280043724804,0.7686136558974719
R03,03,normal,160,160,39,0,0.03029746748507023,0.04353402927517891,2.8,3.3333333333333335,0.8463058895361797
R03,03,normal,161,161,46,0,0.030679792165756226,0.043586328625679016,2.8,3.3333333333333335,0.8463058895361797
R03,03,normal,162,162,46,0,0.030244572088122368,0.04330294579267502,1.5147776183644168,3.0273280043724804,0.7686136558974719
R03,03,normal,163,163,46,0,0.0295731108635664,0.042254894971847534,0.3443328550932506,2.7486506797841073,0.6978597775736741
R03,03,normal,164,164,46,0,0.03016221709549427,0.043034542351961136,0.3443328550932506,2.497301359568216,0.6340442545647869
R03,03,normal,165,165,46,0,0.029415465891361237,0.04145042970776558,0.3443328550932506,2.273280043724806,0.5771670868708102
R03,03,normal,166,166,46,0,0.030224967747926712,0.04277145117521286,0.3443328550932506,2.0765867322538765,0.5272282744917436
R03,03,normal,167,167,46,0,0.02996465377509594,0.04276709258556366,0.3443328550932506,1.9072214251554271,0.4842278174275872
R03,03,normal,168,168,46,0,0.030821871012449265,0.043380256742239,0.3443328550932506,1.765184122429458,0.474734747318528
R03,03,normal,169,169,46,0,0.03081207536160946,0.04401172325015068,0.3443328550932506,1.6504748240759703,0.4816452433733306
R03,03,normal,170,170,46,0,0.028921734541654587,0.04234810918569565,0.3443328550932506,1.5630935300949642,0.4634393713514711
R03,03,normal,171,171,46,0,0.03129442408680916,0.045130547136068344,0.3443328550932506,1.5030402404864385,0.4938891675605723
R03,03,normal,172,172,46,0,0.030005602166056633,0.04339292272925377,0.3443328550932506,1.5030402404864385,0.47487335839639055
R03,03,normal,173,173,46,0,0.03054201230406761,0.04413619637489319,0.3443328550932506,1.5030402404864385,0.48300742335704294
R03,03,normal,174,174,46,0,0.029598500579595566,0.043145645409822464,0.3443328550932506,1.5030402404864385,0.4721672624768724
R03,03,normal,175,175,46,0,0.030687756836414337,0.044660165905952454,0.3443328550932506,1.5030402404864385,0.4887415190404331
R03,03,normal,176,176,46,0,0.029244545847177505,0.04235362261533737,0.3443328550932506,1.5030402404864385,0.4634997079383054
R03,03,normal,177,177,46,0,0.029665393754839897,0.0430498830974102,0.3443328550932506,1.5030402404864385,0.47111928119230323
R03,03,normal,178,178,46,0,0.03050904907286167,0.04445534199476242,0.3443328550932506,1.5030402404864385,0.486500014839539
R03,03,normal,179,179,46,0,0.03058062121272087,0.04421364516019821,0.3443328550932506,1.5030402404864385,0.48385498933020854
R03,03,normal,180,180,46,0,0.030390439555048943,0.043237291276454926,0.3443328550932506,1.5030402404864385,0.4731701951611363
R03,03,normal,181,181,46,0,0.03122989647090435,0.04504074156284332,0.3443328550932506,1.5030402404864385,0.4929063742505626
R03,03,normal,182,182,46,0,0.031094210222363472,0.044020190834999084,0.3443328550932506,1.5030402404864385,0.48173790895567814
R03,03,normal,183,183,46,0,0.03095574490725994,0.04475625976920128,0.3443328550932506,1.5030402404864385,0.48979312867380514
R03,03,normal,184,184,46,0,0.03124266304075718,0.04473429545760155,0.3443328550932506,1.5030402404864385,0.48955276075760584
R03,03,normal,185,185,46,0,0.03205880522727966,0.04575979709625244,0.3443328550932506,1.5030402404864385,0.5007754066767489
R03,03,normal,186,186,46,0,0.03094448894262314,0.0438137948513031,0.3443328550932506,1.5030402404864385,0.47947920067394345
R03,03,normal,187,187,46,0,0.031169256195425987,0.04397449642419815,0.3443328550932506,1.5030402404864385,0.48123784910830686
R03,03,normal,188,188,46,0,0.0301684457808733,0.043621569871902466,0.3443328550932506,1.5030402404864385,0.4773755737275585
R03,03,normal,189,189,46,0,0.030674928799271584,0.0439869686961174,0.3443328550932506,1.5030402404864385,0.4813743402520374
R03,03,normal,190,190,46,0,0.029858924448490143,0.04256920516490936,0.3443328550932506,1.5030402404864385,0.46585895001945454
R03,03,normal,191,191,46,0,0.030511166900396347,0.043744444847106934,0.3443328550932506,1.5030402404864385,0.4787202642546818
R03,03,normal,192,192,46,0,0.029779495671391487,0.0427226684987545,0.3443328550932506,1.5030402404864385,0.4675383862996159
R03,03,normal,193,193,46,0,0.02996041812002659,0.0436687134206295,0.3443328550932506,1.5030402404864385,0.47789149231295586
R03,03,normal,194,194,46,0,0.030089987441897392,0.044092174619436264,0.3443328550932506,1.5030402404864385,0.4825256683255424
R03,03,normal,195,195,46,0,0.03051288053393364,0.043371304869651794,0.3443328550932506,1.5154744824759168,0.4746367819008504
R03,03,normal,196,196,46,0,0.030258432030677795,0.04356813803315163,0.3443328550932506,1.555236728837875,0.47679083881879886
R03,03,normal,197,197,46,0,0.031031809747219086,0.04415692016482353,0.3443328550932506,1.6223269795723152,0.4832342155412046
R03,03,normal,198,198,46,0,0.030965065583586693,0.044308360666036606,0.3443328550932506,1.7167452346792367,0.484891514816872
R03,03,normal,199,199,46,0,0.031063834205269814,0.0446859709918499,0.3443328550932506,1.8384914941586383,0.48902391872759604
R03,03,normal,200,200,46,0,0.030962273478507996,0.04365364462137222,0.3443328550932506,2.035184805629568,0.5167166661896545
R03,03,normal,201,201,46,0,0.031130952760577202,0.0443299226462841,0.3443328550932506,2.4020632643301205,0.6098640862923246
R03,03,normal,202,202,46,0,0.030813032761216164,0.0441337451338768,0.3443328550932506,2.7962697274031547,0.7099498617099053
R03,03,normal,203,203,46,0,0.031038207933306694,0.044914569705724716,1.3147776183644169,3.2178041948486706,0.8169739924423963
R03,03,normal,204,204,46,0,0.031149057671427727,0.04521835595369339,2.4,3.6666666666666665,0.9309364784897975
R03,03,normal,205,205,52,0,0.03088485449552536,0.04321090877056122,2.4,2.6687845870055336,0.6775824341658492
R03,03,normal,206,206,52,0,0.026927560567855835,0.03810984268784523,1.3147776183644169,2.4642344742775144,0.6256488446337456
R03,03,normal,207,207,52,0,0.025616193190217018,0.03682735934853554,0.3443328550932506,2.3275944524151093,0.5909570680591938
R03,03,normal,208,208,52,0,0.027927616611123085,0.03627808764576912,0.31477761836441687,2.2596843615494957,0.573715255101642
R03,03,normal,209,209,52,0,0.027859952300786972,0.036081552505493164,1.0,2.341668374666939,0.5945303210463732
R03,03,normal,210,210,53,0,0.026203788816928864,0.03428105264902115,1.2556671449067494,2.0762451321992224,0.5271415450503077
R03,03,normal,211,211,56,0,0.02759794518351555,0.035093944519758224,1.4,2.7142857142857144,0.6891347957651749
R03,03,normal,212,212,56,0,0.030986957252025604,0.03917546197772026,0.7147776183644169,2.170185147229623,0.5509921414453114
R03,03,normal,213,213,56,0,0.030340977013111115,0.04099075123667717,0.3443328550932506,1.6799207487873187,0.4485850336564005
R03,03,normal,214,214,56,0,0.031719762831926346,0.04761917144060135,0.3443328550932506,1.2567466010794541,0.5211235944429026
R03,03,normal,215,215,56,0,0.03177734836935997,0.047794416546821594,0.3443328550932506,0.9155564664890316,0.5230414010090235
R03,03,normal,216,216,56,0,0.033918146044015884,0.04840395227074623,0.3443328550932506,0.9420646307303381,0.5297118960593035
R03,03,normal,217,217,56,0,0.03387567028403282,0.04633317142724991,0.5147776183644168,1.050556808089088,0.5070501670997313
R03,03,normal,218,218,56,0,0.03176313638687134,0.042872339487075806,0.8,1.2145248343239718,0.46917632079234667
R03,03,normal,219,219,58,0,0.031439535319805145,0.04201963543891907,0.8,0.8235977317756364,0.4598446968869257
R03,03,normal,220,220,58,0,0.029420776292681694,0.041120655834674835,0.5147776183644168,0.6066133770581394,0.45000665333173745
R03,03,normal,221,221,58,0,0.029573887586593628,0.041295867413282394,0.3443328550932506,0.5192320830771321,0.4519240929861817
R03,03,normal,222,222,58,0,0.02800438180565834,0.039310894906520844,0.5147776183644168,0.5465600874496136,0.43020141331116435
R03,03,normal,223,223,58,0,0.027885304763913155,0.03821926936507225,0.8,0.6285441005670569,0.4182551360296504
R03,03,normal,224,224,60,0,0.027972647920250893,0.03825284168124199,0.8,1.4285714285714286,0.4186225369219144
R03,03,normal,225,225,60,0,0.027431244030594826,0.037249889224767685,0.5147776183644168,1.2654232424677183,0.40764665948933076
R03,03,normal,226,226,60,0,0.0271496269851923,0.03681623935699463,0.3443328550932506,1.1304229008676618,0.402900983094993
R03,03,normal,227,227,60,0,0.027397580444812775,0.037302080541849136,0.3443328550932506,1.0500785680125686,0.4082178186660527
R03,03,normal,228,228,60,0,0.027867693454027176,0.03720840439200401,0.3443328550932506,1.0243902439024386,0.4071926674413668
R03,03,normal,229,229,60,0,0.02659516967833042,0.03585342690348625,0.3443328550932506,1.0533579285372687,0.3923643804753415
R03,03,normal,230,230,60,0,0.0267774797976017,0.03591085225343704,0.3443328550932506,1.1220878595340575,0.3929928186415919
R03,03,normal,231,231,60,0,0.02647937461733818,0.0358298122882843,0.3443328550932506,1.2173259547721527,0.39210595235105594
R03,03,normal,232,232,60,0,0.02621827833354473,0.03527890518307686,0.3443328550932506,1.312564050010248,0.3860770635194234
R03,03,normal,233,233,60,0,0.02661815658211708,0.03545542433857918,0.3443328550932506,1.4078021452483431,0.3880088127292587
R03,03,normal,234,234,60,0,0.02651452086865902,0.03515065833926201,0.3443328550932506,1.5030402404864385,0.3846735855881008
R03,03,normal,235,235,60,0,0.02566457912325859,0.0340757817029953,0.3443328550932506,1.5030402404864385,0.3816095423200646
R03,03,normal,236,236,60,0,0.0269816592335701,0.03546414151787758,0.3443328550932506,1.5030402404864385,0.38810420976519944
R03,03,normal,237,237,60,0,0.02697347104549408,0.03558832406997681,0.3443328550932506,1.5030402404864385,0.38946320984771376
R03,03,normal,238,238,60,0,0.027059219777584076,0.035219114273786545,0.3443328550932506,1.5030402404864385,0.3854227376959839
R03,03,normal,239,239,60,0,0.026659956201910973,0.03477485105395317,0.3443328550932506,1.4554211928673908,0.3805609133719901
R03,03,normal,240,240,60,0,0.0269799642264843,0.0347895510494709,0.3443328550932506,1.3601830976292955,0.38072178375823884
R03,03,normal,241,241,60,0,0.025550812482833862,0.03310399502515793,0.3443328550932506,1.2649450023912003,0.36227578842796454
R03,03,normal,242,242,60,0,0.025898698717355728,0.03356938064098358,0.3443328550932506,1.1821411491425833,0.3673687671082762
R03,03,normal,243,243,60,0,0.025212861597537994,0.032777197659015656,0.3443328550932506,1.1266653002664466,0.35869945954725385
R03,03,normal,244,244,60,0,0.025806739926338196,0.0332694873213768,0.3443328550932506,1.1250256200040978,0.36408686446413124
R03,03,normal,245,245,60,0,0.026319051161408424,0.03450673446059227,0.3443328550932506,1.1780419484867108,0.37762676146142393
R03,03,normal,246,246,60,0,0.025883710011839867,0.03396313264966011,0.3443328550932506,1.272460203593631,0.37167781860734683
R03,03,normal,247,247,60,0,0.02423004060983658,0.033121977001428604,0.31477761836441687,1.408280385324861,0.3624725753905653
R03,03,normal,248,248,60,0,0.023935625329613686,0.03229738026857376,0.6,1.5714285714285714,0.3989727764956275
