scene,video,frame,video_length,mse,phase,label,phase_error,negative_psnr,negative_psnr_normalized,phase_error_normalized,negative_psnr_with_phase
R02,01,26,583,0.0054887584410607815,6,0,0.4,-22.605258819935365,0.6843529156390353,0.0017794385871258438,0.3430661771130806
R02,01,27,583,0.0037365625612437725,6,0,0.33547840812870505,-24.275277419571243,0.5794654801617011,0.0009319809600072071,0.29019873056085416
R02,01,28,583,0.0022435393184423447,6,0,0.4064352243861151,-26.49066314972931,0.4403256359228254,0.001863961920014339,0.22109479892141987
R02,01,29,583,0.002055407501757145,6,0,0.33547840812870505,-26.871020627320142,0.4164368478591306,0.0009319809600072071,0.2086844144095689
R02,01,30,583,0.001964496448636055,6,0,0.4,-27.067487519573717,0.40409751912999414,0.0017794385871258438,0.20293847885856
R02,01,31,583,0.001939277397468686,7,0,0.4,-27.123600642718557,0.4005732700081165,0.0017794385871258438,0.20117635429762118
R02,01,32,583,0.0016282303258776665,7,0,0.264521591871295,-27.88284160759829,0.35288826953390906,7.509834700413602e-17,0.17644413476695456
R02,01,33,583,0.0016422588378190994,7,0,0.8,-27.845583922973244,0.35522828119186095,0.0070332310156146546,0.1811307561037378
R02,01,34,583,0.0015313103795051575,8,0,0.7935647756138848,-28.149367737402564,0.3361487899562777,0.006948707682726158,0.17154874881950194
R02,01,35,583,0.0014501223340630531,10,0,0.9290431837425899,-28.385953586150553,0.3212897441044438,0.008728146269851926,0.16500894518714784
R02,01,36,583,0.0013923728838562965,10,0,0.52904318374259,-28.56244443091176,0.3102050339723125,0.0034743538413631175,0.15683969390683783
R02,01,37,583,0.0013035607989877462,11,0,0.4,-28.8486870822476,0.2922272356236025,0.0017794385871258438,0.14700333710536417
R02,01,38,583,0.001309199258685112,11,0,0.264521591871295,-28.829942492768478,0.2934045110862646,7.509834700413602e-17,0.14670225554313232
R02,01,39,583,0.0013318260898813605,11,0,0.4,-28.755524817242026,0.2980783986356941,0.0017794385871258438,0.14992891861140997
R02,01,40,583,0.001352716120891273,12,0,0.4,-28.687933342715382,0.30232355879425576,0.0017794385871258438,0.15205149869069082
R02,01,41,583,0.0013910101260989904,12,0,0.264521591871295,-28.566697084745908,0.30993794116584095,7.509834700413602e-17,0.1549689705829205
R02,01,42,583,0.0013687731698155403,12,0,0.4,-28.636685162630254,0.30554225958188874,0.0017794385871258438,0.1536608490845073
R02,01,43,583,0.0013541396474465728,13,0,0.4,-28.683365461470768,0.30261044982015045,0.0017794385871258438,0.15219494420363816
R02,01,44,583,0.0013286222238093615,13,0,0.264521591871295,-28.76598487407754,0.29742144275708093,7.509834700413602e-17,0.1487107213785405
R02,01,45,583,0.0013410974061116576,13,0,0.4,-28.72539677479875,0.29997062493096804,0.0017794385871258438,0.15087503175904696
R02,01,46,583,0.0013593740295618773,14,0,0.4,-28.666610314019195,0.30366277609221903,0.0017794385871258438,0.15272110733967245
R02,01,47,583,0.0013292445801198483,14,0,0.33547840812870505,-28.763951018084732,0.29754918141775344,0.0009319809600072071,0.1492405811888803
R02,01,48,583,0.0013599409721791744,14,0,0.4064352243861151,-28.664799416394917,0.3037765115965804,0.001863961920014339,0.15282023675829737
R02,01,49,583,0.0013480882626026869,14,0,0.33547840812870505,-28.702816725585368,0.301388790845683,0.0009319809600072071,0.15116038590284508
R02,01,50,583,0.0013760521542280912,14,0,0.4,-28.61365105443368,0.3069889431923424,0.0017794385871258438,0.15438419088973412
R02,01,51,583,0.0014011820312589407,15,0,0.3290431837425899,-28.535054407057054,0.3119252958666469,0.0008474576271187112,0.1563863767468828
R02,01,52,583,0.0014631401281803846,15,0,0.3290431837425899,-28.34714078535518,0.3237274266188822,0.0008474576271187112,0.16228744212300045
R02,01,53,583,0.0014251492684707046,16,0,0.4,-28.461396457760983,0.31655146793794525,0.0017794385871258438,0.15916545326253556
R02,01,54,583,0.0013859013561159372,16,0,0.264521591871295,-28.582676802719092,0.30893431663242327,7.509834700413602e-17,0.15446715831621166
R02,01,55,583,0.0013792614918202162,16,0,0.4,-28.603533888722595,0.307624363400217,0.0017794385871258438,0.15470190099367143
R02,01,56,583,0.001402983209118247,17,0,0.4,-28.529475265703056,0.3122757002447263,0.0017794385871258438,0.15702756941592608
R02,01,57,583,0.0014597949339076877,17,0,0.264521591871295,-28.357081478644346,0.323103089964072,7.509834700413602e-17,0.16155154498203603
R02,01,58,583,0.0014281336916610599,17,0,0.4,-28.452311351138103,0.3171220684898911,0.0017794385871258438,0.1594507535385085
R02,01,59,583,0.0014567909529432654,18,0,0.4,-28.366027642882447,0.32254121584812023,0.0017794385871258438,0.16216032721762305
R02,01,60,583,0.0014718929305672646,18,0,0.264521591871295,-28.32123780592971,0.3253542929805815,7.509834700413602e-17,0.16267714649029077
R02,01,61,583,0.0014598122797906399,18,0,0.4,-28.35702987429692,0.32310633103435843,0.0017794385871258438,0.16244288481074215
R02,01,62,583,0.001507338136434555,19,0,0.4,-28.217893128378982,0.3318449741028703,0.0017794385871258438,0.16681220634499808
R02,01,63,583,0.0015343790873885155,19,0,0.33547840812870505,-28.140673292907618,0.3366948545247644,0.0009319809600072071,0.16881341774238579
R02,01,64,583,0.001509025227278471,19,0,0.33547840812870505,-28.21303499802771,0.3321500945571399,0.0009319809600072071,0.16654103775857354
R02,01,65,583,0.0014677535509690642,19,0,0.4,-28.333468602506535,0.32458612375955126,0.0017794385871258438,0.16318278117333856
R02,01,66,583,0.0015059236902743578,20,0,0.4,-28.2219703459775,0.33158889977059347,0.0017794385871258438,0.16668416917885967
R02,01,67,583,0.0014941703993827105,20,0,0.33547840812870505,-28.255998715355553,0.329451708964265,0.0009319809600072071,0.1651918449621361
R02,01,68,583,0.0015102144097909331,20,0,0.33547840812870505,-28.209613902043785,0.33236496041812724,0.0009319809600072071,0.1666484706890672
R02,01,69,583,0.0015094884438440204,20,0,0.6,-28.211702074464384,0.33223381035184724,0.004406334801370248,0.16832007257660875
R02,01,70,583,0.0015100964810699224,21,0,0.39356477561388487,-28.209953044566983,0.33234366018259254,0.001694915254237348,0.16701928771841495
R02,01,71,583,0.00192141137085855,22,0,0.52904318374259,-27.163796434842,0.3980487271355239,0.0034743538413631175,0.20076154048844352
R02,01,72,583,0.0017021283274516463,22,0,0.3290431837425899,-27.690077005362753,0.36499507168791046,0.0008474576271187112,0.18292126465751457
R02,01,73,583,0.0017050786409527063,23,0,0.4,-27.68255585853773,0.3654674459491895,0.0017794385871258438,0.1836234422681577
R02,01,74,583,0.0018329480662941933,23,0,0.33547840812870505,-27.36849839915785,0.3851921852509342,0.0009319809600072071,0.19306208310547068
R02,01,75,583,0.0017971595516428351,23,0,0.33547840812870505,-27.454133645593153,0.3798137652818232,0.0009319809600072071,0.1903728731209152
R02,01,76,583,0.006463258992880583,23,0,0.4,-21.895484408705734,0.7289311124193243,0.0017794385871258438,0.36535527550322505
R02,01,77,583,0.0071692331694066525,24,0,0.3290431837425899,-21.445272945560898,0.7572071602442144,0.0008474576271187112,0.37902730893566655
R02,01,78,583,0.001644827425479889,24,0,0.3290431837425899,-27.838796612966373,0.35565456598926715,0.0008474576271187112,0.17825101180819292
R02,01,79,583,0.001855039387010038,25,0,0.4,-27.316468648200832,0.38845997349448785,0.0017794385871258438,0.19511970604080686
R02,01,80,583,0.003426299197599292,25,0,0.33547840812870505,-24.651747154531755,0.5558208662373716,0.0009319809600072071,0.2783764235986894
R02,01,81,583,0.001832394627854228,25,0,0.33547840812870505,-27.369809901423437,0.3851098148454249,0.0009319809600072071,0.19302089790271604
R02,01,82,583,0.001874747104011476,25,0,0.4,-27.270573085975343,0.3913424969721734,0.0017794385871258438,0.19656096777964963
R02,01,83,583,0.0032448526471853256,26,0,0.3290431837425899,-24.888050202711064,0.5409795819999333,0.0008474576271187112,0.270913519813526
R02,01,84,583,0.0021945710759609938,26,0,0.3290431837425899,-26.586503490191504,0.4343062733070164,0.0008474576271187112,0.21757686546706753
R02,01,85,583,0.0021532485261559486,27,0,0.3290431837425899,-26.6690584137526,0.42912131655249947,0.0008474576271187112,0.21498438708980908
R02,01,86,583,0.004694153554737568,27,0,0.3290431837425899,-23.284427079022244,0.6416969733826076,0.0008474576271187112,0.3212722155048631
R02,01,87,583,0.0026263324543833733,28,0,0.4,-25.80650299584914,0.4832950998628771,0.0017794385871258438,0.2425372692250015
R02,01,88,583,0.0018594206776469946,28,0,0.264521591871295,-27.306223437879282,0.389103435691129,7.509834700413602e-17,0.19455171784556452
R02,01,89,583,0.0035006250254809856,28,0,0.4,-24.55854406825962,0.5616745930759758,0.0017794385871258438,0.2817270158315508
R02,01,90,583,0.002648252062499523,29,0,0.4,-25.77040680809835,0.48556216237614147,0.0017794385871258438,0.24367080048163367
R02,01,91,583,0.0017828559502959251,29,0,0.33547840812870505,-27.48883745169495,0.3776341528965997,0.0009319809600072071,0.18928306692830343
R02,01,92,583,0.0017466562567278743,29,0,0.33547840812870505,-27.5779255609039,0.37203887191680163,0.0009319809600072071,0.1864854264384044
R02,01,93,583,0.003794462187215686,29,0,0.4,-24.208497706713594,0.5836596566966683,0.0017794385871258438,0.29271954764189706
R02,01,94,583,0.005312209017574787,30,0,0.4,-22.747248452753027,0.6754350937334229,0.0017794385871258438,0.33860726616027437
R02,01,95,583,0.001583353616297245,30,0,0.264521591871295,-28.004220816908703,0.3452649089392357,7.509834700413602e-17,0.1726324544696179
R02,01,96,583,0.0018837105017155409,30,0,0.4,-27.249858410167032,0.3926435059685713,0.0017794385871258438,0.19721147227784858
R02,01,97,583,0.002888740971684456,31,0,0.4,-25.392913988313104,0.5092710323174792,0.0017794385871258438,0.2555252354523025
R02,01,98,583,0.0033763647079467773,31,0,0.264521591871295,-24.71550647919022,0.5518163886509234,7.509834700413602e-17,0.27590819432546176
R02,01,99,583,0.0017531256889924407,31,0,0.4,-27.561869463825005,0.3730472935276433,0.0017794385871258438,0.1874133660573846
R02,01,100,583,0.0028997096233069897,32,0,0.4,-25.37645490138806,0.5103047641682759,0.0017794385871258438,0.25604210137770084
R02,01,101,583,0.00285928463563323,32,0,0.264521591871295,-25.437426094087744,0.506475398410518,7.509834700413602e-17,0.25323769920525907
R02,01,102,583,0.0017124339938163757,32,0,0.4,-27.6638615949906,0.3666415606339141,0.0017794385871258438,0.18421049961052
R02,01,103,583,0.0014030239544808865,33,0,0.3290431837425899,-28.529349139965472,0.31228362171647855,0.0008474576271187112,0.15656553967179862
R02,01,104,583,0.0021608592942357063,33,0,0.3290431837425899,-26.653735115649294,0.43008371388236216,0.0008474576271187112,0.21546558575474042
R02,01,105,583,0.0016496179159730673,34,0,0.4,-27.826166353013516,0.35644782396624786,0.0017794385871258438,0.17911363127668686
R02,01,106,583,0.0013885796070098877,34,0,0.264521591871295,-28.57429217178349,0.3094609230046223,7.509834700413602e-17,0.15473046150231118
R02,01,107,583,0.0018265563994646072,34,0,0.4,-27.383669133244428,0.384239369879299,0.0017794385871258438,0.19300940423321244
R02,01,108,583,0.0023644594475626945,35,0,0.4,-26.262681300946436,0.454644297678707,0.0017794385871258438,0.22821186813291644
R02,01,109,583,0.001525980420410633,35,0,0.264521591871295,-28.16451038702352,0.3351977384617494,7.509834700413602e-17,0.16759886923087472
R02,01,110,583,0.002704829443246126,35,0,0.4,-25.678601147320368,0.491328122302219,0.0017794385871258438,0.24655378044467244
R02,01,111,583,0.0037371318321675062,36,0,0.4,-24.274615815795787,0.5795070329463975,0.0017794385871258438,0.29064323576676165
R02,01,112,583,0.0015301763778552413,36,0,0.264521591871295,-28.152585067546923,0.33594672184278523,7.509834700413602e-17,0.16797336092139264
R02,01,113,583,0.003285121638327837,36,0,0.4,-24.834485451676574,0.5443437776856667,0.0017794385871258438,0.27306160813639624
R02,01,114,583,0.004858546890318394,37,0,0.3290431837425899,-23.13493601494754,0.6510859312906165,0.0008474576271187112,0.3259666944588676
R02,01,115,583,0.0024672378785908222,37,0,0.3290431837425899,-26.077889760153656,0.46625034255502507,0.0008474576271187112,0.23354890009107188
R02,01,116,583,0.0019090976566076279,38,0,0.4,-27.1917185545073,0.3962950463529127,0.0017794385871258438,0.19903724247001928
R02,01,117,583,0.0049246749840676785,38,0,0.264521591871295,-23.076224265437688,0.6547733901247988,7.509834700413602e-17,0.3273866950623995
R02,01,118,583,0.00337229180149734,38,0,0.4,-24.720748532948853,0.551487155446277,0.0017794385871258438,0.2766332970167014
R02,01,119,583,0.002001840388402343,39,0,0.4,-26.985705528304766,0.409233930984509,0.0017794385871258438,0.20550668478581743
R02,01,120,583,0.003180587198585272,39,0,0.264521591871295,-24.974926933604277,0.5355231891741107,7.509834700413602e-17,0.2677615945870554
R02,01,121,583,0.0043286653235554695,39,0,0.4,-23.636459909370924,0.6195871473081248,0.0017794385871258438,0.3106832929476253
R02,01,122,583,0.0021954691037535667,40,0,0.4,-26.58472670226071,0.4344178665129176,0.0017794385871258438,0.21809865255002173
R02,01,123,583,0.0013376697897911072,40,0,0.264521591871295,-28.73651081015631,0.2992725951804532,7.509834700413602e-17,0.14963629759022662
R02,01,124,583,0.001191452844068408,40,0,0.4,-29.239231417070755,0.2676986502960298,0.0017794385871258438,0.13473904444157783
R02,01,125,583,0.001402315916493535,41,0,0.4,-28.531541366302076,0.3121459364245409,0.0017794385871258438,0.1569626875058334
R02,01,126,583,0.0011429439764469862,41,0,0.264521591871295,-29.419750568455136,0.2563609377415824,7.509834700413602e-17,0.12818046887079124
R02,01,127,583,0.0010979059152305126,41,0,0.4,-29.594348750470694,0.24539509846613386,0.0017794385871258438,0.12358726852662985
R02,01,128,583,0.0012204741360619664,42,0,0.3290431837425899,-29.134714195934425,0.2742629743643949,0.0008474576271187112,0.1375552159957568
R02,01,129,583,0.0011180363362655044,42,0,0.3290431837425899,-29.515440816167132,0.25035100187326903,0.0008474576271187112,0.12559922975019386
R02,01,130,583,0.0011581012513488531,43,0,0.4,-29.362534691234462,0.2599544465992508,0.0017794385871258438,0.13086694259318835
R02,01,131,583,0.0012287962017580867,43,0,0.264521591871295,-29.105201397263436,0.2761165595681967,7.509834700413602e-17,0.13805827978409838
R02,01,132,583,0.0013366652419790626,43,0,0.4,-28.739773449929675,0.2990676813436916,0.0017794385871258438,0.15042355996540874
R02,01,133,583,0.001251321635209024,44,0,0.4,-29.026310464672996,0.28107139516321983,0.0017794385871258438,0.14142541687517285
R02,01,134,583,0.001065101707354188,44,0,0.33547840812870505,-29.726089191419874,0.2371209888227889,0.0009319809600072071,0.11902648489139805
R02,01,135,583,0.0014106917660683393,44,0,0.33547840812870505,-28.505678685413006,0.3137702717903953,0.0009319809600072071,0.15735112637520124
R02,01,136,583,0.0016035687876865268,44,0,0.4,-27.94912405569078,0.34872532428342107,0.0017794385871258438,0.17525238143527347
R02,01,137,583,0.002345490036532283,45,0,0.3290431837425899,-26.297664075636533,0.45244716435101495,0.0008474576271187112,0.22664731098906682
R02,01,138,583,0.003091922728344798,45,0,0.3290431837425899,-25.097713682701418,0.5278114264271532,0.0008474576271187112,0.26432944202713593
R02,01,139,583,0.001286335289478302,46,0,0.4,-28.906458157111167,0.2885988569405568,0.0017794385871258438,0.14518914776384134
R02,01,140,583,0.003702148562297225,46,0,0.33547840812870505,-24.315461575735682,0.5769416680988727,0.0009319809600072071,0.28893682452944
R02,01,141,583,0.002983634825795889,46,0,0.33547840812870505,-25.252543322873983,0.5180871731181663,0.0009319809600072071,0.2595095770390868
R02,01,142,583,0.001710969489067793,46,0,0.4,-27.66757734963658,0.36640818839736244,0.0017794385871258438,0.18409381349224416
R02,01,143,583,0.005984019488096237,47,0,0.3290431837425899,-22.230070007788093,0.707917079735468,0.0008474576271187112,0.35438226868129336
R02,01,144,583,0.0033463852014392614,47,0,0.3290431837425899,-24.75424068983092,0.5493836420813778,0.0008474576271187112,0.27511554985424824
R02,01,145,583,0.002392171649262309,48,0,0.3290431837425899,-26.212076609491536,0.45782258342413734,0.0008474576271187112,0.229335020525628
R02,01,146,583,0.008943912573158741,48,0,0.3290431837425899,-20.484724546701187,0.8175355052280496,0.0008474576271187112,0.40919148142758416
R02,01,147,583,0.004074383527040482,49,0,0.3290431837425899,-23.899380927051066,0.603074090936433,0.0008474576271187112,0.30196077428177587
R02,01,148,583,0.0015438399277627468,49,0,0.3290431837425899,-28.11397731262727,0.33837152621558847,0.0008474576271187112,0.16960949192135358
R02,01,149,583,0.003004997968673706,50,0,0.3290431837425899,-25.221558172366485,0.5200332310694485,0.0008474576271187112,0.2604403443482836
R02,01,150,583,0.0037230129819363356,50,0,0.3290431837425899,-24.291054494185982,0.5784745828770629,0.0008474576271187112,0.2896610202520908
R02,01,151,583,0.001740054925903678,51,0,0.4,-27.594370427286684,0.3710060332034881,0.0017794385871258438,0.18639273589530697
R02,01,152,583,0.0015912678791210055,51,0,0.33547840812870505,-27.98256703677662,0.346624899460862,0.0009319809600072071,0.1737784402104346
R02,01,153,583,0.0012046144111081958,51,0,0.33547840812870505,-29.19151945559154,0.2706952548142307,0.0009319809600072071,0.13581361788711893
R02,01,154,583,0.0013550000730901957,51,0,0.4,-28.680606813632522,0.3027837098648001,0.0017794385871258438,0.15228157422596297
R02,01,155,583,0.0012966836802661419,52,0,0.4,-28.871659550413366,0.29078442338605187,0.0017794385871258438,0.14628193098658887
R02,01,156,583,0.0016047738026827574,52,0,0.264521591871295,-27.94586173956748,0.3489302177929688,7.509834700413602e-17,0.17446510889648442
R02,01,157,583,0.003113443497568369,52,0,0.4,-25.06759011399762,0.5297033717440829,0.0017794385871258438,0.26574140516560435
R02,01,158,583,0.002288429532200098,53,0,0.3290431837425899,-26.40462456296693,0.4457293881442485,0.0008474576271187112,0.2232884228856836
R02,01,159,583,0.00128365948330611,53,0,0.3290431837425899,-28.915501664027587,0.2880308691059353,0.0008474576271187112,0.14443916336652698
R02,01,160,583,0.0031215844210237265,54,0,0.4,-25.05624915389432,0.5304156537637833,0.0017794385871258438,0.26609754617545456
R02,01,161,583,0.004021183587610722,54,0,0.264521591871295,-23.956460986786887,0.5994891122518311,7.509834700413602e-17,0.2997445561259156
R02,01,162,583,0.00397240836173296,54,0,0.4,-24.009461126108906,0.5961603776529231,0.0017794385871258438,0.29896990812002444
R02,01,163,583,0.0017349127447232604,55,0,0.4,-27.607223626241833,0.370198773286515,0.0017794385871258438,0.18598910593682044
R02,01,164,583,0.001980170141905546,55,0,0.33547840812870505,-27.032974923060774,0.4062651223774645,0.0009319809600072071,0.20359855166873583
R02,01,165,583,0.0046705929562449455,55,0,0.4064352243861151,-23.30627979973954,0.6403244881691259,0.001863961920014339,0.32109422504457014
R02,01,166,583,0.0036121695302426815,55,0,0.33547840812870505,-24.42231875102403,0.5702303805235185,0.0009319809600072071,0.28558118074176286
R02,01,167,583,0.0018657362088561058,55,0,0.4,-27.291497599124867,0.39002830890064905,0.0017794385871258438,0.19590387374388746
R02,01,168,583,0.003690638579428196,56,0,0.3290431837425899,-24.32898482749437,0.5760923247462942,0.0008474576271187112,0.28846989118670646
R02,01,169,583,0.0038725370541214943,56,0,0.3290431837425899,-24.120044180300845,0.5892150819753944,0.0008474576271187112,0.29503126980125655
R02,01,170,583,0.004111458547413349,57,0,0.4,-23.86004084030722,0.6055448902502355,0.0017794385871258438,0.30366216441868066
R02,01,171,583,0.0016672805650159717,57,0,0.264521591871295,-27.779913122382332,0.3593528112187876,7.509834700413602e-17,0.17967640560939382
R02,01,172,583,0.0019699165131896734,57,0,0.6,-27.055521792340144,0.4048490403665986,0.004406334801370248,0.20462768758398442
R02,01,173,583,0.00434719305485487,58,0,0.39356477561388487,-23.617910727614383,0.620752149964425,0.001694915254237348,0.31122353260933117
R02,01,174,583,0.0024592026602476835,59,0,0.52904318374259,-26.092056800451008,0.4653605653241504,0.0034743538413631175,0.23441745958275675
R02,01,175,583,0.0016664135036990047,59,0,0.3290431837425899,-27.782172237623023,0.35921092489243445,0.0008474576271187112,0.18002919125977657
R02,01,176,583,0.0017067294102162123,60,0,0.4,-27.678353277224662,0.36573139389348697,0.0017794385871258438,0.18375541624030642
R02,01,177,583,0.0013257069513201714,60,0,0.264521591871295,-28.77552466496895,0.2968222852376329,7.509834700413602e-17,0.14841114261881647
R02,01,178,583,0.0013222123961895704,60,0,0.4,-28.786987754979325,0.2961023327089027,0.0017794385871258438,0.14894088564801428
R02,01,179,583,0.0012356038205325603,61,0,0.4,-29.081207575139636,0.2776235191136852,0.0017794385871258438,0.13970147885040554
R02,01,180,583,0.002073820447549224,61,0,0.264521591871295,-26.832288477609616,0.4188694649895907,7.509834700413602e-17,0.20943473249479538
R02,01,181,583,0.001975428778678179,61,0,0.4,-27.0433862358043,0.40561122792751114,0.0017794385871258438,0.2036953332573185
R02,01,182,583,0.0025347485207021236,62,0,0.3290431837425899,-25.960651217306502,0.47361364383862675,0.0008474576271187112,0.23723055073287272
R02,01,183,583,0.0014087825547903776,62,0,0.3290431837425899,-28.511560349547374,0.31340086712177223,0.0008474576271187112,0.15712416237444546
R02,01,184,583,0.0013085979735478759,63,0,0.4,-28.831937565713996,0.2932792082394033,0.0017794385871258438,0.14752932341326458
R02,01,185,583,0.002830099081620574,63,0,0.264521591871295,-25.48198359582489,0.5036769133580132,7.509834700413602e-17,0.2518384566790067
R02,01,186,583,0.002118105534464121,63,0,0.4,-26.74052404996435,0.4246328352214288,0.0017794385871258438,0.21320613690427734
R02,01,187,583,0.001244780607521534,64,0,0.4,-29.049071861898554,0.27964183947839677,0.0017794385871258438,0.14071063903276132
R02,01,188,583,0.0028114754240959883,64,0,0.33547840812870505,-25.510657084292177,0.5018760419951562,0.0009319809600072071,0.25140401147758173
R02,01,189,583,0.0027197818271815777,64,0,0.4064352243861151,-25.65465932381747,0.4928318160146229,0.001863961920014339,0.2473478889673186
R02,01,190,583,0.001156482845544815,64,0,0.4064352243861151,-29.368608048652437,0.25957300241387016,0.001863961920014339,0.13071848216694223
R02,01,191,583,0.002663346705958247,64,0,0.33547840812870505,-25.745722948139456,0.48711246054008683,0.0009319809600072071,0.244022220750047
R02,01,192,583,0.0029227237682789564,64,0,0.4,-25.342122286319892,0.5124610634744726,0.0017794385871258438,0.2571202510307992
R02,01,193,583,0.0016126437112689018,65,0,0.3290431837425899,-27.924615726740832,0.35026459802082466,0.0008474576271187112,0.17555602782397167
R02,01,194,583,0.0016362403985112906,65,0,0.3290431837425899,-27.861528888817062,0.3542268393058266,0.0008474576271187112,0.17753714846647264
R02,01,195,583,0.0014054052298888564,66,0,0.4,-28.521984346698368,0.31274617601304494,0.0017794385871258438,0.1572628073000854
R02,01,196,583,0.002119010081514716,66,0,0.264521591871295,-26.738669770618362,0.42474929536462824,7.509834700413602e-17,0.21237464768231415
R02,01,197,583,0.0012566206278279424,66,0,0.4,-29.007958154792874,0.2822240330552954,0.0017794385871258438,0.14200173582121065
R02,01,198,583,0.0015334878116846085,67,0,0.4,-28.14319671484009,0.33653636811318666,0.0017794385871258438,0.16915790335015626
R02,01,199,583,0.0017951172776520252,67,0,0.264521591871295,-27.459071730615264,0.3795036231826566,7.509834700413602e-17,0.18975181159132834
R02,01,200,583,0.0017477045767009258,67,0,0.4,-27.57531976479453,0.37220253193313224,0.0017794385871258438,0.18699098526012906
R02,01,201,583,0.005574410781264305,68,0,0.4,-22.53801031054541,0.6885765354784333,0.0017794385871258438,0.3451779870327796
R02,01,202,583,0.004937426652759314,68,0,0.264521591871295,-23.064993429175836,0.6554787556902054,7.509834700413602e-17,0.32773937784510276
R02,01,203,583,0.0022132028825581074,68,0,0.4,-26.549787728161608,0.43661224889420536,0.0017794385871258438,0.2191958437406656
R02,01,204,583,0.002096374984830618,69,0,0.4,-26.785310311936588,0.4218199826197223,0.0017794385871258438,0.2117997106034241
R02,01,205,583,0.00197224086150527,69,0,0.264521591871295,-27.050400475921165,0.40517069052401106,7.509834700413602e-17,0.20258534526200556
R02,01,206,583,0.0037307078018784523,69,0,0.4,-24.282087646287607,0.5790377560540448,0.0017794385871258438,0.2904085973205853
R02,01,207,583,0.004120888654142618,70,0,0.3290431837425899,-23.850091198953915,0.6061697888984872,0.0008474576271187112,0.3035086232628029
R02,01,208,583,0.002746565965935588,70,0,0.3290431837425899,-25.612099658041807,0.49550482468587664,0.0008474576271187112,0.24817614115649766
R02,01,209,583,0.0019162481185048819,71,0,0.4,-27.17548258555493,0.3973147650232765,0.0017794385871258438,0.1995471018052012
R02,01,210,583,0.0028151976875960827,71,0,0.264521591871295,-25.504911029022885,0.5022369295933174,7.509834700413602e-17,0.2511184647966588
R02,01,211,583,0.006035353057086468,71,0,0.4,-22.192973193927166,0.7102469877203857,0.0017794385871258438,0.3560132131537558
R02,01,212,583,0.0029106023721396923,72,0,0.3290431837425899,-25.36017121040331,0.5113274800756725,0.0008474576271187112,0.2560874688513956
R02,01,213,583,0.0017122102435678244,72,0,0.3290431837425899,-27.66442909042471,0.3666059184316404,0.0008474576271187112,0.18372668802937955
R02,01,214,583,0.00599269475787878,73,0,0.4,-22.223778428349647,0.7083122296053823,0.0017794385871258438,0.35504583409625406
R02,01,215,583,0.003351174993440509,73,0,0.264521591871295,-24.748028933520523,0.549773778568091,7.509834700413602e-17,0.27488688928404553
R02,01,216,583,0.0017773084109649062,73,0,0.4,-27.502372038444783,0.3767840976368887,0.0017794385871258438,0.18928176811200728
R02,01,217,583,0.0031963768415153027,74,0,0.4,-24.953420245574236,0.5368739414073935,0.0017794385871258438,0.26932668999725967
R02,01,218,583,0.005127103067934513,74,0,0.33547840812870505,-22.90127952037794,0.6657609956901224,0.0009319809600072071,0.3333464883250648
