scene,video,frame,video_length,mse,phase
R01,01,85,230,0.019496142864227295,97
R01,01,86,230,0.019516417756676674,98
R01,01,87,230,0.019584450870752335,100
R01,01,88,230,0.019608397036790848,101
R01,01,89,230,0.01980057917535305,102
R01,01,90,230,0.019683565944433212,103
R01,01,91,230,0.019627869129180908,104
R01,01,92,230,0.01968219503760338,105
R01,01,93,230,0.01970679871737957,106
R01,01,94,230,0.01968257687985897,107
R01,01,95,230,0.019568558782339096,108
R01,01,96,230,0.019585996866226196,109
R01,01,97,230,0.019633904099464417,110
R01,01,98,230,0.019549574702978134,111
R01,01,99,230,0.01953304558992386,112
R01,01,100,230,0.019576385617256165,112
R01,01,101,230,0.01960759237408638,113
R01,01,102,230,0.01973806880414486,114
R01,01,103,230,0.019766153767704964,114
R01,01,104,230,0.01974976435303688,115
R01,01,105,230,0.019739840179681778,115
R01,01,106,230,0.019791625440120697,115
R01,01,107,230,0.019805923104286194,115
R01,01,108,230,0.019774055108428,115
R01,01,109,230,0.019737038761377335,116
R01,01,110,230,0.019688710570335388,117
R01,01,111,230,0.01971590332686901,117
R01,01,112,230,0.019722070544958115,118
R01,01,113,230,0.019801679998636246,118
R01,01,114,230,0.019779130816459656,119
R01,01,115,230,0.019758086651563644,119
R01,01,116,230,0.019619865342974663,120
R01,01,117,230,0.01957985758781433,120
R01,01,118,230,0.019505111500620842,120
R01,01,119,230,0.019480004906654358,121
R01,01,120,230,0.01948203705251217,122
R01,01,121,230,0.01952013000845909,122
R01,01,122,230,0.019459810107946396,123
R01,01,123,230,0.0194169282913208,123
R01,01,124,230,0.01942884363234043,124
R01,01,125,230,0.01952315866947174,124
R01,01,126,230,0.01953708752989769,124
R01,01,127,230,0.019553126767277718,125
R01,01,128,230,0.019536346197128296,125
R01,01,129,230,0.019557727500796318,125
R01,01,130,230,0.019574400037527084,125
R01,01,131,230,0.019567761570215225,125
R01,01,132,230,0.019625768065452576,126
R01,01,133,230,0.019627921283245087,126
R01,01,134,230,0.01967446506023407,126
R01,01,135,230,0.019586969166994095,126
R01,01,136,230,0.019492272287607193,127
R01,01,137,230,0.01950841024518013,127
R01,01,138,230,0.019518937915563583,127
R01,01,139,230,0.01950463093817234,128
R01,01,140,230,0.019388316199183464,128
R01,01,141,230,0.019416986033320427,128
R01,01,142,230,0.01946321688592434,128
R01,01,143,230,0.019464051350951195,129
R01,01,144,230,0.019400861114263535,129
R01,01,145,230,0.019332773983478546,129
R01,01,146,230,0.01933247223496437,130
R01,01,147,230,0.019335873425006866,130
R01,01,148,230,0.01935759000480175,131
R01,01,149,230,0.019375167787075043,131
R01,01,150,230,0.01943124644458294,132
R01,01,151,230,0.019390230998396873,132
R01,01,152,230,0.019418854266405106,132
R01,01,153,230,0.01943604275584221,133
R01,01,154,230,0.019540896639227867,133
R01,01,155,230,0.019566575065255165,133
R01,01,156,230,0.01961604319512844,134
R01,01,157,230,0.01959804818034172,134
R01,01,158,230,0.019634276628494263,135
R01,01,159,230,0.01960291713476181,135
R01,01,160,230,0.019608130678534508,135
R01,01,161,230,0.01960512064397335,135
R01,01,162,230,0.0196431465446949,135
R01,01,163,230,0.019589712843298912,136
R01,01,164,230,0.019530903548002243,136
R01,01,165,230,0.01957862265408039,136
R01,01,166,230,0.019570130854845047,136
R01,01,167,230,0.0195811465382576,137
R01,01,168,230,0.01960231363773346,138
R01,01,169,230,0.019482918083667755,138
R01,01,170,230,0.019473470747470856,139
R01,01,171,230,0.019550641998648643,139
R01,01,172,230,0.019552355632185936,139
R01,01,173,230,0.01955191232264042,140
R01,01,174,230,0.019434761255979538,140
R01,01,175,230,0.019355330616235733,140
R01,01,176,230,0.019305547699332237,141
R01,01,177,230,0.019209250807762146,141
R01,01,178,230,0.01920511946082115,142
R01,01,179,230,0.01930183172225952,143
R01,01,180,230,0.019385933876037598,143
R01,01,181,230,0.019451607018709183,144
R01,01,182,230,0.01947539858520031,144
R01,01,183,230,0.01937471143901348,145
R01,01,184,230,0.019316090270876884,146
R01,01,185,230,0.01931815966963768,146
R01,01,186,230,0.019321348518133163,147
R01,01,187,230,0.019289568066596985,148
R01,01,188,230,0.01928817108273506,148
R01,01,189,230,0.019254915416240692,150
R01,01,190,230,0.019242942333221436,150
R01,01,191,230,0.019277868792414665,151
R01,01,192,230,0.01932242140173912,151
R01,01,193,230,0.019323695451021194,152
R01,01,194,230,0.019293203949928284,153
R01,01,195,230,0.01929113082587719,153
R01,01,196,230,0.01928463578224182,155
R01,01,197,230,0.019309027120471,156
R01,01,198,230,0.019372060894966125,156
R01,01,199,230,0.019382352009415627,157
R01,01,200,230,0.01933574303984642,158
R01,01,201,230,0.0192787516862154,158
R01,01,202,230,0.0193447545170784,159
R01,01,203,230,0.019402630627155304,160
R01,01,204,230,0.019340038299560547,161
R01,01,205,230,0.019387193024158478,162
R01,01,206,230,0.01936924271285534,163
R01,01,207,230,0.019436869770288467,164
R01,01,208,230,0.01949656940996647,164
R01,01,209,230,0.01947559416294098,165
R01,01,210,230,0.01953728124499321,165
R01,01,211,230,0.01954999566078186,167
R01,01,212,230,0.019491350278258324,168
R01,01,213,230,0.01947864703834057,169
R01,01,214,230,0.019533339887857437,169
R01,01,215,230,0.019513148814439774,170
R01,01,216,230,0.019485723227262497,171
R01,01,217,230,0.019412191584706306,171
R01,01,218,230,0.019481061026453972,172
R01,01,219,230,0.01955423876643181,173
R01,01,220,230,0.019564704969525337,174
R01,01,221,230,0.019598128274083138,175
R01,01,222,230,0.019611498340964317,176
R01,02,8,256,0.018715182319283485,10
R01,02,9,256,0.018690738826990128,11
R01,02,10,256,0.018923576921224594,11
R01,02,11,256,0.019139081239700317,12
R01,02,12,256,0.019199645146727562,12
R01,02,13,256,0.01924307644367218,13
R01,02,14,256,0.019425172358751297,15
R01,02,15,256,0.01951529085636139,15
R01,02,16,256,0.019688112661242485,16
R01,02,17,256,0.019849175587296486,17
R01,02,18,256,0.019795186817646027,6
R01,02,19,256,0.01976657658815384,18
R01,02,20,256,0.01986423321068287,19
R01,02,21,256,0.019796526059508324,20
R01,02,22,256,0.01982487365603447,21
R01,02,23,256,0.01987036131322384,22
R01,02,24,256,0.01982797496020794,23
R01,02,25,256,0.019828110933303833,24
R01,02,26,256,0.019855309277772903,24
R01,02,27,256,0.019661616533994675,25
R01,02,28,256,0.01972789317369461,26
R01,02,29,256,0.019711492583155632,27
R01,02,30,256,0.019680799916386604,28
R01,02,31,256,0.019680580124258995,29
R01,02,32,256,0.01967276632785797,30
R01,02,33,256,0.019606206566095352,30
R01,02,34,256,0.01967017538845539,31
R01,02,35,256,0.01966124214231968,31
R01,02,36,256,0.019647616893053055,32
R01,02,37,256,0.019600315019488335,33
R01,02,38,256,0.019644327461719513,33
R01,02,39,256,0.019675642251968384,34
R01,02,40,256,0.019713908433914185,35
R01,02,41,256,0.01970888487994671,36
R01,02,42,256,0.019732197746634483,36
R01,02,43,256,0.019734246656298637,36
R01,02,44,256,0.01979205384850502,36
R01,02,45,256,0.019826434552669525,36
R01,02,46,256,0.01988832652568817,37
R01,02,47,256,0.019902026280760765,37
R01,02,48,256,0.0198766328394413,38
R01,02,49,256,0.019902948290109634,39
R01,02,50,256,0.019912198185920715,39
R01,02,51,256,0.019895633682608604,39
R01,02,52,256,0.019912419840693474,40
R01,02,53,256,0.019901148974895477,40
R01,02,54,256,0.019902631640434265,40
R01,02,55,256,0.019825395196676254,41
R01,02,56,256,0.01982782781124115,41
R01,02,57,256,0.01985667273402214,41
R01,02,58,256,0.0198197178542614,41
R01,02,59,256,0.019826103001832962,42
R01,02,60,256,0.019757656380534172,42
R01,02,61,256,0.01976889930665493,43
R01,02,62,256,0.019772043451666832,43
R01,02,63,256,0.01984218694269657,43
R01,02,64,256,0.019862553104758263,44
R01,02,65,256,0.019845589995384216,44
R01,02,66,256,0.019875435158610344,45
R01,02,67,256,0.019915711134672165,45
R01,02,68,256,0.01990126073360443,45
R01,02,69,256,0.019899733364582062,45
R01,02,70,256,0.01985767111182213,46
R01,02,71,256,0.019838858395814896,46
R01,02,72,256,0.019831692799925804,46
R01,02,73,256,0.01978810876607895,47
R01,02,74,256,0.019719671458005905,47
R01,02,75,256,0.0197165347635746,47
R01,02,76,256,0.019784245640039444,47
R01,02,77,256,0.019738923758268356,48
R01,02,78,256,0.019802439957857132,48
R01,02,79,256,0.019781991839408875,48
R01,02,80,256,0.01983381062746048,48
R01,02,81,256,0.01982032135128975,48
R01,02,82,256,0.01982654444873333,48
R01,02,83,256,0.019821099936962128,48
R01,02,84,256,0.01983049511909485,47
R01,02,85,256,0.019858388230204582,47
R01,02,86,256,0.019892772659659386,47
R01,02,87,256,0.019851189106702805,47
R01,02,88,256,0.019832853227853775,47
R01,02,89,256,0.01979970745742321,47
R01,02,90,256,0.019804343581199646,51
R01,02,91,256,0.019804714247584343,51
R01,02,92,256,0.0198364220559597,51
R01,02,93,256,0.019844673573970795,52
R01,02,94,256,0.01989026926457882,52
R01,02,95,256,0.019896578043699265,52
R01,02,96,256,0.0199323371052742,52
R01,02,97,256,0.01996772736310959,53
R01,02,98,256,0.02003021165728569,53
R01,02,99,256,0.02001670002937317,54
R01,02,100,256,0.020102117210626602,54
R01,02,101,256,0.020107854157686234,55
R01,02,102,256,0.020131699740886688,55
R01,02,103,256,0.020106349140405655,56
R01,02,104,256,0.020114902406930923,56
R01,02,105,256,0.020062312483787537,57
R01,02,106,256,0.02011418156325817,57
R01,02,107,256,0.020088184624910355,58
R01,02,108,256,0.020144237205386162,58
R01,02,109,256,0.020110443234443665,58
R01,02,110,256,0.02006540447473526,59
R01,02,111,256,0.020058704540133476,59
R01,02,112,256,0.020037271082401276,60
R01,02,113,256,0.020044464617967606,61
R01,02,114,256,0.02010851725935936,61
R01,02,115,256,0.020072370767593384,61
R01,02,116,256,0.020114826038479805,61
R01,02,117,256,0.02015831135213375,62
R01,02,118,256,0.020146295428276062,62
R01,02,119,256,0.020194677636027336,62
R01,02,120,256,0.020162206143140793,62
R01,02,121,256,0.020120033994317055,62
R01,02,122,256,0.020147372037172318,62
R01,02,123,256,0.020067289471626282,63
R01,02,124,256,0.02007225714623928,63
R01,02,125,256,0.020036082714796066,63
R01,02,126,256,0.020052265375852585,64
R01,02,127,256,0.019976673647761345,64
R01,02,128,256,0.01997777819633484,64
R01,02,129,256,0.01993808150291443,65
R01,02,130,256,0.0198818389326334,66
R01,02,131,256,0.019916195422410965,66
R01,02,132,256,0.019983896985650063,67
R01,02,133,256,0.019998852163553238,68
R01,02,134,256,0.0199270099401474,69
R01,02,135,256,0.019870419055223465,70
R01,02,136,256,0.019899681210517883,71
R01,02,137,256,0.02003195881843567,72
R01,02,138,256,0.02008182927966118,73
R01,02,139,256,0.020063811913132668,75
R01,02,140,256,0.01993562839925289,75
R01,02,141,256,0.020006559789180756,76
R01,02,142,256,0.019885700196027756,77
R01,02,143,256,0.01990177482366562,79
R01,02,144,256,0.019971057772636414,80
R01,02,145,256,0.020035255700349808,81
R01,02,146,256,0.0199337899684906,82
R01,02,147,256,0.019822433590888977,85
R01,02,148,256,0.01983753591775894,86
R01,02,149,256,0.019963696599006653,87
R01,02,150,256,0.020025882869958878,88
R01,02,151,256,0.020136479288339615,90
R01,02,152,256,0.020045941695570946,91
R01,02,153,256,0.020039964467287064,91
R01,02,154,256,0.01993350125849247,93
R01,02,155,256,0.01979110762476921,94
R01,02,156,256,0.019761379808187485,96
R01,02,157,256,0.019897405058145523,97
R01,02,158,256,0.019888151437044144,98
R01,02,159,256,0.019865356385707855,100
R01,02,160,256,0.01991291716694832,101
R01,02,161,256,0.01994422823190689,103
R01,02,162,256,0.019907262176275253,103
R01,02,163,256,0.019763872027397156,104
R01,02,164,256,0.019673911854624748,106
R01,02,165,256,0.019786760210990906,107
R01,02,166,256,0.019831258803606033,109
R01,02,167,256,0.019675159826874733,109
R01,02,168,256,0.019617421552538872,110
R01,02,169,256,0.019681185483932495,111
R01,02,170,256,0.019735246896743774,112
R01,02,171,256,0.019704248756170273,113
R01,02,172,256,0.019701773300766945,114
R01,02,173,256,0.01982428878545761,115
R01,02,174,256,0.019943181425333023,115
R01,02,175,256,0.019862491637468338,117
R01,02,176,256,0.01982649229466915,118
R01,02,177,256,0.019799016416072845,118
R01,02,178,256,0.019766710698604584,119
R01,02,179,256,0.019765151664614677,120
R01,02,180,256,0.019705593585968018,121
R01,02,181,256,0.019610442221164703,122
R01,02,182,256,0.019598811864852905,123
R01,02,183,256,0.019631970673799515,124
R01,02,184,256,0.019620578736066818,125
R01,02,185,256,0.01966463215649128,125
R01,02,186,256,0.019606847316026688,126
R01,02,187,256,0.019605031237006187,127
R01,02,188,256,0.019585896283388138,128
R01,02,189,256,0.019592653959989548,128
R01,02,190,256,0.01955224573612213,129
R01,02,191,256,0.019551027566194534,130
R01,02,192,256,0.019535668194293976,131
R01,02,193,256,0.0194881409406662,131
R01,02,194,256,0.019466929137706757,132
R01,02,195,256,0.019593283534049988,133
R01,02,196,256,0.01979665830731392,134
R01,02,197,256,0.019725698977708817,135
R01,02,198,256,0.01970268413424492,136
R01,02,199,256,0.01973787695169449,137
R01,02,200,256,0.01975170150399208,137
R01,02,201,256,0.019769400358200073,138
R01,02,202,256,0.019695241004228592,139
R01,02,203,256,0.01962227374315262,140
R01,02,204,256,0.01959715038537979,141
R01,02,205,256,0.0195623766630888,142
R01,02,206,256,0.019525274634361267,143
R01,02,207,256,0.019588029012084007,144
R01,02,208,256,0.019582387059926987,145
R01,02,209,256,0.019623104482889175,145
R01,02,210,256,0.019682224839925766,146
R01,02,211,256,0.019623756408691406,147
R01,02,212,256,0.01957542449235916,147
R01,02,213,256,0.019668204709887505,148
R01,02,214,256,0.019662637263536453,149
R01,02,215,256,0.019702579826116562,150
R01,02,216,256,0.019770530983805656,151
R01,02,217,256,0.01971576362848282,151
R01,02,218,256,0.01984381675720215,152
R01,02,219,256,0.019984718412160873,153
R01,02,220,256,0.019868697971105576,154
R01,02,221,256,0.019782498478889465,155
R01,02,222,256,0.01976705901324749,155
R01,02,223,256,0.019806955009698868,156
R01,02,224,256,0.019851354882121086,157
R01,02,225,256,0.01992807723581791,158
R01,02,226,256,0.020007619634270668,159
R01,02,227,256,0.01992735266685486,160
R01,02,228,256,0.019933681935071945,160
R01,02,229,256,0.019880147650837898,161
R01,02,230,256,0.019945163279771805,162
R01,02,231,256,0.019937381148338318,163
R01,02,232,256,0.01988515630364418,164
R01,02,233,256,0.019851643592119217,165
R01,02,234,256,0.019877485930919647,165
R01,02,235,256,0.02002822980284691,166
R01,02,236,256,0.02004989981651306,168
R01,02,237,256,0.01999516598880291,169
R01,02,238,256,0.01998482458293438,169
R01,02,239,256,0.020025363191962242,170
R01,02,240,256,0.02003553882241249,171
R01,02,241,256,0.019977614283561707,172
R01,02,242,256,0.019966449588537216,172
R01,02,243,256,0.020134437829256058,173
R01,02,244,256,0.0200888030230999,174
R01,02,245,256,0.02009761892259121,174
R01,02,246,256,0.02009536884725094,175
R01,02,247,256,0.019985824823379517,177
R01,02,248,256,0.01991879567503929,178
R01,03,8,409,0.018643463030457497,0
R01,03,9,409,0.01864609867334366,0
R01,03,10,409,0.018669094890356064,1
R01,03,11,409,0.01865173503756523,2
R01,03,12,409,0.018620450049638748,3
R01,03,13,409,0.018511120229959488,3
R01,03,14,409,0.01844482496380806,4
R01,03,15,409,0.018431028351187706,6
R01,03,16,409,0.018429681658744812,7
R01,03,17,409,0.018409796059131622,8
R01,03,18,409,0.018344705924391747,8
R01,03,19,409,0.018456904217600822,9
R01,03,20,409,0.018613550812005997,10
R01,03,21,409,0.01871820166707039,11
R01,03,22,409,0.018842516466975212,11
R01,03,23,409,0.018865015357732773,12
R01,03,24,409,0.01886633411049843,13
R01,03,25,409,0.01896367035806179,14
R01,03,26,409,0.018992533907294273,15
R01,03,27,409,0.01908569596707821,15
R01,03,28,409,0.019321337342262268,16
R01,03,29,409,0.019387301057577133,17
R01,03,30,409,0.019363049417734146,17
R01,03,31,409,0.019472582265734673,18
R01,03,32,409,0.01947009563446045,19
R01,03,33,409,0.019411999732255936,20
R01,03,34,409,0.019425006583333015,21
R01,03,35,409,0.019455868750810623,22
R01,03,36,409,0.019490346312522888,23
R01,03,37,409,0.019385263323783875,23
R01,03,38,409,0.019384130835533142,24
R01,03,39,409,0.01937703602015972,25
R01,03,40,409,0.019399182870984077,26
R01,03,41,409,0.019344735890626907,26
R01,03,42,409,0.01938864216208458,27
R01,03,43,409,0.019400443881750107,28
R01,03,44,409,0.019315792247653008,29
R01,03,45,409,0.019189981743693352,30
R01,03,46,409,0.01933099329471588,30
R01,03,47,409,0.019371336326003075,31
R01,03,48,409,0.019302673637866974,31
R01,03,49,409,0.019306261092424393,32
R01,03,50,409,0.019340818747878075,33
R01,03,51,409,0.019184812903404236,34
R01,03,52,409,0.019302163273096085,34
R01,03,53,409,0.019268259406089783,36
R01,03,54,409,0.019243404269218445,36
R01,03,55,409,0.01937652938067913,36
R01,03,56,409,0.01935901865363121,38
R01,03,57,409,0.019358444958925247,39
R01,03,58,409,0.019391879439353943,39
R01,03,59,409,0.019331607967615128,40
R01,03,60,409,0.01932625286281109,40
R01,03,61,409,0.01936805061995983,41
R01,03,62,409,0.01934155821800232,42
R01,03,63,409,0.019356263801455498,42
R01,03,64,409,0.019451269879937172,42
R01,03,65,409,0.01935483142733574,43
R01,03,66,409,0.019336756318807602,43
R01,03,67,409,0.019381990656256676,44
R01,03,68,409,0.019357716664671898,45
R01,03,69,409,0.019374238327145576,45
R01,03,70,409,0.019385315477848053,45
R01,03,71,409,0.019336974248290062,46
R01,03,72,409,0.019304564222693443,46
R01,03,73,409,0.019330566748976707,46
R01,03,74,409,0.019293922930955887,46
R01,03,75,409,0.019310636445879936,46
R01,03,76,409,0.019299376755952835,47
R01,03,77,409,0.019261633977293968,47
R01,03,78,409,0.01932239904999733,47
R01,03,79,409,0.019382361322641373,48
R01,03,80,409,0.019333910197019577,48
R01,03,81,409,0.019329026341438293,48
R01,03,82,409,0.019324999302625656,48
R01,03,83,409,0.019366346299648285,48
R01,03,84,409,0.019325904548168182,48
R01,03,85,409,0.01929543726146221,48
R01,03,86,409,0.01927497610449791,48
R01,03,87,409,0.019325224682688713,47
R01,03,88,409,0.019323252141475677,47
R01,03,89,409,0.019316725432872772,47
R01,03,90,409,0.019373226910829544,47
R01,03,91,409,0.019363168627023697,51
R01,03,92,409,0.019376028329133987,51
R01,03,93,409,0.019401203840970993,52
R01,03,94,409,0.019422754645347595,52
R01,03,95,409,0.019385403022170067,52
R01,03,96,409,0.01937083527445793,53
R01,03,97,409,0.019371135160326958,54
R01,03,98,409,0.0193879883736372,54
R01,03,99,409,0.019321884959936142,54
R01,03,100,409,0.019370384514331818,55
R01,03,101,409,0.01935635507106781,56
R01,03,102,409,0.019392602145671844,56
R01,03,103,409,0.01937674731016159,57
R01,03,104,409,0.01935363933444023,57
R01,03,105,409,0.0194216538220644,57
R01,03,106,409,0.019405802711844444,57
R01,03,107,409,0.01940353587269783,57
R01,03,108,409,0.019458863884210587,58
R01,03,109,409,0.019461113959550858,58
R01,03,110,409,0.01947692409157753,59
R01,03,111,409,0.019477562978863716,59
R01,03,112,409,0.019464686512947083,59
R01,03,113,409,0.019468745216727257,60
R01,03,114,409,0.01949833333492279,61
R01,03,115,409,0.019538454711437225,61
R01,03,116,409,0.01955365017056465,61
R01,03,117,409,0.01956748217344284,61
R01,03,118,409,0.019597535952925682,62
R01,03,119,409,0.01961052231490612,62
R01,03,120,409,0.019667036831378937,62
R01,03,121,409,0.019637741148471832,62
R01,03,122,409,0.0196947380900383,62
R01,03,123,409,0.019698042422533035,63
R01,03,124,409,0.0197393000125885,63
R01,03,125,409,0.019738946110010147,63
R01,03,126,409,0.01974845491349697,63
R01,03,127,409,0.01979108527302742,64
R01,03,128,409,0.019754376262426376,64
R01,03,129,409,0.01977900043129921,64
R01,03,130,409,0.019769182428717613,64
R01,03,131,409,0.019788488745689392,64
R01,03,132,409,0.019789088517427444,63
R01,03,133,409,0.019774040207266808,63
R01,03,134,409,0.01978049986064434,63
R01,03,135,409,0.019796956330537796,63
R01,03,136,409,0.01977377012372017,61
R01,03,137,409,0.019803494215011597,61
R01,03,138,409,0.019800348207354546,61
R01,03,139,409,0.01979718916118145,61
R01,03,140,409,0.019784225150942802,61
R01,03,141,409,0.019772572442889214,61
R01,03,142,409,0.01978527568280697,61
R01,03,143,409,0.019810978323221207,61
R01,03,144,409,0.019786929711699486,61
R01,03,145,409,0.01975766196846962,61
R01,03,146,409,0.019772838801145554,61
R01,03,147,409,0.019770903512835503,63
R01,03,148,409,0.019726082682609558,63
R01,03,149,409,0.019745413213968277,63
R01,03,150,409,0.019754484295845032,63
R01,03,151,409,0.01978851854801178,63
R01,03,152,409,0.019795075058937073,63
R01,03,153,409,0.019747303798794746,61
R01,03,154,409,0.01978961005806923,61
R01,03,155,409,0.01978202722966671,61
R01,03,156,409,0.019791144877672195,61
R01,03,157,409,0.019821126013994217,61
R01,03,158,409,0.019801437854766846,61
R01,03,159,409,0.019756853580474854,61
R01,03,160,409,0.01975299045443535,61
R01,03,161,409,0.01975546032190323,61
R01,03,162,409,0.019727053120732307,61
R01,03,163,409,0.01974954828619957,61
R01,03,164,409,0.019804541021585464,61
R01,03,165,409,0.019776802510023117,61
R01,03,166,409,0.019784551113843918,61
R01,03,167,409,0.019763773307204247,63
R01,03,168,409,0.019770890474319458,63
R01,03,169,409,0.01976250484585762,63
R01,03,170,409,0.019767556339502335,61
R01,03,171,409,0.019734099507331848,61
R01,03,172,409,0.019742608070373535,61
R01,03,173,409,0.01974783092737198,61
R01,03,174,409,0.01976954936981201,61
R01,03,175,409,0.01976386085152626,61
R01,03,176,409,0.01973695680499077,61
R01,03,177,409,0.01975317858159542,61
R01,03,178,409,0.019721999764442444,63
R01,03,179,409,0.019716525450348854,63
R01,03,180,409,0.019739245995879173,63
R01,03,181,409,0.019772762432694435,63
R01,03,182,409,0.01977551355957985,61
R01,03,183,409,0.019790947437286377,61
R01,03,184,409,0.019788971170783043,61
R01,03,185,409,0.019760888069868088,61
R01,03,186,409,0.019810929894447327,61
R01,03,187,409,0.01979309506714344,61
R01,03,188,409,0.019757499918341637,61
R01,03,189,409,0.019761716946959496,61
R01,03,190,409,0.01977270096540451,61
R01,03,191,409,0.019764147698879242,61
R01,03,192,409,0.01978842355310917,61
R01,03,193,409,0.01980329304933548,61
R01,03,194,409,0.019782766699790955,61
R01,03,195,409,0.019749384373426437,61
R01,03,196,409,0.01973773166537285,61
R01,03,197,409,0.019757844507694244,61
R01,03,198,409,0.01976265385746956,61
R01,03,199,409,0.01977766677737236,61
R01,03,200,409,0.01977851241827011,61
R01,03,201,409,0.019766315817832947,61
R01,03,202,409,0.019737889990210533,61
R01,03,203,409,0.0197526216506958,61
R01,03,204,409,0.01974748820066452,61
R01,03,205,409,0.019751854240894318,61
R01,03,206,409,0.019735736772418022,61
R01,03,207,409,0.019753476604819298,61
R01,03,208,409,0.01970449462532997,61
R01,03,209,409,0.019725199788808823,61
R01,03,210,409,0.019733425229787827,61
R01,03,211,409,0.01975608989596367,61
R01,03,212,409,0.019741438329219818,61
R01,03,213,409,0.019729867577552795,61
R01,03,214,409,0.019727308303117752,61
R01,03,215,409,0.01970386877655983,61
R01,03,216,409,0.019715821370482445,61
R01,03,217,409,0.019676748663187027,61
R01,03,218,409,0.01969360001385212,61
R01,03,219,409,0.01968606933951378,61
R01,03,220,409,0.019691236317157745,61
R01,03,221,409,0.019709331914782524,62
R01,03,222,409,0.019708197563886642,62
R01,03,223,409,0.019737299531698227,62
R01,03,224,409,0.019727397710084915,62
R01,03,225,409,0.01974942348897457,63
R01,03,226,409,0.019752314314246178,63
R01,03,227,409,0.019753165543079376,63
R01,03,228,409,0.019743407145142555,63
R01,03,229,409,0.01972462236881256,63
R01,03,230,409,0.01968233659863472,63
R01,03,231,409,0.01968926005065441,63
R01,03,232,409,0.019617773592472076,63
R01,03,233,409,0.01971002109348774,61
R01,03,234,409,0.01967921108007431,61
R01,03,235,409,0.01970341056585312,61
R01,03,236,409,0.019806280732154846,61
R01,03,237,409,0.019881149753928185,61
R01,03,238,409,0.02016826719045639,61
R01,03,239,409,0.020075723528862,61
R01,03,240,409,0.020066197961568832,61
R01,03,241,409,0.02003863826394081,62
R01,03,242,409,0.020059728994965553,63
R01,03,243,409,0.020068040117621422,63
R01,03,244,409,0.020037200301885605,63
R01,03,245,409,0.02002263441681862,62
R01,03,246,409,0.020040083676576614,62
R01,03,247,409,0.020050521939992905,62
R01,03,248,409,0.020041394978761673,63
R01,03,249,409,0.020013682544231415,63
