scene,video,frame,video_length,mse,phase,label,phase_error,negative_psnr,negative_psnr_normalized,phase_error_normalized,negative_psnr_with_phase
R01,01,49,230,0.019492607563734055,48,1,1.054427645788337,-17.101300605851755,0.8546585250079288,0.09861376673040152,0.4766361458691652
R01,01,50,230,0.019466543570160866,51,1,1.054427645788337,-17.107111538556655,0.8542121607696995,0.09861376673040152,0.47641296375005054
R01,01,51,230,0.019520219415426254,52,1,0.8,-17.095153049903665,0.8551307468124297,0.0704588910133843,0.462794818912907
R01,01,52,230,0.01948448084294796,52,1,0.8,-17.103111613389153,0.8545194132610011,0.0704588910133843,0.4624891521371927
R01,01,53,230,0.01953348144888878,53,1,0.8544276457883371,-17.092203455859813,0.8553573185807379,0.07648183556405352,0.46591957707239573
R01,01,54,230,0.01958681084215641,56,1,1.2,-17.080362708150666,0.8562668604046868,0.11472275334608029,0.48549480687538354
R01,01,55,230,0.01957041770219803,56,1,0.5088552915766741,-17.083999048568813,0.8559875365158867,0.03824091778202676,0.4471142271489567
R01,01,56,230,0.019379718229174614,57,1,0.654427645788337,-17.12652541650797,0.8527208922792715,0.054349904397705526,0.4535353983384885
R01,01,57,230,0.01939726434648037,58,1,0.7632829373650111,-17.12259515585403,0.8530227935216246,0.06639579349904398,0.4597092935103343
R01,01,58,230,0.01953100971877575,61,1,1.2,-17.092753038725576,0.8553151026147859,0.11472275334608029,0.4850189279804331
R01,01,59,230,0.01950124464929104,61,1,0.5088552915766741,-17.099376693006224,0.8548063095264091,0.03824091778202676,0.44652361365421794
R01,01,60,230,0.01948515884578228,62,1,0.8544276457883371,-17.10296049426563,0.8545310214099642,0.07648183556405352,0.46550642848700885
R01,01,61,230,0.019619949162006378,63,1,1.363282937365011,-17.073021222714985,0.8568307933773068,0.13279158699808796,0.49481119018769737
R01,01,62,230,0.019745439291000366,67,1,1.363282937365011,-17.045331997580185,0.8589577290195028,0.13279158699808796,0.4958746580087954
R01,01,63,230,0.019591450691223145,68,1,0.7632829373650111,-17.0793340454295,0.8563458766788798,0.06639579349904398,0.46137083508896193
R01,01,64,230,0.019629042595624924,69,1,0.1632829373650111,-17.071008825485965,0.8569853747847612,0.0,0.4284926873923806
R01,01,65,230,0.019551528617739677,70,1,0.3632829373650111,-17.088192820381106,0.8556653937798809,0.022131931166347995,0.4388986624731145
R01,01,66,230,0.0195050947368145,71,1,0.5632829373650111,-17.098519359660912,0.8548721652100012,0.04426386233269599,0.4495680137713486
R01,01,67,230,0.019507016986608505,73,1,0.5632829373650111,-17.098091378481648,0.8549050403959241,0.04426386233269599,0.44958445136431
R01,01,68,230,0.01948341354727745,74,1,0.5632829373650111,-17.10334951211457,0.8545011391751118,0.04426386233269599,0.4493825007539039
R01,01,69,230,0.019493795931339264,75,1,0.7632829373650111,-17.101035846116407,0.854678862410474,0.06639579349904398,0.460537327954759
R01,01,70,230,0.019592618569731712,77,1,0.9632829373650111,-17.079075163081892,0.8563657626124725,0.08852772466539198,0.47244674363893224
R01,01,71,230,0.0196238923817873,79,1,0.7632829373650111,-17.07214846483493,0.8568978338897465,0.06639579349904398,0.46164681369439525
R01,01,72,230,0.019597698003053665,80,1,0.3632829373650111,-17.07794939015216,0.8564522383645967,0.022131931166347995,0.4392920847654724
R01,01,73,230,0.01973966509103775,81,1,0.3632829373650111,-17.046602199717572,0.8588601590013586,0.022131931166347995,0.4404960450838533
R01,01,74,230,0.01970420405268669,82,1,0.7632829373650111,-17.054411036812866,0.8582603266166955,0.06639579349904398,0.46232806005786975
R01,01,75,230,0.019593771547079086,84,1,0.9632829373650111,-17.078819598995295,0.8563853936553061,0.08852772466539198,0.472456559160349
R01,01,76,230,0.019870370626449585,86,1,0.7632829373650111,-17.017940322600513,0.8610618084774899,0.06639579349904398,0.46372880098826696
R01,01,77,230,0.020513933151960373,87,1,0.5632829373650111,-16.87951064037761,0.8716952235920109,0.04426386233269599,0.45797954296235344
R01,01,78,230,0.02004832960665226,88,1,0.5632829373650111,-16.979218062275407,0.864036241861989,0.04426386233269599,0.4541500520973425
R01,01,79,230,0.01969321444630623,90,1,0.654427645788337,-17.056833898875887,0.8580742155336704,0.054349904397705526,0.4562120599656879
R01,01,80,230,0.019563693553209305,91,1,0.6,-17.085491486105457,0.8558728955833583,0.0483269598470363,0.4520999277151973
R01,01,81,230,0.01962452195584774,91,1,0.6,-17.07200913663784,0.8569085363238853,0.0483269598470363,0.4526177480854608
R01,01,82,230,0.019765539094805717,92,1,0.8544276457883371,-17.040913360032018,0.8592971447180422,0.07648183556405352,0.46788949014104786
R01,01,83,230,0.01957114413380623,94,1,0.9632829373650111,-17.083837846396925,0.8559999191897723,0.08852772466539198,0.4722638219275821
R01,01,84,230,0.01968216523528099,96,1,0.7632829373650111,-17.059271265343156,0.8578869903012165,0.06639579349904398,0.46214139190013026
R01,01,85,230,0.019496142864227295,97,1,0.5632829373650111,-17.100513013798437,0.8547190235448708,0.04426386233269599,0.4494914429387834
R01,01,86,230,0.019516417756676674,98,1,0.5632829373650111,-17.095998942143286,0.8550657699723359,0.04426386233269599,0.4496648161525159
R01,01,87,230,0.019584450870752335,100,1,0.5632829373650111,-17.080886011467772,0.8562266630906987,0.04426386233269599,0.45024526271169735
R01,01,88,230,0.019608397036790848,101,1,0.3632829373650111,-17.07557907940105,0.8566343127417263,0.022131931166347995,0.43938312195403717
R01,01,89,230,0.01980057917535305,102,1,0.1632829373650111,-17.033221062545735,0.8598880251639305,0.0,0.42994401258196524
R01,01,90,230,0.019683565944433212,103,1,0.1632829373650111,-17.05896220452422,0.8579107306719997,0.0,0.42895536533599987
R01,01,91,230,0.019627869129180908,104,1,0.1632829373650111,-17.071268463842163,0.8569654307787015,0.0,0.42848271538935073
R01,01,92,230,0.01968219503760338,105,1,0.1632829373650111,-17.059264689352048,0.8578874954330793,0.0,0.42894374771653965
R01,01,93,230,0.01970679871737957,106,1,0.1632829373650111,-17.053839192159884,0.8583042526120349,0.0,0.42915212630601746
R01,01,94,230,0.01968257687985897,107,1,0.1632829373650111,-17.059180435347013,0.8578939673673943,0.0,0.42894698368369716
R01,01,95,230,0.019568558782339096,108,1,0.1632829373650111,-17.08441158804233,0.8559558474777947,0.0,0.42797792373889737
R01,01,96,230,0.019585996866226196,109,1,0.1632829373650111,-17.08054319317363,0.8562529965270828,0.0,0.4281264982635414
R01,01,97,230,0.019633904099464417,110,1,0.1632829373650111,-17.069933346195818,0.8570679872530959,0.0,0.4285339936265479
R01,01,98,230,0.019549574702978134,111,1,0.25442764578833704,-17.088626861534777,0.8556320530996911,0.010086042065009541,0.43285904758235033
R01,01,99,230,0.01953304558992386,112,1,0.4,-17.09230036293485,0.8553498747064197,0.02619502868068831,0.440772451693554
R01,01,100,230,0.019576385617256165,112,1,0.4,-17.082674888035378,0.8560892513244753,0.02619502868068831,0.44114214000258184
R01,01,101,230,0.01960759237408638,113,1,0.345572354211663,-17.075757302915306,0.856620622580918,0.020172084130019082,0.4383963533554685
R01,01,102,230,0.01973806880414486,114,1,0.4,-17.046953414704397,0.8588331805767218,0.02619502868068831,0.44251410462870505
R01,01,103,230,0.019766153767704964,114,1,0.4911447084233259,-17.04077830431899,0.8593075189631979,0.03628107074569784,0.4477942948544479
R01,01,104,230,0.01974976435303688,115,1,0.691144708423326,-17.044380818494854,0.8590307934223113,0.05841300191204585,0.4587218976671785
R01,01,105,230,0.019739840179681778,115,1,0.8367170626349889,-17.046563678448663,0.8588631179956759,0.07452198852772461,0.4666925532617003
R01,01,106,230,0.019791625440120697,115,1,1.0367170626349889,-17.035185367341533,0.8597371379555676,0.0966539196940726,0.4781955288248201
R01,01,107,230,0.019805923104286194,115,1,0.8367170626349889,-17.03204911413936,0.8599780478649701,0.07452198852772461,0.46725001819634737
R01,01,108,230,0.019774055108428,115,1,0.6,-17.03904259840399,0.8594408464491428,0.0483269598470363,0.4538839031480895
R01,01,109,230,0.019737038761377335,116,1,0.345572354211663,-17.047180059756304,0.8588157709368102,0.020172084130019082,0.4394939275334146
R01,01,110,230,0.019688710570335388,117,1,0.4,-17.05782725229323,0.8579979115281101,0.02619502868068831,0.44209647010439923
R01,01,111,230,0.01971590332686901,117,1,0.4911447084233259,-17.05183319991358,0.8584583420235609,0.03628107074569784,0.44736970638462936
R01,01,112,230,0.019722070544958115,118,1,0.4911447084233259,-17.050474920801513,0.858562677635751,0.03628107074569784,0.44742187419072443
R01,01,113,230,0.019801679998636246,118,1,0.4911447084233259,-17.032979621028236,0.8599065713878343,0.03628107074569784,0.4480938210667661
R01,01,114,230,0.019779130816459656,119,1,0.4911447084233259,-17.037927971629713,0.8595264660142413,0.03628107074569784,0.4479037683799696
R01,01,115,230,0.019758086651563644,119,1,0.4911447084233259,-17.042551142474277,0.859171339180558,0.03628107074569784,0.4477262049631279
R01,01,116,230,0.019619865342974663,120,1,0.691144708423326,-17.073039776392374,0.856829368184744,0.05841300191204585,0.4576211850483949
R01,01,117,230,0.01957985758781433,120,1,0.636717062634989,-17.08190471319976,0.8561484119655054,0.05239005736137662,0.454269234663441
R01,01,118,230,0.019505111500620842,120,1,0.6,-17.0985156270846,0.854872451926208,0.0483269598470363,0.4515997058866221
R01,01,119,230,0.019480004906654358,121,1,0.345572354211663,-17.104109380666102,0.8544427702067579,0.020172084130019082,0.43730742716838844
R01,01,120,230,0.01948203705251217,122,1,0.4,-17.103656350132336,0.8544775695478221,0.02619502868068831,0.4403362991142552
R01,01,121,230,0.01952013000845909,122,1,0.4911447084233259,-17.095172941607018,0.8551292188399914,0.03628107074569784,0.4457051447928446
R01,01,122,230,0.019459810107946396,123,1,0.4911447084233259,-17.108614019645533,0.8540967483461268,0.03628107074569784,0.44518890954591234
R01,01,123,230,0.0194169282913208,123,1,0.4911447084233259,-17.11819473276809,0.8533608100842645,0.03628107074569784,0.44482094041498116
R01,01,124,230,0.01942884363234043,124,1,0.691144708423326,-17.115530470089883,0.8535654642493001,0.05841300191204585,0.45598923308067296
R01,01,125,230,0.01952315866947174,124,1,0.636717062634989,-17.094499160881817,0.8551809750098545,0.05239005736137662,0.4537855161856155
R01,01,126,230,0.01953708752989769,124,1,0.691144708423326,-17.09140177770214,0.8554188991355866,0.05841300191204585,0.4569159505238162
R01,01,127,230,0.019553126767277718,125,1,0.691144708423326,-17.08783784089379,0.8556926613729662,0.05841300191204585,0.457052831642506
R01,01,128,230,0.019536346197128296,125,1,0.8367170626349889,-17.091566573421545,0.85540624042493,0.07452198852772461,0.4649641144763273
R01,01,129,230,0.019557727500796318,125,1,1.0367170626349889,-17.08681609221228,0.855771146548246,0.0966539196940726,0.4762125331211593
R01,01,130,230,0.019574400037527084,125,1,0.8367170626349889,-17.083115403496834,0.8560554133231825,0.07452198852772461,0.46528870092545355
R01,01,131,230,0.019567761570215225,125,1,0.691144708423326,-17.084588520785744,0.8559422564669806,0.05841300191204585,0.4571776291895132
R01,01,132,230,0.019625768065452576,126,1,0.691144708423326,-17.071733378917262,0.8569297185318253,0.05841300191204585,0.45767136022193555
R01,01,133,230,0.019627921283245087,126,1,0.8367170626349889,-17.071256924030052,0.8569663172042898,0.07452198852772461,0.46574415286600723
R01,01,134,230,0.01967446506023407,126,1,0.8367170626349889,-17.06097067078012,0.8577564512205156,0.07452198852772461,0.4661392198741201
R01,01,135,230,0.019586969166994095,126,1,0.691144708423326,-17.080327603239503,0.8562695569729875,0.05841300191204585,0.4573412794425167
R01,01,136,230,0.019492272287607193,127,1,0.691144708423326,-17.101375305875134,0.8546527869585098,0.05841300191204585,0.4565328944352778
R01,01,137,230,0.01950841024518013,127,1,0.636717062634989,-17.097781201429793,0.8549288665096477,0.05239005736137662,0.45365946193551215
R01,01,138,230,0.019518937915563583,127,1,0.691144708423326,-17.09543817302474,0.8551088452053723,0.05841300191204585,0.4567609235587091
R01,01,139,230,0.01950463093817234,128,1,0.691144708423326,-17.09862262887777,0.8548642326305589,0.05841300191204585,0.4566386172713024
R01,01,140,230,0.019388316199183464,128,1,0.8367170626349889,-17.124599060918012,0.8528688644360899,0.07452198852772461,0.46369542648190726
R01,01,141,230,0.019416986033320427,128,1,0.8367170626349889,-17.118181817751793,0.853361802145557,0.07452198852772461,0.4639418953366408
R01,01,142,230,0.01946321688592434,128,1,0.691144708423326,-17.1078537782178,0.8541551459568018,0.05841300191204585,0.45628407393442383
R01,01,143,230,0.019464051350951195,129,1,0.691144708423326,-17.107667583001454,0.8541694484603976,0.05841300191204585,0.45629122518622167
R01,01,144,230,0.019400861114263535,129,1,0.636717062634989,-17.121789933237295,0.8530846463425358,0.05239005736137662,0.4527373518519562
R01,01,145,230,0.019332773983478546,129,1,0.691144708423326,-17.137058262982542,0.8519118163130254,0.05841300191204585,0.4551624091125356
R01,01,146,230,0.01933247223496437,130,1,0.4911447084233259,-17.13712604877337,0.8519066093773365,0.03628107074569784,0.4440938400615172
R01,01,147,230,0.019335873425006866,130,1,0.4911447084233259,-17.136362055359143,0.851965295195203,0.03628107074569784,0.44412318297045045
R01,01,148,230,0.01935759000480175,131,1,0.4911447084233259,-17.13148712769694,0.8523397606180306,0.03628107074569784,0.44431041568186425
R01,01,149,230,0.019375167787075043,131,1,0.4911447084233259,-17.12754527857249,0.8526425520236453,0.03628107074569784,0.44446181138467156
R01,01,150,230,0.01943124644458294,132,1,0.691144708423326,-17.114993400774175,0.8536067189924123,0.05841300191204585,0.456009860452229
R01,01,151,230,0.019390230998396873,132,1,0.636717062634989,-17.1241701708264,0.8529018094397147,0.05239005736137662,0.45264593340054565
R01,01,152,230,0.019418854266405106,132,1,0.691144708423326,-17.11776397520535,0.853393898536862,0.05841300191204585,0.4559034502244539
R01,01,153,230,0.01943604275584221,133,1,0.691144708423326,-17.113921542372516,0.8536890533237912,0.05841300191204585,0.4560510276179185
R01,01,154,230,0.019540896639227867,133,1,0.636717062634989,-17.090555124424863,0.8554839344344529,0.05239005736137662,0.45393699589791475
R01,01,155,230,0.019566575065255165,133,1,0.691144708423326,-17.084851866277894,0.8559220276989042,0.05841300191204585,0.457167514805475
R01,01,156,230,0.01961604319512844,134,1,0.4911447084233259,-17.073885908308636,0.8567643729339944,0.03628107074569784,0.44652272183984615
R01,01,157,230,0.01959804818034172,134,1,0.4911447084233259,-17.077871789861973,0.8564581991967342,0.03628107074569784,0.446369634971216
R01,01,158,230,0.019634276628494263,135,1,0.691144708423326,-17.069850944974768,0.8570743168666245,0.05841300191204585,0.45774365938933514
R01,01,159,230,0.01960291713476181,135,1,0.8367170626349889,-17.076792959261166,0.8565410690945221,0.07452198852772461,0.46553152881112336
R01,01,160,230,0.019608130678534508,135,1,1.0367170626349889,-17.0756380738749,0.856629781107182,0.0966539196940726,0.4766418504006273
R01,01,161,230,0.01960512064397335,135,1,0.8367170626349889,-17.07630480838873,0.8565785661889441,0.07452198852772461,0.4655502773583344
R01,01,162,230,0.0196431465446949,135,1,0.691144708423326,-17.067889433543954,0.8572249895038855,0.05841300191204585,0.4578189957079657
R01,01,163,230,0.019589712843298912,136,1,0.691144708423326,-17.07971930084118,0.8563162834539897,0.05841300191204585,0.4573646426830178
R01,01,164,230,0.019530903548002243,136,1,0.8367170626349889,-17.09277664708329,0.8553132891491785,0.07452198852772461,0.46491763883845155
R01,01,165,230,0.01957862265408039,136,1,0.8367170626349889,-17.082178638491563,0.8561273705147749,0.07452198852772461,0.4653246795212498
R01,01,166,230,0.019570130854845047,136,1,0.6,-17.084062704407653,0.8559826468206423,0.0483269598470363,0.4521548033338393
R01,01,167,230,0.0195811465382576,137,1,0.345572354211663,-17.081618824685073,0.8561703723659362,0.020172084130019082,0.4381712282479776
R01,01,168,230,0.01960231363773346,138,1,0.4,-17.076926663577716,0.856530798656292,0.02619502868068831,0.4413629136684902
R01,01,169,230,0.019482918083667755,138,1,0.4911447084233259,-17.103459954695474,0.8544926555768675,0.03628107074569784,0.4453868631612827
R01,01,170,230,0.019473470747470856,139,1,0.691144708423326,-17.105566374814245,0.854330851842518,0.05841300191204585,0.4563719268772819
R01,01,171,230,0.019550641998648643,139,1,0.636717062634989,-17.088389767902324,0.8556502653427188,0.05239005736137662,0.4540201613520477
R01,01,172,230,0.019552355632185936,139,1,0.691144708423326,-17.08800912107992,0.8556795045608521,0.05841300191204585,0.457046253236449
R01,01,173,230,0.01955191232264042,140,1,0.691144708423326,-17.088107589558923,0.8556719407479753,0.05841300191204585,0.4570424713300105
R01,01,174,230,0.019434761255979538,140,1,0.636717062634989,-17.11420790039019,0.8536670568586949,0.05239005736137662,0.45302855711003576
R01,01,175,230,0.019355330616235733,140,1,0.691144708423326,-17.13199405921855,0.852300820896308,0.05841300191204585,0.4553569114041769
R01,01,176,230,0.019305547699332237,141,1,0.4911447084233259,-17.14317872909468,0.8514416754023505,0.03628107074569784,0.4438613730740242
R01,01,177,230,0.019209250807762146,141,1,0.4,-17.16489573003985,0.849773493532796,0.02619502868068831,0.43798426110674216
R01,01,178,230,0.01920511946082115,142,1,0.345572354211663,-17.165829870661536,0.8497017379320735,0.020172084130019082,0.43493691103104626
R01,01,179,230,0.01930183172225952,143,1,0.4,-17.14401474975535,0.8513774568432491,0.02619502868068831,0.4387862427619687
R01,01,180,230,0.019385933876037598,143,1,0.4911447084233259,-17.125132729419995,0.8528278709249872,0.03628107074569784,0.44455447083534255
R01,01,181,230,0.019451607018709183,144,1,0.4911447084233259,-17.11044513077236,0.8539560923508251,0.03628107074569784,0.4451185815482615
R01,01,182,230,0.01947539858520031,144,1,0.4,-17.105136452558256,0.8543638761313952,0.02619502868068831,0.44027945240604177
R01,01,183,230,0.01937471143901348,145,1,0.345572354211663,-17.127647570217746,0.8526346945359354,0.020172084130019082,0.43640338933297723
R01,01,184,230,0.019316090270876884,146,0,0.4,-17.14080773656238,0.851623802150202,0.02619502868068831,0.43890941541544515
R01,01,185,230,0.01931815966963768,146,0,0.4,-17.14034248696394,0.8516595400933411,0.02619502868068831,0.4389272843870147
R01,01,186,230,0.019321348518133163,147,0,0.345572354211663,-17.1396256562519,0.8517146031289962,0.020172084130019082,0.4359433436295076
R01,01,187,230,0.019289568066596985,148,0,0.3088552915766741,-17.14677497000682,0.8511654317394557,0.016108986615678767,0.4336372091775672
R01,01,188,230,0.01928817108273506,148,0,0.6,-17.14708950496723,0.8511412708749043,0.0483269598470363,0.4497341153609703
R01,01,189,230,0.019254915416240692,150,0,0.6,-17.154583848231567,0.8505655961954517,0.0483269598470363,0.449446278021244
R01,01,190,230,0.019242942333221436,150,0,0.4,-17.157285216233976,0.850358091801268,0.02619502868068831,0.43827656024097816
R01,01,191,230,0.019277868792414665,151,0,0.4911447084233259,-17.149409799173235,0.850963038496674,0.03628107074569784,0.4436220546211859
R01,01,192,230,0.01932242140173912,151,0,0.4,-17.139384506161797,0.8517331269670331,0.02619502868068831,0.4389640778238607
R01,01,193,230,0.019323695451021194,152,0,0.345572354211663,-17.139098157820417,0.851755122688849,0.020172084130019082,0.435963603409434
R01,01,194,230,0.019293203949928284,153,0,0.3088552915766741,-17.145956447132605,0.8512283062137916,0.016108986615678767,0.4336686464147352
R01,01,195,230,0.01929113082587719,153,0,0.8,-17.146423137224215,0.8511924576198034,0.0704588910133843,0.4608256743165939
R01,01,196,230,0.01928463578224182,155,0,0.45442764578833705,-17.14788558989087,0.8510801199618665,0.032217973231357534,0.441649046596612
R01,01,197,230,0.019309027120471,156,0,0.6,-17.142396074663328,0.8515017946580342,0.0483269598470363,0.44991437725253525
R01,01,198,230,0.019372060894966125,156,0,0.4,-17.128241744434728,0.8525890533049649,0.02619502868068831,0.43939204099282664
R01,01,199,230,0.019382352009415627,157,0,0.345572354211663,-17.125935233259273,0.8527662269457698,0.020172084130019082,0.4364691555378944
R01,01,200,230,0.01933574303984642,158,0,0.4,-17.136391340690803,0.8519630456553406,0.02619502868068831,0.4390790371680145
R01,01,201,230,0.0192787516862154,158,0,0.4,-17.149210904196927,0.8509783165267417,0.02619502868068831,0.43858667260371503
R01,01,202,230,0.0193447545170784,159,0,0.25442764578833704,-17.134367770595468,0.8521184853016036,0.010086042065009541,0.43110226368330656
R01,01,203,230,0.019402630627155304,160,0,0.1632829373650111,-17.121393840179376,0.853115072056452,0.0,0.426557536028226
R01,01,204,230,0.019340038299560547,161,0,0.1632829373650111,-17.135426702079638,0.8520371439457022,0.0,0.4260185719728511
R01,01,205,230,0.019387193024158478,162,0,0.1632829373650111,-17.124850657209315,0.8528495381777056,0.0,0.4264247690888528
R01,01,206,230,0.01936924271285534,163,0,0.25442764578833704,-17.12887358736612,0.8525405185682757,0.010086042065009541,0.4313132803166426
R01,01,207,230,0.019436869770288467,164,0,0.4,-17.11373675158264,0.8537032479469858,0.02619502868068831,0.4399491383138371
R01,01,208,230,0.01949656940996647,164,0,0.4911447084233259,-17.100417997858276,0.854726322152496,0.03628107074569784,0.44550369644909693
R01,01,209,230,0.01947559416294098,165,0,0.4,-17.105092839634647,0.8543672262389274,0.02619502868068831,0.44028112745980785
R01,01,210,230,0.01953728124499321,165,0,0.8,-17.091358716534582,0.8554222068602204,0.0704588910133843,0.46294054893680237
R01,01,211,230,0.01954999566078186,167,0,0.3632829373650111,-17.088533346619098,0.8556392364067814,0.022131931166347995,0.4388855837865647
R01,01,212,230,0.019491350278258324,168,0,0.45442764578833705,-17.10158073756475,0.8546370068136863,0.032217973231357534,0.4434274900225219
R01,01,213,230,0.01947864703834057,169,0,0.4,-17.10441211943484,0.8544195154614781,0.02619502868068831,0.4403072720710832
R01,01,214,230,0.019533339887857437,169,0,0.4,-17.09223492971546,0.8553549009303687,0.02619502868068831,0.4407749648055285
R01,01,215,230,0.019513148814439774,170,0,0.345572354211663,-17.096726433480338,0.8550098880454624,0.020172084130019082,0.4375909860877407
R01,01,216,230,0.019485723227262497,171,0,0.4,-17.102834704060466,0.8545406839292113,0.02619502868068831,0.44036785630494985
R01,01,217,230,0.019412191584706306,171,0,0.4,-17.119254311538786,0.8532794190073334,0.02619502868068831,0.43973722384401087
R01,01,218,230,0.019481061026453972,172,0,0.25442764578833704,-17.103873931768426,0.8544608561102075,0.010086042065009541,0.4322734490876085
R01,01,219,230,0.01955423876643181,173,0,0.1632829373650111,-17.08759086179405,0.8557116329638126,0.0,0.4278558164819063
R01,01,220,230,0.019564704969525337,174,0,0.1632829373650111,-17.085266967575876,0.8558901418753935,0.0,0.42794507093769674
R01,02,10,256,0.018923576921224594,11,0,0.4911447084233259,-17.229967701368693,0.8447750186945339,0.03628107074569784,0.44052804472011586
R01,02,11,256,0.019139081239700317,12,0,0.4911447084233259,-17.1807891410909,0.8485526481578899,0.03628107074569784,0.4424168594517939
R01,02,12,256,0.019199645146727562,12,0,0.6,-17.16706797975735,0.8496066331267931,0.0483269598470363,0.4489667964869147
