scene,video,frame,video_length,mse,phase
R04,01,277,411,0.0062820459716022015,124
R04,01,278,411,0.006156448274850845,127
R04,01,279,411,0.005906644742935896,128
R04,01,280,411,0.006218792404979467,127
R04,01,281,411,0.006634156219661236,127
R04,01,282,411,0.006331603042781353,175
R04,01,283,411,0.0062705050222575665,127
R04,01,284,411,0.006247281096875668,127
R04,01,285,411,0.006725476589053869,127
R04,01,286,411,0.006740780547261238,127
R04,01,287,411,0.007159333676099777,175
R04,01,288,411,0.0073354290798306465,129
R04,01,289,411,0.008257952518761158,129
R04,01,290,411,0.007849588990211487,128
R04,01,291,411,0.007109642960131168,129
R04,01,292,411,0.006665462628006935,132
R04,01,293,411,0.006139080505818129,133
R04,01,294,411,0.005876061972230673,131
R04,01,295,411,0.005744071677327156,132
R04,01,296,411,0.005844595842063427,133
R04,01,297,411,0.005698816385120153,133
R04,01,298,411,0.005597904324531555,133
R04,01,299,411,0.005507943220436573,134
R04,01,300,411,0.005454470403492451,134
R04,01,301,411,0.005486927926540375,134
R04,01,302,411,0.005540038459002972,134
R04,01,303,411,0.005581098608672619,135
R04,01,304,411,0.005579722113907337,135
R04,01,305,411,0.005591384135186672,134
R04,01,306,411,0.005707067903131247,134
R04,01,307,411,0.005784947425127029,135
R04,01,308,411,0.005817032419145107,135
R04,01,309,411,0.005770769901573658,135
R04,01,310,411,0.005722109228372574,135
R04,01,311,411,0.0057421340607106686,144
R04,01,312,411,0.0057172938250005245,143
R04,01,313,411,0.005748658441007137,144
R04,01,314,411,0.005755282007157803,144
R04,01,315,411,0.005783334374427795,143
R04,01,316,411,0.005727951880544424,144
R04,01,317,411,0.005764387547969818,145
R04,01,318,411,0.005772821605205536,150
R04,01,319,411,0.005754890851676464,146
R04,01,320,411,0.005770209711045027,45
R04,01,321,411,0.005830107256770134,45
R04,01,322,411,0.0058397697284817696,47
R04,01,323,411,0.005987656768411398,47
R04,01,324,411,0.005994211882352829,47
R04,01,325,411,0.005926094017922878,102
R04,01,326,411,0.005941422190517187,148
R04,01,327,411,0.0061076185666024685,149
R04,01,328,411,0.00609172135591507,133
R04,01,329,411,0.006073912605643272,101
R04,01,330,411,0.006036919541656971,133
R04,01,331,411,0.006012719124555588,66
R04,01,332,411,0.006128385197371244,132
R04,01,333,411,0.0062362137250602245,153
R04,01,334,411,0.006314660422503948,134
R04,01,335,411,0.0057323588989675045,133
R04,01,336,411,0.005647686775773764,162
R04,01,337,411,0.005835522897541523,155
R04,01,338,411,0.006690187379717827,155
R04,01,339,411,0.0067624300718307495,108
R04,01,340,411,0.006989501416683197,157
R04,01,341,411,0.0075748092494904995,157
R04,01,342,411,0.008236510679125786,157
R04,01,343,411,0.008393081836402416,158
R04,01,344,411,0.009331576526165009,159
R04,01,345,411,0.008608627133071423,159
R04,01,346,411,0.008552785962820053,159
R04,01,347,411,0.008898964151740074,160
R04,01,348,411,0.008928876370191574,161
R04,01,349,411,0.008994538336992264,162
R04,01,350,411,0.009184499271214008,162
R04,01,351,411,0.009038941003382206,162
R04,01,352,411,0.008994762785732746,163
R04,01,353,411,0.009011322632431984,163
R04,01,354,411,0.008752148598432541,61
R04,01,355,411,0.008052729070186615,164
R04,01,356,411,0.008230194449424744,164
R04,01,357,411,0.008578870445489883,118
R04,01,358,411,0.008686362765729427,166
R04,01,359,411,0.008487536571919918,169
R04,01,360,411,0.008251577615737915,169
R04,01,361,411,0.008296612650156021,168
R04,01,362,411,0.00832389760762453,168
R04,01,363,411,0.008321007713675499,171
R04,01,364,411,0.008365585468709469,171
R04,01,365,411,0.00839872658252716,171
R04,01,366,411,0.008383313193917274,173
R04,01,367,411,0.008409213274717331,123
R04,01,368,411,0.008473506197333336,123
R04,01,369,411,0.00859383400529623,172
R04,01,370,411,0.008655470795929432,179
R04,01,371,411,0.008807338774204254,172
R04,01,372,411,0.008998236618936062,173
R04,01,373,411,0.008590299636125565,174
R04,01,374,411,0.008322716690599918,174
R04,01,375,411,0.007625531405210495,180
R04,01,376,411,0.007144119590520859,175
R04,01,377,411,0.0069725364446640015,177
R04,01,378,411,0.006929374299943447,178
R04,01,379,411,0.006918549537658691,179
R04,01,380,411,0.0069195665419101715,179
R04,01,381,411,0.007083960808813572,180
R04,01,382,411,0.00723863672465086,179
R04,01,383,411,0.007188109215348959,179
R04,01,384,411,0.007076840382069349,28
R04,01,385,411,0.00693375151604414,180
R04,01,386,411,0.006643672473728657,180
R04,01,387,411,0.0064659882336854935,183
R04,01,388,411,0.006401742808520794,183
R04,01,389,411,0.006426982581615448,183
R04,01,390,411,0.006377898156642914,185
R04,01,391,411,0.006387844681739807,187
R04,01,392,411,0.006401023827493191,187
R04,01,393,411,0.00644257478415966,189
R04,01,394,411,0.006473403424024582,188
R04,01,395,411,0.006501181051135063,189
R04,01,396,411,0.006541493348777294,188
R04,01,397,411,0.006573863327503204,189
R04,01,398,411,0.006562265567481518,189
R04,01,399,411,0.006558354943990707,189
R04,01,400,411,0.006571006029844284,189
R04,01,401,411,0.006602372042834759,189
R04,01,402,411,0.006643269211053848,189
R04,01,403,411,0.00661352276802063,189
R04,02,8,398,0.004233787767589092,7
R04,02,9,398,0.004231527913361788,5
R04,02,10,398,0.00425476161763072,5
R04,02,11,398,0.0042510260827839375,7
R04,02,12,398,0.004256212152540684,7
R04,02,13,398,0.004257760010659695,7
R04,02,14,398,0.004278008826076984,5
R04,02,15,398,0.004283146001398563,5
R04,02,16,398,0.004268233198672533,5
R04,02,17,398,0.004259794484823942,7
R04,02,18,398,0.0042649731040000916,7
R04,02,19,398,0.004261303693056107,6
R04,02,20,398,0.004305887036025524,6
R04,02,21,398,0.004317924380302429,7
R04,02,22,398,0.004274607170373201,7
R04,02,23,398,0.00429349672049284,8
R04,02,24,398,0.004312293604016304,8
R04,02,25,398,0.004388070199638605,8
R04,02,26,398,0.004448744468390942,8
R04,02,27,398,0.004580631852149963,9
R04,02,28,398,0.004621909931302071,10
R04,02,29,398,0.004806078039109707,10
R04,02,30,398,0.004506874829530716,10
R04,02,31,398,0.004312009550631046,11
R04,02,32,398,0.004538878798484802,11
R04,02,33,398,0.0047822194173932076,12
R04,02,34,398,0.004352474119514227,10
R04,02,35,398,0.004181425552815199,13
R04,02,36,398,0.00409903097897768,13
R04,02,37,398,0.004167250357568264,13
R04,02,38,398,0.003988705575466156,14
R04,02,39,398,0.004020668566226959,15
R04,02,40,398,0.004150766879320145,15
R04,02,41,398,0.004021580331027508,16
R04,02,42,398,0.003859502961859107,16
R04,02,43,398,0.0037563717924058437,18
R04,02,44,398,0.00370012572966516,16
R04,02,45,398,0.0036508403718471527,16
R04,02,46,398,0.003630962921306491,20
R04,02,47,398,0.003580959513783455,20
R04,02,48,398,0.003553470131009817,19
R04,02,49,398,0.0035213096998631954,21
R04,02,50,398,0.0035329717211425304,23
R04,02,51,398,0.0035498873330652714,21
R04,02,52,398,0.0035298126749694347,22
R04,02,53,398,0.0035673407837748528,22
R04,02,54,398,0.0036114570684731007,22
R04,02,55,398,0.003641052870079875,23
R04,02,56,398,0.0036416365765035152,22
R04,02,57,398,0.00364894000813365,22
R04,02,58,398,0.0036369930021464825,22
R04,02,59,398,0.0036565326154232025,23
R04,02,60,398,0.003698130138218403,21
R04,02,61,398,0.0036939061246812344,21
R04,02,62,398,0.0037201098166406155,21
R04,02,63,398,0.003745029680430889,22
R04,02,64,398,0.00393847469240427,28
R04,02,65,398,0.003977826796472073,23
R04,02,66,398,0.003940364345908165,29
R04,02,67,398,0.003926058299839497,23
R04,02,68,398,0.004014280624687672,23
R04,02,69,398,0.004026047419756651,24
R04,02,70,398,0.004015207290649414,24
R04,02,71,398,0.004062111489474773,25
R04,02,72,398,0.003977556712925434,26
R04,02,73,398,0.003969694022089243,26
R04,02,74,398,0.004099558107554913,25
R04,02,75,398,0.0040596723556518555,25
R04,02,76,398,0.004110028967261314,25
R04,02,77,398,0.003895065514370799,27
R04,02,78,398,0.004020366817712784,27
R04,02,79,398,0.003778680693358183,27
R04,02,80,398,0.0038802146445959806,27
R04,02,81,398,0.0038734693080186844,28
R04,02,82,398,0.003876661416143179,29
R04,02,83,398,0.003919373266398907,29
R04,02,84,398,0.0040600914508104324,29
R04,02,85,398,0.0039735715836286545,30
R04,02,86,398,0.003925752826035023,31
R04,02,87,398,0.0038636773824691772,31
R04,02,88,398,0.003851040732115507,31
R04,02,89,398,0.0040769134648144245,32
R04,02,90,398,0.003932990599423647,32
R04,02,91,398,0.0039031438063830137,33
R04,02,92,398,0.004022524226456881,34
R04,02,93,398,0.004090897738933563,35
R04,02,94,398,0.0039854468777775764,34
R04,02,95,398,0.003975149244070053,35
R04,02,96,398,0.00398313719779253,34
R04,02,97,398,0.004012721590697765,35
R04,02,98,398,0.003967427182942629,35
R04,02,99,398,0.0039591132663190365,35
R04,02,100,398,0.00396763114258647,37
R04,02,101,398,0.003996982239186764,39
R04,02,102,398,0.004042386543005705,40
R04,02,103,398,0.0040382444858551025,40
R04,02,104,398,0.004117331467568874,40
R04,02,105,398,0.004151226952672005,40
R04,02,106,398,0.0041623241268098354,40
R04,02,107,398,0.0041742087341845036,45
R04,02,108,398,0.004233678337186575,45
R04,02,109,398,0.004414844326674938,44
R04,02,110,398,0.004510396625846624,44
R04,02,111,398,0.004719157703220844,42
R04,02,112,398,0.004859426058828831,42
R04,02,113,398,0.004707041196525097,45
R04,02,114,398,0.004912949167191982,45
R04,02,115,398,0.004629358649253845,44
R04,02,116,398,0.00468125194311142,104
R04,02,117,398,0.00489971786737442,47
R04,02,118,398,0.0050123222172260284,52
R04,02,119,398,0.005113446153700352,51
R04,02,120,398,0.0054091596975922585,106
R04,02,121,398,0.0052097514271736145,58
R04,02,122,398,0.005231489893049002,52
R04,02,123,398,0.005106720607727766,57
R04,02,124,398,0.004789690021425486,107
R04,02,125,398,0.005099640227854252,53
R04,02,126,398,0.005339618772268295,50
R04,02,127,398,0.005802246741950512,58
R04,02,128,398,0.006354696117341518,60
R04,02,129,398,0.0065622394904494286,59
R04,02,130,398,0.0061190081760287285,59
R04,02,131,398,0.006843087263405323,60
R04,02,132,398,0.007145356386899948,61
R04,02,133,398,0.007724281400442123,57
R04,02,134,398,0.007935113273561,59
R04,02,135,398,0.006767339073121548,59
R04,02,136,398,0.0067658089101314545,63
R04,02,137,398,0.00669438112527132,60
R04,02,138,398,0.006470179185271263,60
R04,02,139,398,0.006469187792390585,61
R04,02,140,398,0.0063657332211732864,61
R04,02,141,398,0.006684470921754837,62
R04,02,142,398,0.006592731922864914,63
R04,02,143,398,0.006526885088533163,63
R04,02,144,398,0.006067718379199505,63
R04,02,145,398,0.0060920193791389465,118
R04,02,146,398,0.005828482564538717,64
R04,02,147,398,0.0057279197499156,66
R04,02,148,398,0.005811430048197508,66
R04,02,149,398,0.005761481821537018,67
R04,02,150,398,0.005634454544633627,67
R04,02,151,398,0.0054374500177800655,132
R04,02,152,398,0.005330787505954504,67
R04,02,153,398,0.005290169268846512,124
R04,02,154,398,0.005170552991330624,123
R04,02,155,398,0.005160435568541288,125
R04,02,156,398,0.005261434242129326,124
R04,02,157,398,0.005036935675889254,70
R04,02,158,398,0.00498985406011343,70
R04,02,159,398,0.005233000963926315,70
R04,02,160,398,0.005291148088872433,73
R04,02,161,398,0.005200764164328575,72
R04,02,162,398,0.004810146987438202,73
R04,02,163,398,0.004815920256078243,77
R04,02,164,398,0.004974497482180595,28
R04,02,165,398,0.0049598682671785355,28
R04,02,166,398,0.004868354182690382,77
R04,02,167,398,0.004992065951228142,73
R04,02,168,398,0.0044516874477267265,77
R04,02,169,398,0.004653777927160263,78
R04,02,170,398,0.004610545467585325,78
R04,02,171,398,0.004654238931834698,78
R04,02,172,398,0.004694649018347263,78
R04,02,173,398,0.0047597382217645645,78
R04,02,174,398,0.00477052154019475,78
R04,02,175,398,0.0047166538424789906,79
R04,02,176,398,0.004762058146297932,81
R04,02,177,398,0.0046757785603404045,81
R04,02,178,398,0.004629282746464014,81
R04,02,179,398,0.004609851166605949,81
R04,02,180,398,0.004554816987365484,82
R04,02,181,398,0.0045805880799889565,84
R04,02,182,398,0.004621789790689945,84
R04,02,183,398,0.004620904102921486,85
R04,02,184,398,0.004630468785762787,85
R04,02,185,398,0.004640940576791763,86
R04,02,186,398,0.004659730009734631,87
R04,02,187,398,0.00468984991312027,87
R04,02,188,398,0.004715136252343655,89
R04,02,189,398,0.0046731773763895035,89
R04,02,190,398,0.004662895109504461,92
R04,02,191,398,0.004612616263329983,92
R04,02,192,398,0.0045857480727136135,94
R04,02,193,398,0.004718645941466093,94
R04,02,194,398,0.004704761318862438,94
R04,02,195,398,0.004512161016464233,94
R04,02,196,398,0.004492480307817459,96
R04,02,197,398,0.004420609213411808,95
R04,02,198,398,0.004432891495525837,95
R04,02,199,398,0.004508223384618759,97
R04,02,200,398,0.004616742022335529,98
R04,02,201,398,0.0047842469066381454,98
R04,02,202,398,0.004883348476141691,98
R04,02,203,398,0.004701338708400726,99
R04,02,204,398,0.004846930969506502,99
R04,02,205,398,0.004916096106171608,99
R04,02,206,398,0.004988690372556448,99
R04,02,207,398,0.005040445830672979,44
R04,02,208,398,0.005219263024628162,100
R04,02,209,398,0.005317895673215389,100
R04,02,210,398,0.00538881029933691,100
R04,02,211,398,0.005705120973289013,98
R04,02,212,398,0.005137276835739613,98
R04,02,213,398,0.005268801935017109,105
R04,02,214,398,0.0054334006272256374,10
R04,02,215,398,0.00560247665271163,51
R04,02,216,398,0.006188623607158661,51
R04,02,217,398,0.00615256791934371,50
R04,02,218,398,0.0060413251630961895,50
R04,02,219,398,0.005707819014787674,50
R04,02,220,398,0.0058640423230826855,108
R04,02,221,398,0.00604449724778533,157
R04,02,222,398,0.006389825604856014,54
R04,02,223,398,0.006335496436804533,54
R04,02,224,398,0.006302648223936558,111
R04,02,225,398,0.0068978965282440186,111
R04,02,226,398,0.006668109446763992,56
R04,02,227,398,0.007016251794993877,57
R04,02,228,398,0.0071580070070922375,57
R04,02,229,398,0.007654598914086819,58
R04,02,230,398,0.007882999256253242,83
R04,02,231,398,0.007895763963460922,83
R04,02,232,398,0.007938403636217117,60
R04,02,233,398,0.007128187920898199,116
R04,02,234,398,0.007403654046356678,61
R04,02,235,398,0.007985236123204231,61
R04,02,236,398,0.006798234768211842,62
R04,02,237,398,0.006775406654924154,63
R04,02,238,398,0.006647767499089241,118
R04,02,239,398,0.007196477614343166,118
R04,02,240,398,0.007559321820735931,118
R04,02,241,398,0.006867231801152229,119
R04,02,242,398,0.006820377893745899,66
R04,02,243,398,0.006325345486402512,131
R04,02,244,398,0.006017108913511038,121
R04,02,245,398,0.006080366671085358,171
R04,02,246,398,0.0058754561468958855,123
R04,02,247,398,0.006065526511520147,123
R04,02,248,398,0.005933004431426525,124
R04,02,249,398,0.005575945600867271,123
R04,02,250,398,0.005429284181445837,123
R04,02,251,398,0.005432102829217911,124
R04,02,252,398,0.005445589777082205,124
R04,02,253,398,0.005367256700992584,126
R04,02,254,398,0.005346173420548439,124
R04,02,255,398,0.005356699228286743,125
R04,02,256,398,0.005405130796134472,125
R04,02,257,398,0.005599867552518845,125
R04,02,258,398,0.005554215982556343,125
R04,02,259,398,0.005451956298202276,126
R04,02,260,398,0.00547761982306838,126
R04,02,261,398,0.00547340651974082,126
R04,02,262,398,0.005410829093307257,126
R04,02,263,398,0.005360209848731756,127
R04,02,264,398,0.0054700649343431,130
R04,02,265,398,0.005542714148759842,131
R04,02,266,398,0.005605071783065796,131
R04,02,267,398,0.0056427717208862305,132
R04,02,268,398,0.0057516200467944145,132
R04,02,269,398,0.005823598243296146,133
R04,02,270,398,0.005643502809107304,133
R04,02,271,398,0.005507963709533215,133
R04,02,272,398,0.005278591066598892,134
R04,02,273,398,0.005201438441872597,135
R04,02,274,398,0.005271589383482933,135
R04,02,275,398,0.00528595969080925,136
R04,02,276,398,0.005392272025346756,136
R04,02,277,398,0.005406837910413742,137
R04,02,278,398,0.0053565725684165955,137
R04,02,279,398,0.005406937561929226,138
R04,02,280,398,0.005468717776238918,137
R04,02,281,398,0.005613792687654495,137
R04,02,282,398,0.005729297176003456,137
R04,02,283,398,0.005553205963224173,138
R04,02,284,398,0.005431958939880133,138
R04,02,285,398,0.005419769790023565,138
R04,02,286,398,0.00537283718585968,139
R04,02,287,398,0.0053807031363248825,139
R04,02,288,398,0.005448081996291876,139
R04,02,289,398,0.005562289617955685,175
R04,02,290,398,0.0054935007356107235,167
R04,02,291,398,0.00558423763141036,145
R04,02,292,398,0.005769676528871059,145
R04,02,293,398,0.005596883129328489,150
R04,02,294,398,0.005558730568736792,150
R04,02,295,398,0.005490655079483986,148
R04,02,296,398,0.0053749531507492065,99
R04,02,297,398,0.005336636211723089,60
R04,02,298,398,0.005264389328658581,101
R04,02,299,398,0.005437682848423719,148
R04,02,300,398,0.005453114397823811,149
R04,02,301,398,0.0056907301768660545,149
R04,02,302,398,0.005746524315327406,150
