layer,M,N,K,kind,regime,repeat,us,calls_per_event
qkv,1,2304,768,fused_int4,eviction_attempt,17,18.432000651955605,1
qkv,1,2304,768,bf16,eviction_attempt,17,10.239999741315842,1
qkv,1,2304,768,native_int4,eviction_attempt,17,10.239999741315842,1
qkv,1,2304,768,dequant_only,eviction_attempt,17,6.175999995321035,1
qkv,1,2304,768,packed_int4,eviction_attempt,18,12.28800043463707,1
qkv,1,2304,768,fused_int4,eviction_attempt,18,18.432000651955605,1
qkv,1,2304,768,bf16,eviction_attempt,18,10.239999741315842,1
qkv,1,2304,768,dequant_only,eviction_attempt,18,6.144000217318535,1
qkv,1,2304,768,native_int4,eviction_attempt,18,10.239999741315842,1
qkv,1,2304,768,predequant_gemm,eviction_attempt,18,10.239999741315842,1
qkv,1,2304,768,bf16,eviction_attempt,19,10.239999741315842,1
qkv,1,2304,768,dequant_only,eviction_attempt,19,6.144000217318535,1
qkv,1,2304,768,native_int4,eviction_attempt,19,10.239999741315842,1
qkv,1,2304,768,packed_int4,eviction_attempt,19,12.28800043463707,1
qkv,1,2304,768,fused_int4,eviction_attempt,19,18.432000651955605,1
qkv,1,2304,768,predequant_gemm,eviction_attempt,19,10.239999741315842,1
qkv,1,2304,768,dequant_only,eviction_attempt,20,6.144000217318535,1
qkv,1,2304,768,packed_int4,eviction_attempt,20,12.28800043463707,1
qkv,1,2304,768,predequant_gemm,eviction_attempt,20,10.239999741315842,1
qkv,1,2304,768,fused_int4,eviction_attempt,20,18.432000651955605,1
qkv,1,2304,768,bf16,eviction_attempt,20,10.239999741315842,1
qkv,1,2304,768,native_int4,eviction_attempt,20,10.239999741315842,1
