name,count,device_type,self_cpu_us,self_device_us,device_total_us
triton_poi_fused__to_copy__unsafe_index_add_arange_clamp_convolution_div_index_lift_fresh_mul_sub_view_0,5,DeviceType.CUDA,0,10.495999999996457,10.495999999996457
triton_poi_fused__to_copy__unsafe_index_add_arange_clamp_floor_mul_permute_rsub_slice_sub_unsqueeze_view_1,5,DeviceType.CUDA,0,107.5520000000015,107.5520000000015
triton_per_fused_sum_2,60,DeviceType.CUDA,0,116.48400000001038,116.48400000001038
triton_per_fused_sum_3,60,DeviceType.CUDA,0,78.59099999999125,78.59099999999125
triton_per_fused_sum_4,60,DeviceType.CUDA,0,139.84100000000126,139.84100000000126
triton_red_fused_sum_5,60,DeviceType.CUDA,0,173.98900000000867,173.98900000000867
cudaDeviceSynchronize,6,DeviceType.CPU,3926.2970000000005,0,0
"void implicit_convolve_sgemm<__nv_bfloat16, __nv_bfloat16, 1024, 5, 5, 3, 3, 3, 1, false, false, true>(int, int, int, __nv_bfloat16 const*, int, __nv_bfloat16*, __nv_bfloat16 const*, kernel_conv_params, unsigned long long, int, float, float, int, __nv_bfloat16 const*, __nv_bfloat16 const*, bool, bool, int, int)",5,DeviceType.CUDA,0,240.73699999999917,240.73699999999917
triton_red_fused__to_copy_add_amax_amin_cat_clamp_clone_convolution_div_expand_maximum_minimum_mul_native_layer_norm_neg_permute_reciprocal_select_sub_transpose_unsqueeze_view_zeros_like_6,5,DeviceType.CUDA,0,30.017000000000735,30.017000000000735
void cutlass::Kernel2<cutlass_80_tensorop_i16832gemm_s8_128x64_64x6_tn_align16>(cutlass_80_tensorop_i16832gemm_s8_128x64_64x6_tn_align16::Params),120,DeviceType.CUDA,0,765.8959999999943,765.8959999999943
triton_poi_fused__to_copy_add_clamp_div_expand_maximum_minimum_mul_neg_sub_view_zeros_like_7,60,DeviceType.CUDA,0,186.94099999999617,186.94099999999617
"void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<64, 64, 256, 4, false, false, cutlass::bfloat16_t, Flash_kernel_traits<64, 64, 256, 4, cutlass::bfloat16_t> >, false, false, false, false, true, false, true, false>(pytorch_flash::Flash_fwd_params)",60,DeviceType.CUDA,0,365.5719999999792,365.5719999999792
"void pytorch_flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<64, 64, 256, 4, false, false, cutlass::bfloat16_t, Flash_kernel_traits<64, 64, 256, 4, cutlass::bfloat16_t> >, 8, 1, true>(pytorch_flash::Flash_fwd_params)",60,DeviceType.CUDA,0,177.51000000000113,177.51000000000113
triton_per_fused__to_copy_add_amax_amin_clamp_div_maximum_minimum_mul_neg_reciprocal_transpose_view_zeros_like_8,60,DeviceType.CUDA,0,91.7439999999915,91.7439999999915
void cutlass::Kernel2<cutlass_80_tensorop_i16832gemm_s8_64x64_64x6_tn_align16>(cutlass_80_tensorop_i16832gemm_s8_64x64_64x6_tn_align16::Params),120,DeviceType.CUDA,0,740.7420000000111,740.7420000000111
triton_per_fused__to_copy_add_amax_amin_clamp_div_expand_maximum_minimum_mul_native_layer_norm_neg_reciprocal_sub_view_zeros_like_9,115,DeviceType.CUDA,0,401.09100000001126,401.09100000001126
triton_red_fused__to_copy_add_amax_amin_clamp_div_expand_gelu_maximum_minimum_mul_neg_reciprocal_sub_view_zeros_like_10,60,DeviceType.CUDA,0,431.1080000000129,431.1080000000129
triton_per_fused__to_copy_add_clamp_div_expand_maximum_minimum_mul_native_layer_norm_neg_sub_view_zeros_like_11,5,DeviceType.CUDA,0,14.527999999998428,14.527999999998428
triton_per_fused__to_copy_clamp_min_div_expand_linalg_vector_norm_select_12,5,DeviceType.CUDA,0,5.407999999999447,5.407999999999447
triton_per_fused__to_copy_clamp_min_div_expand_linalg_vector_norm_slice_13,5,DeviceType.CUDA,0,6.559999999999491,6.559999999999491
