scene,video,variant,frame,source_frame,phase,label,unconditional,top3_weighted,time5,time21,appearance_time_max
R02,03,normal,71,71,46,0,0.009593394584953785,0.012816660106182098,0.8,1.4285714285714286,0.8907749263354069
R02,03,normal,72,72,46,0,0.010025310330092907,0.01268967054784298,0.5357082273112838,1.1751686255503055,0.7832040864155463
R02,03,normal,73,73,46,0,0.009773989208042622,0.014145739376544952,0.40712468193384554,0.9166767640050087,0.8730723814545795
R02,03,normal,74,74,46,0,0.010049990378320217,0.013549122959375381,0.40712468193384554,0.7228078678460347,0.8362493280752119
R02,03,normal,75,75,46,0,0.010674072429537773,0.014484223909676075,0.40712468193384554,0.6258734197665476,0.8939635833606697
R02,03,normal,76,76,46,0,0.009606275707483292,0.013203820213675499,0.33570822731128375,0.6888000323114815,0.8149373073680529
R02,03,normal,77,77,46,0,0.011061145924031734,0.014043069444596767,0.4,0.9098913526394429,0.8667356125092665
R02,03,normal,78,78,47,0,0.010208328254520893,0.013390980660915375,0.3285835453774382,0.527202229492306,0.8264888150719742
R02,03,normal,79,79,47,0,0.010052853263914585,0.013176304288208485,0.3285835453774382,0.5986106062441947,0.8132390296085145
R02,03,normal,80,80,48,0,0.010028914548456669,0.012754833325743675,0.4,0.5816066884769181,0.7872259208470704
R02,03,normal,81,81,48,0,0.010679910890758038,0.014042902737855911,0.46429177268872196,0.5883920998424825,0.8667253234004847
R02,03,normal,82,82,48,0,0.010599194094538689,0.014010624960064888,0.8,0.6547114180701973,0.8647331450085375
R02,03,normal,83,83,50,0,0.011094477027654648,0.01481957919895649,0.8,1.4285714285714286,0.9146616489231467
R02,03,normal,84,84,50,0,0.0115840258076787,0.01577986590564251,0.5357082273112838,1.1751686255503055,0.9739303643694167
R02,03,normal,85,85,50,0,0.010391217656433582,0.013888347893953323,0.40712468193384554,0.9540773052223441,0.8571862274197463
R02,03,normal,86,86,50,0,0.011247976683080196,0.015847841277718544,0.40712468193384554,0.7686901732703264,0.9781257915859741
R02,03,normal,87,87,50,0,0.010945620015263557,0.014556274749338627,0.40712468193384554,0.6530150652288068,0.8984105476723613
R02,03,normal,88,88,50,0,0.010999549180269241,0.014784942381083965,0.40712468193384554,0.6155741346581058,0.9125238710197793
R02,03,normal,89,89,50,0,0.010324520990252495,0.01353854313492775,0.40712468193384554,0.6768043943616479,0.8355963432944248
R02,03,normal,90,90,50,0,0.01055403333157301,0.013542095199227333,0.40712468193384554,0.8554061149481013,0.8358155760368475
R02,03,normal,91,91,50,0,0.010587758384644985,0.013434064574539661,0.5357082273112838,1.0833232359949927,0.8291479461409879
R02,03,normal,92,92,50,0,0.01081332378089428,0.01312672346830368,0.8,1.380952380952381,0.8610824287908933
R02,03,normal,93,93,52,0,0.010469750501215458,0.013202644884586334,0.8,0.7125489720909584,0.8148647662770887
R02,03,normal,94,94,52,0,0.010660271160304546,0.013030238449573517,0.5357082273112838,0.598610606244196,0.8042238734408812
R02,03,normal,95,95,52,0,0.011897902935743332,0.016149044036865234,0.40712468193384554,0.5492952057837567,0.9967159693934999
R02,03,normal,96,96,52,0,0.011433561332523823,0.014736388809978962,0.33570822731128375,0.5952179005614125,0.9095271537168252
R02,03,normal,97,97,52,0,0.010228149592876434,0.012605009600520134,0.4,0.7380750434185553,0.7779788286239376
R02,03,normal,98,98,53,0,0.010094286873936653,0.011838989332318306,0.5285835453774382,0.5492952057837567,0.7307002013285437
R02,03,normal,99,99,53,0,0.010625421069562435,0.012713859789073467,0.7285835453774382,0.6003069590855865,0.7846970418478865
R02,03,normal,100,100,55,0,0.010393897071480751,0.012425648979842663,0.8,1.5238095238095237,0.950159921424434
R02,03,normal,101,101,55,0,0.010811643674969673,0.013037173077464104,0.5357082273112838,1.2227876731693532,0.804651877373781
R02,03,normal,102,102,55,0,0.011136922985315323,0.013384236954152584,0.40712468193384554,0.9591663637465182,0.8260725947552771
R02,03,normal,103,103,55,0,0.010453916154801846,0.012275053188204765,0.40712468193384554,0.7125489720909584,0.7576139807352478
R02,03,normal,104,104,55,0,0.01018091943114996,0.011769616045057774,0.40712468193384554,0.5594733228321034,0.7264184950489615
R02,03,normal,105,105,55,0,0.011238115839660168,0.013271220959722996,0.40712468193384554,0.5849993941597004,0.8190972687738932
R02,03,normal,106,106,55,0,0.010557749308645725,0.012167753651738167,0.40712468193384554,0.7686901732703264,0.7509914734672857
R02,03,normal,107,107,55,0,0.010630498640239239,0.012995985336601734,0.40712468193384554,1.0493154004604395,0.8021097777320282
R02,03,normal,108,108,55,0,0.010420850478112698,0.01462909672409296,0.5357082273112838,1.3656448160264962,0.9029051062973005
R02,03,normal,109,109,55,0,0.010063215158879757,0.012104782275855541,0.8,1.6666666666666667,1.0392374140579748
R02,03,normal,110,110,57,0,0.009860661812126637,0.012627876363694668,0.8,0.7006745022012199,0.7793901609586794
R02,03,normal,111,111,57,0,0.010432529263198376,0.012653132900595665,0.46429177268872196,0.772123268306474,0.7809489896796448
R02,03,normal,112,112,57,0,0.010379336774349213,0.013720409013330936,0.4,0.9455955410153879,0.8468210712026794
R02,03,normal,113,113,58,0,0.009890302084386349,0.012426318600773811,0.5285835453774382,0.6837109737873087,0.7669500536309738
R02,03,normal,114,114,58,0,0.009518805891275406,0.012790931388735771,0.7285835453774382,0.8571832464962226,0.7894538865251788
R02,03,normal,115,115,60,0,0.010420071892440319,0.013016276992857456,0.8,1.2245244153641077,0.8033621749506717
R02,03,normal,116,116,60,0,0.010180528275668621,0.01309819333255291,0.5357082273112838,1.011955248596468,0.8084180360742365
R02,03,normal,117,117,60,0,0.010305332951247692,0.01324819028377533,0.40712468193384554,0.8963205299083153,0.8176758197735337
R02,03,normal,118,118,60,0,0.01065247505903244,0.014096404425799847,0.5357082273112838,0.8776202592996469,0.8700274375467769
R02,03,normal,119,119,60,0,0.009838423691689968,0.01326809637248516,0.8,0.9354174239670412,0.8189044198355534
R02,03,normal,120,120,62,0,0.010643534362316132,0.014125561341643333,0.8,0.9949109414758253,0.8718269969246029
R02,03,normal,121,121,62,0,0.010735657997429371,0.014438821002840996,0.5357082273112838,0.7432044912960942,0.8911613244655857
R02,03,normal,122,122,62,0,0.010740803554654121,0.013690532185137272,0.5357082273112838,0.5884324891958473,0.8449770789696114
R02,03,normal,123,123,62,0,0.010529249906539917,0.014619657769799232,0.8,0.5578173593440751,0.9023225358084556
R02,03,normal,124,124,64,0,0.010694005526602268,0.015543238259851933,0.7999999999999972,1.4285714285714266,0.9593257504479329
R02,03,normal,125,125,64,0,0.011621645651757717,0.014593280851840973,0.5357082273112809,1.127549577931256,0.9006945573787501
R02,03,normal,126,126,64,0,0.010788938030600548,0.0129614919424057,0.40712468193384266,0.8622319156670292,0.7999808519110763
R02,03,normal,127,127,64,0,0.010982541367411613,0.013923640362918377,0.40712468193384266,0.6615372187891252,0.8593644719855851
R02,03,normal,128,128,64,0,0.010707074776291847,0.013883738778531551,0.40712468193384266,0.5526879114665355,0.8569017536802995
R02,03,normal,129,129,64,0,0.010405353270471096,0.013158464804291725,0.3357082273112809,0.5816066884769174,0.8121379800067559
R02,03,normal,130,130,64,0,0.01044098287820816,0.012439623475074768,0.40000000000000285,0.7686901732703271,0.7677712279776574
R02,03,normal,131,131,65,0,0.010879391804337502,0.012350410223007202,0.4,0.47784643967850116,0.7622650027909353
R02,03,normal,132,132,65,0,0.010095987468957901,0.011625465005636215,0.33570822731127803,0.5186800759319843,0.717521519929682
R02,03,normal,133,133,65,0,0.010143985040485859,0.012175527401268482,0.4071246819338398,0.7159820671271061,0.7514712678304222
R02,03,normal,134,134,65,0,0.010287863202393055,0.011808293871581554,0.5357082273112781,0.9846924350741152,0.7288056832484413
R02,03,normal,135,135,65,0,0.010452029295265675,0.012025823816657066,0.8,1.1904761904761918,0.7423124386128399
R02,03,normal,136,136,67,0,0.010020875371992588,0.011384047567844391,0.8,0.6139181711700802,0.70262128094415
R02,03,normal,137,137,67,0,0.010543351992964745,0.012661883607506752,0.46429177268871624,0.4710610283129374,0.7814890816691057
R02,03,normal,138,138,67,0,0.009945755824446678,0.011866070330142975,0.4,0.4200492750111075,0.732371635435562
R02,03,normal,139,139,68,0,0.010520605370402336,0.01214117556810379,0.4,0.6683630195080571,0.7493510791297766
R02,03,normal,140,140,68,0,0.011017612181603909,0.013123882934451103,0.2642917726887163,0.4642756169473709,0.8100035934856126
R02,03,normal,141,141,68,0,0.010608780197799206,0.012682000175118446,0.4,0.4217456278524973,0.7827306724494756
R02,03,normal,142,142,69,0,0.010235714726150036,0.012278377078473568,0.4,0.6819742315925514,0.7578191306192821
R02,03,normal,143,143,69,0,0.010213468223810196,0.012211930006742477,0.33570822731127803,0.522113170968132,0.7537180298134
R02,03,normal,144,144,69,0,0.011151659302413464,0.013709448277950287,0.4071246819338398,0.5238095238095225,0.8461445766705417
R02,03,normal,145,145,69,0,0.011007808148860931,0.01369059644639492,0.4071246819338398,0.6819742315925514,0.844981045162382
R02,03,normal,146,146,69,0,0.010000205598771572,0.012478713877499104,0.5357082273112781,0.9370733874550662,0.7701838802843457
R02,03,normal,147,147,69,0,0.009968745522201061,0.011957569047808647,0.8,1.1904761904761905,0.742312438612839
R02,03,normal,148,148,71,0,0.010120535269379616,0.01238279975950718,0.8,0.6224403247304012,0.7642640789094403
R02,03,normal,149,149,71,0,0.010138732381165028,0.012224018573760986,0.5357082273112781,0.5356839936992609,0.7544641339027148
R02,03,normal,150,150,71,0,0.010740685276687145,0.012995719909667969,0.5357082273112781,0.5560806171493198,0.8020933956314539
R02,03,normal,151,151,71,0,0.01075383834540844,0.013179780915379524,0.8,0.6683226301546916,0.8134536063855108
R02,03,normal,152,152,73,0,0.010888764634728432,0.013095918111503124,0.8,1.5238095238095237,0.950159921424434
R02,03,normal,153,153,73,0,0.010393933393061161,0.012962599284946918,0.5357082273112781,1.3656448160264947,0.8515375122774318
R02,03,normal,154,154,73,0,0.010259339585900307,0.012167621403932571,0.4071246819338398,1.2431842966194107,0.775178180169743
R02,03,normal,155,155,73,0,0.010545226745307446,0.012699485756456852,0.4071246819338398,1.0424895997415067,0.7838098792504684
R02,03,normal,156,156,73,0,0.010565385222434998,0.012291666120290756,0.4071246819338398,0.9064178682499284,0.7586393277880366
R02,03,normal,157,157,73,0,0.009905059821903706,0.011812819167971611,0.4071246819338398,0.8724100327153738,0.7290849836929699
R02,03,normal,158,158,73,0,0.009649745188653469,0.010870872065424919,0.4071246819338398,0.9642554222706882,0.6709481851748039
R02,03,normal,159,159,73,0,0.0093767698854208,0.010734613053500652,0.4071246819338398,1.0561008118260011,0.662538304512601
R02,03,normal,160,160,73,0,0.00977334100753069,0.010954281315207481,0.4071246819338398,1.180257684074477,0.7359407661117681
R02,03,normal,161,161,73,0,0.009921934455633163,0.011312855407595634,0.4071246819338398,1.3367260390161142,0.8335054272546395
R02,03,normal,162,162,73,0,0.009446023032069206,0.010602335445582867,0.4071246819338398,1.6683630195080572,1.0402951620621046
R02,03,normal,163,163,73,0,0.009729238227009773,0.011451447382569313,0.735708227311278,1.9370733874550663,1.2078474828115946
R02,03,normal,164,164,73,0,0.009346796199679375,0.010823247022926807,1.2,2.238095238095238,1.3955473845921376
R02,03,normal,165,165,76,0,0.00914052315056324,0.010784936137497425,1.1285835453774382,0.9268952704067208,0.6656442358193838
R02,03,normal,166,166,76,0,0.009893945418298244,0.011357231065630913,0.7285835453774382,0.875883517104891,0.7009661714566513
R02,03,normal,167,167,77,0,0.009410051628947258,0.010787849314510822,0.4,1.064663354739691,0.6658240365583188
R02,03,normal,168,168,77,0,0.00940059032291174,0.01240198127925396,0.33570822731127803,0.9218062118825469,0.7654479587109448
R02,03,normal,169,169,77,0,0.0095237847417593,0.011427130550146103,0.4071246819338398,0.875883517104891,0.7052803545321089
R02,03,normal,170,170,77,0,0.00902243610471487,0.010835649445652962,0.735708227311278,0.9251989175653291,0.6687742516880636
R02,03,normal,171,171,77,0,0.009595858864486217,0.01171526312828064,1.2,1.0969748374328525,0.7230638432187222
R02,03,normal,172,172,80,0,0.01004714984446764,0.012850221246480942,1.2,1.9047619047619047,1.1876999017805425
R02,03,normal,173,173,80,0,0.010206343606114388,0.012626105919480324,0.735708227311278,1.46088291126459,0.910922507366459
R02,03,normal,174,174,80,0,0.010060139931738377,0.012486334890127182,0.4071246819338398,1.0493154004604381,0.7706542477545201
R02,03,normal,175,175,80,0,0.00949433259665966,0.011564172804355621,0.4071246819338398,0.6972817965184364,0.7137385767612697
R02,03,normal,176,176,80,0,0.008998516015708447,0.011101800948381424,0.4071246819338398,0.5867361363544562,0.6852010725229042
R02,03,normal,177,177,80,0,0.009154175408184528,0.010944487527012825,0.4071246819338398,0.6054364069631233,0.6754917176583021
R02,03,normal,178,178,80,0,0.009183092042803764,0.010969030670821667,0.4071246819338398,0.7023708550426103,0.677006515891408
R02,03,normal,179,179,80,0,0.009199452586472034,0.010834529995918274,0.5357082273112781,0.92176582252918,0.6687051594603782
R02,03,normal,180,180,80,0,0.009480421431362629,0.010960221290588379,0.8,1.2380952380952381,0.7720049361573527
R02,03,normal,181,181,82,0,0.00936872698366642,0.010923103429377079,0.7285835453774382,0.646229653863241,0.6741718951625579
R02,03,normal,182,182,82,0,0.009452376514673233,0.01092115044593811,0.5285835453774382,0.5629064178682497,0.6740513573909637
R02,03,normal,183,183,83,0,0.009722279384732246,0.011743881739675999,0.4,0.7091562664081748,0.7248301785469624
R02,03,normal,184,184,83,0,0.009065570309758186,0.011463981121778488,0.33570822731127803,0.5135910174078103,0.7075547649023718
R02,03,normal,185,185,83,0,0.01006272528320551,0.01156194694340229,0.4071246819338398,0.4472716991800956,0.7136011970406639
R02,03,normal,186,186,83,0,0.009914484806358814,0.011841381900012493,0.4071246819338398,0.5085019588836376,0.7308478701579313
R02,03,normal,187,187,83,0,0.009028972126543522,0.0109370406717062,0.5357082273112781,0.6955854436770459,0.6750320991453466
R02,03,normal,188,188,83,0,0.010671259835362434,0.01243533007800579,0.8,0.9796033765499411,0.7675062403157359
R02,03,normal,189,189,85,0,0.010377972386777401,0.013225815258920193,0.8,0.6972817965184377,0.8162948374356453
R02,03,normal,190,190,85,0,0.009612285532057285,0.012361031956970692,0.46429177268871624,0.47958318187325705,0.7629205742191816
R02,03,normal,191,191,85,0,0.010183424688875675,0.012961875647306442,0.4,0.42344198069388905,0.8000045341055908
R02,03,normal,192,192,86,0,0.010261839255690575,0.014077380299568176,0.4,0.6547518074235628,0.8688532720435076
R02,03,normal,193,193,86,0,0.010806689038872719,0.012425515800714493,0.33570822731127803,0.49658709964053366,0.7669005049618683
R02,03,normal,194,194,86,0,0.010699060745537281,0.012457114644348621,0.4071246819338398,0.47788682903186663,0.7688507796649781
R02,03,normal,195,195,86,0,0.009928476996719837,0.012014098465442657,0.5357082273112781,0.5867361363544562,0.7415079041853361
R02,03,normal,196,196,86,0,0.010100473649799824,0.012039433233439922,0.8,0.7925198917565329,0.7430715613148917
R02,03,normal,197,197,88,0,0.01131613552570343,0.013824149034917355,0.8,0.9047619047619048,0.8532238858797815
R02,03,normal,198,198,88,0,0.01131486613303423,0.01398958545178175,0.5357082273112781,0.6411405953390683,0.8634345905030126
R02,03,normal,199,199,88,0,0.011922912672162056,0.014788690954446793,0.4071246819338398,0.5067652166888804,0.9127552322647324
R02,03,normal,200,200,88,0,0.011243068613111973,0.014256823807954788,0.4071246819338398,0.48976129892160375,0.879928491728626
R02,03,normal,201,201,88,0,0.011401847936213017,0.014328793622553349,0.5357082273112781,0.5969142534028029,0.8843704551885633
R02,03,normal,202,202,88,0,0.011276301927864552,0.013990789651870728,0.8,0.8010016559634878,0.8635089135066708
R02,03,normal,203,203,90,0,0.011769627220928669,0.01455905195325613,0.8,0.9557736580637346,0.898581956177318
R02,03,normal,204,204,90,0,0.012536167167127132,0.015159167349338531,0.5357082273112781,0.738075043418554,0.9356209658789933
R02,03,normal,205,205,90,0,0.012255060486495495,0.014794565737247467,0.4071246819338398,0.6139181711700795,0.9131178227574441
R02,03,normal,206,206,90,0,0.01249274518340826,0.014850005507469177,0.4071246819338398,0.5866957470010894,0.9165395549784563
R02,03,normal,207,207,90,0,0.011663515120744705,0.013814784586429596,0.4071246819338398,0.6564077709115876,0.8526459138753083
R02,03,normal,208,208,90,0,0.013368153013288975,0.015714019536972046,0.5357082273112781,0.7635607253927855,0.9698663388437817
R02,03,normal,209,209,90,0,0.012008024379611015,0.013973213732242584,0.8,1.011874469889737,0.8624241310433772
R02,03,normal,210,210,92,0,0.012173687107861042,0.013849703595042229,0.8,0.9285916232481113,0.8548011085382338
R02,03,normal,211,211,92,0,0.01217732485383749,0.01382601261138916,0.5357082273112781,0.8027383981582451,0.8533389054701297
R02,03,normal,212,212,92,0,0.011969800107181072,0.013209870085120201,0.4071246819338398,0.7738196211478645,0.8153107042990382
R02,03,normal,213,213,92,0,0.01123130228370428,0.012399011291563511,0.4071246819338398,0.841835292216971,0.7652646516276763
R02,03,normal,214,214,92,0,0.011894718743860722,0.01303718239068985,0.4071246819338398,0.9370733874550662,0.8046524521843275
R02,03,normal,215,215,92,0,0.011902826838195324,0.012949828058481216,0.4071246819338398,1.0969344480794856,0.7992609591826804
R02,03,normal,216,216,92,0,0.012434261851012707,0.013858448714017868,0.735708227311278,1.3180257684074472,0.8553408556413669
R02,03,normal,217,217,92,0,0.011624952778220177,0.012751792557537556,1.4,1.5714285714285714,0.9798524189689476
R02,03,normal,218,218,95,0,0.01268053986132145,0.014410519041121006,1.1928753180661602,1.1887798376348,0.8894145326959254
R02,03,normal,219,219,96,0,0.012904506176710129,0.014408426359295845,1.0,1.7619047619047619,1.0986224091470018
R02,03,normal,220,220,96,0,0.013170777820050716,0.014493929222226143,0.33570822731127803,1.46088291126459,0.910922507366459
R02,03,normal,221,221,96,0,0.012923489324748516,0.014205098152160645,0.4071246819338398,1.2891069913970665,0.8767359939535452
R02,03,normal,222,222,96,0,0.012982475571334362,0.015335259027779102,0.4071246819338398,1.180257684074477,0.9464893112484379
R02,03,normal,223,223,96,0,0.01241595484316349,0.015353215858340263,0.4071246819338398,1.1037198594450488,0.9475976034630821
R02,03,normal,224,224,96,0,0.012419487349689007,0.014090729877352715,0.4071246819338398,1.0594935175087834,0.8696772054808142
R02,03,normal,225,225,96,0,0.012812570668756962,0.014803672209382057,0.4071246819338398,1.0475786582656794,0.9136798725097801
R02,03,normal,226,226,96,0,0.01333478931337595,0.014674716629087925,0.33570822731127803,1.0985904115675094,0.9057207582781172
R02,03,normal,227,227,96,0,0.013102937489748001,0.014884705655276775,0.4,1.2142251302556635,0.9186812415935397
R02,03,normal,228,228,97,0,0.012553536333143711,0.014632212929427624,0.4,1.346863766711094,0.9030974379061485
R02,03,normal,229,229,97,0,0.012389539740979671,0.013961597345769405,0.33570822731127803,1.3791752494042555,0.8617071698487683
R02,03,normal,230,230,97,0,0.013604776002466679,0.01603345200419426,0.4071246819338398,1.3485601195524846,0.9895816508149632
R02,03,normal,231,231,97,0,0.014204157516360283,0.01632586307823658,0.4071246819338398,1.3485601195524846,1.0076292074666238
R02,03,normal,232,232,97,0,0.01389255654066801,0.01586690917611122,0.4071246819338398,1.3485601195524846,0.9793026586988117
R02,03,normal,233,233,97,0,0.012900137342512608,0.015072229318320751,0.4071246819338398,1.3485601195524846,0.9302551669087733
R02,03,normal,234,234,97,0,0.012969029136002064,0.015399911440908909,0.4071246819338398,1.2533220243143892,0.9504796460620157
R02,03,normal,235,235,97,0,0.012873237952589989,0.014872927218675613,0.4071246819338398,1.158083929076294,0.9179542786954222
R02,03,normal,236,236,97,0,0.01257702149450779,0.015151401050388813,0.4071246819338398,1.0900682580071877,0.9351416313642941
R02,03,normal,237,237,97,0,0.013699320144951344,0.015835823491215706,0.4071246819338398,1.054364069631244,0.9773840560568123
R02,03,normal,238,238,97,0,0.012384607456624508,0.01463373377919197,0.33570822731127803,1.0918050002019448,0.9031913044683866
R02,03,normal,239,239,97,0,0.012513208203017712,0.015057851560413837,0.4,1.1785613312330865,0.9293677743871367
R02,03,normal,240,240,98,0,0.013166523538529873,0.016250956803560257,0.4,0.7023304656892435,1.0030060062413853
R02,03,normal,241,241,98,0,0.01362951286137104,0.017592059448361397,0.33570822731127803,0.707459913566783,1.0857786099706044
R02,03,normal,242,242,98,0,0.013938373886048794,0.019468408077955246,0.5357082273112781,0.841835292216971,1.2015864955021882
R02,03,normal,243,243,98,0,0.016152797266840935,0.0234796442091465,0.8,1.0476190476190477,1.4491592372595143
R02,03,normal,244,244,100,0,0.028304453939199448,0.035831551998853683,0.8,0.7567753140272224,2.2115166695863215
R02,03,normal,245,245,100,0,0.04002770781517029,0.04745502024888992,0.5357082273112781,0.5135910174078103,2.9289149501348413
R02,03,normal,246,246,100,0,0.034603770822286606,0.039679184556007385,0.33570822731127803,0.39795629871965754,2.4489918294359616
R02,03,normal,247,247,100,0,0.0346473790705204,0.04114309698343277,0.4,0.4438789934973134,2.5393442299172295
R02,03,normal,248,248,101,0,0.03275508061051369,0.038704633712768555,0.4,0.503412900359465,2.388842734156722
R02,03,normal,249,249,101,0,0.037450384348630905,0.041481081396341324,0.2642917726887163,0.3962599458782644,2.5602045644969746
R02,03,normal,250,250,101,0,0.03797578066587448,0.040271732956171036,0.4,0.45066440486287784,2.4855638055686318
R02,03,normal,251,251,102,0,0.0380234457552433,0.03973297402262688,0.4,0.5595137121854675,2.4523117052281393
